goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_title,goods_num,gender,goods_page,goods_comments,goods_url
adidas neo C40 LOGO CAP 帽子,DW9047,¥129,0,白/黑/黑,"[' ', ' ', 'OSFW']",[],"['https://img.adidas.com.cn/resources/2019/4/12/15550323031504399_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/12/15550323011895655_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/12/15550323100612823_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/12/15550322982101144_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/12/15550322954658885_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/12/15550323073772689_2000X2000.jpg']",中性  adidas neo,11,men,0,[],https://www.adidas.com.cn/item/DW9047?locale=zh_CN
SAMSTAG DAD CAP 帽子,DU6800,¥299,0,学院藏青蓝/白/金 ,"[' ', 'OSFM']","[' 这款帽子，造型简约意式，以70和80年代的运动设计为灵感。采用斜纹棉布打造，配预成型弧形帽檐，含后扣带，旨在方便调节。缀刺绣三叶草徽标，含烫金色三叶草别针，更添别致。 ', '棉', '预成型弧形帽檐', '可调节后带配D形环扣合', '正面缀烫金色三叶草别针']","['https://img.adidas.com.cn/resources/2019/4/11/15549740852492198_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549740730755628_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549740713267908_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549740781215595_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549740820025216_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549740747589329_2000X2000.jpg']",中性  ORIGINALS,12,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/16', 'goods_comment_comment': '在店里一眼看中的帽子，到网上用优惠券买下。喜欢～'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/15', 'goods_comment_comment': '帽子的颜色很棒！质量优质！金色小别针是自己带上去的！但是感觉固定不是很好，方向有时会上下左右变化'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/13', 'goods_comment_comment': '挺好的  带起来很帅气 很配我开兰博基尼 回头率百分之百 推荐'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/12', 'goods_comment_comment': '这款帽子款式复古洋气 非常喜欢 '}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/12', 'goods_comment_comment': '贵是贵了点但东西不错舒适有特色。'}]",https://www.adidas.com.cn/item/DU6800?locale=zh_CN
6PCAP LTWGT EMB 运动帽,BK0794,¥99,0,白/白/黑,"[' ', ' ', 'OSFW', 'OSFM']","[' 这款帽子采用六片式结构。内置Climalite汗带，搭配弧形帽檐设计，力求让你无惧阳光。背面调节带。 ', 'Climalite汗带', '大号预成型弧形帽檐', '背面按扣固定', '六片式结构', '正面饰adidas绣标']","['https://img.adidas.com.cn/resources/2018/4/10/15233269498394416_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/4/10/15233269467609493_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/4/10/15233269373194331_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/4/10/15233269439217113_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/4/10/15233269517454169_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/4/10/1523326940209855_2000X2000.jpg']",中性  运动表现  训练,13,men,0,"[{'goods_comment_star': 4, 'goods_comment_time': '2019/04/11', 'goods_comment_comment': '比较不错，大爱adidas'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '夏天戴，好像热了些！还是很经典的款式，不错的，推荐购买！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '帽子很舒适大小也刚刚好 戴起来超nice'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/07', 'goods_comment_comment': '很好，尺寸材质都不错，这次男友穿上的样子！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/06', 'goods_comment_comment': '勉强可以 就是有点 小贵 感觉还是可以'}]",https://www.adidas.com.cn/item/BK0794?locale=zh_CN
AZ LIGHT CAP 运动帽,DM8815,¥169,0,黑/银金属,"[' ', 'OSFW', 'OSFM']","[' 这款帽子，采用舒适面料，旨在伴你自在长跑。配激光切割打孔，力求为运动添舒适，后部含可调节束带，旨在方便调整。 ', '均码，力求适合多数人使用', '聚酯纤维', '预成型弧形帽檐', '可调节后带', '激光切割设计', '面料舒适', '反光细节']","['https://img.adidas.com.cn/resources/2019/3/7/1551950671085116_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506731813204_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506629415972_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506680274797_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506650666099_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506605145077_2000X2000.jpg']",中性  运动表现  跑步,14,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/07', 'goods_comment_comment': '速干，不怕邹，轻便，好打理。适合雨天及大晴天戴，棒棒的。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/26', 'goods_comment_comment': '和合适夏天使用！👌！👌！👌'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/26', 'goods_comment_comment': '顺丰物流非常快，帽子适合夏天戴'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/03/25', 'goods_comment_comment': '夏天跑步凉帽，不是硬的那种帽檐，很软的'}]",https://www.adidas.com.cn/item/DM8815?locale=zh_CN
TIRO C40 CAP 足球帽子,DQ1073,¥99,0,黑/白,"[' ', 'OSFM']","[' 崇尚运动。这款帽子，正面缀经典三条纹，力求展现你对足球的热爱。内含衬里，佩戴舒适，搭配预成型弧形帽檐。 ', '均码，力求适合多数人使用', '棉', '预成型弧形帽檐', '可调节搭扣', 'Climalite汗带', '旨在适合艳阳天佩戴']","['https://img.adidas.com.cn/resources/2019/3/25/1553503538539490_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/1553503544136223_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535035411635_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535035457591977_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535035365123115_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535035477597529_2000X2000.jpg']",中性  运动表现  足球,15,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/14', 'goods_comment_comment': '很好，很帅，适合我，遮阳好 下巴都晒不到'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/10', 'goods_comment_comment': '不错，黑白各来了一顶，夏天还是比较热'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '很好，完美，帽子完美没问题，黑白都有了'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '虽然是男士款女生戴稍微有点大，但是收点还是不错的，整体还是很喜欢'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/07', 'goods_comment_comment': '非常好非常好非常好心满意足很实惠'}]",https://www.adidas.com.cn/item/DQ1073?locale=zh_CN
W WL TRUCKER 运动帽,DT4051,¥169,0,黑/黑/黑 ,"[' ', ' ', 'OSFW']","[' 共沐冒险精神，找寻身心的平衡。这款可调节帽子，联合Wanderlust瑜伽节共同打造，正面采用斜纹棉布面料，侧边和后部含网材幅面。另饰反光细节和瑜伽节徽标，更添灵气。 ', '女士均码', '正面：聚丙烯；侧片和后片：聚酯纤维', '预成型弧形帽檐', '塑料帽扣', 'Wanderlust徽标', '反光细节']","['https://img.adidas.com.cn/resources/2019/3/7/15519506579221753_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506533562452_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551950644001252_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506507023057_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506461462184_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506552209736_2000X2000.jpg']",女子  运动表现  训练,16,men,0,[],https://www.adidas.com.cn/item/DT4051?locale=zh_CN
W WL TRUCKER 运动帽,DT4052,¥169,0,白/黑/黑 ,"[' ', ' ', 'OSFW']","[' 共沐冒险精神，找寻身心的平衡。这款可调节帽子，联合Wanderlust瑜伽节共同打造，正面采用斜纹棉布面料，侧边和后部含网材幅面。另饰反光细节和瑜伽节徽标，更添灵气。 ', '女士均码', '正面：聚丙烯；侧片和后片：聚酯纤维', '预成型弧形帽檐', '塑料帽扣', 'Wanderlust徽标', '反光细节']","['https://img.adidas.com.cn/resources/2019/3/7/15519506488295979_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506469186353_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506408976551_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506509304128_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506361641059_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506440593371_2000X2000.jpg']",女子  运动表现  训练,17,men,0,[],https://www.adidas.com.cn/item/DT4052?locale=zh_CN
AFRAME CAP 帽子,DU6796,¥299,0,黑/白,"[' ', 'OSFM']","[' 这款卡车司机帽，新颖时尚，采用棉质帆布打造，有别于通常的网材质地。配预成型弧形帽檐，缀三叶草徽标补丁，增添运动情趣。 ', '棉', '预成型弧形帽檐', '可调节按扣搭扣']","['https://img.adidas.com.cn/resources/2019/3/7/15519553505645178_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553437289413_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553523476811_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551955338782632_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551955345484230_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551955347994408_2000X2000.jpg']",中性  ORIGINALS,18,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/02', 'goods_comment_comment': '帽子简单logo，大气，百搭，不是很运动款，各种造型都能搭配。性价比也好。推荐！'}]",https://www.adidas.com.cn/item/DU6796?locale=zh_CN
BILLDOGSNAPBCK 帽子,DU8292,¥299,0,白/简单黄,"[' ', 'OSFW', 'OSFM']","[' 这款休闲的基本款棉质帽子，饰有纽约插画师Bill Rebholz比尔·雷布霍兹的插画作品。采用斜纹布面料，缀灯芯绒帽檐。配后扣式可调节搭扣，方便调节，让帽子和你的造型融为一体。 ', '棉', '平檐', '后搭扣', '由比尔·雷布霍兹特别创作的插图']","['https://img.adidas.com.cn/resources/2019/3/7/15519550550198145_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550683843049_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550636789188_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550657241520_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550610837656_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550583096891_2000X2000.jpg']",中性  ORIGINALS,19,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/03/13', 'goods_comment_comment': '帽子很舒适 质量很好 戴的感觉非常号'}]",https://www.adidas.com.cn/item/DU8292?locale=zh_CN
AF TRUCKER TREF 帽子,DV0170,¥199,0,黑/黑,"[' ', ' ', 'OSFW', 'OSFM']","[' 这款卡车司机帽，经典“对对碰”。中间缀大号三叶草绣标，帽檐略带弧形。采用棉面料搭配网材幅片，含按扣后带。 ', '棉', '预成型弧形帽檐', '可调节按扣搭扣', '网材后片']","['https://img.adidas.com.cn/resources/2019/3/7/15519548967908021_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551954898595540_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519549052388784_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548943922063_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548918473399_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519549014096527_2000X2000.jpg']",中性  ORIGINALS,20,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/16', 'goods_comment_comment': ' 挺好的 挺好的 挺好的 挺好的'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/12', 'goods_comment_comment': '好评！戴着合适！物流很快，第二天就到了。满意！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/10', 'goods_comment_comment': '很帅啦，实物很好看 适合夏天的节奏'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/03/30', 'goods_comment_comment': '非常棒非常棒非常棒非常棒非常棒'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/03/24', 'goods_comment_comment': '很爱的帽子 新款  实体店里看到  立马官网下单了'}]",https://www.adidas.com.cn/item/DV0170
BASEB CLASS TRE 帽子,DV0173,¥149,0,灰粉/白,"[' ', 'OSFW', 'OSFM']","[' 这款棒球帽，含预成型弧形帽檐，旨在方便穿戴。采用舒适棉面料打造，正面缀大号刺绣三叶草。后部含可调节束带，旨在方便调整。 ', '棉', '预成型弧形帽檐', '可调节后带配D形环扣合']","['https://img.adidas.com.cn/resources/2019/3/7/1551954892884701_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548947139768_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519549004518967_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548868755282_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548893718641_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548978686970_2000X2000.jpg']",中性  ORIGINALS,21,men,0,"[{'goods_comment_star': 3, 'goods_comment_time': '2019/04/11', 'goods_comment_comment': '头围偏大 收紧就不好看了 还很容易粘毛'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '很漂亮的帽子，老婆真的非常喜欢'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '看中logo 毫不犹豫的就入手了 收到后十分满意'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '做工超级棒，很好看的粉色，适合脸小的妹子'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/07', 'goods_comment_comment': '很好看..............'}]",https://www.adidas.com.cn/item/DV0173
