产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url

goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Heron Preston x Carhartt Beanie,HMLC002F187200351096,$256.00,$0,Black Crystal,['OS'],"['Cotton fabric', 'Ribbed beanie', 'Carhartt and Heron Preston patch on front', 'Style:HMLC002F187200351096', 'Color:Black Crystal', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/prestoncarhart-31_2048x.jpg?v=1545166275', 'https://cdn.shopify.com/s/files/1/0094/2252/products/prestoncarhart-30_2048x.jpg?v=1545166275', 'https://cdn.shopify.com/s/files/1/0094/2252/products/prestoncarhart-33_2048x.jpg?v=1545166275']",9,men,1,https://kith.com/collections/mens-accessories-hats/products/hp-x-carhartt-beanie-black-crystal

Kith Serif Beanie,KH9290-106,$50.00,$0,Forest,['OS'],"['Acrylic fabric', 'Embroidered Kith serif logo onfront', 'Style: KH9290-106', 'Color: Forest', 'Material: 100% Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_3802_a8a44e18-0318-43db-a648-8d3d8b70fb1e_2048x.jpg?v=1544740272', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_3803_c3dd2535-c276-410a-a95f-ebfd91c3b923_2048x.jpg?v=1544740274']",10,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-serif-beanie-forest

Palm Angels Classic Logo Cap,PMLB003S192240131001,$122.00,$0,Black / White,['OS'],"['Cotton fabric', 'Embroidered logoon front and back', 'Back adjustable buckled strap', 'Style:PMLB003S192240131001', 'Color: Black / White', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/PMLB003S192240131001-1_2048x.jpg?v=1547594077', 'https://cdn.shopify.com/s/files/1/0094/2252/products/PMLB003S192240131001-2_2048x.jpg?v=1547594077', 'https://cdn.shopify.com/s/files/1/0094/2252/products/PMLB003S192240131001-3_2048x.jpg?v=1547594077']",6,men,1,https://kith.com/collections/mens-accessories-hats/products/palm-angels-classic-logo-cap-black-white

Heron Preston Racing Baseball Cap,HMLB001S197660671020,$130.00,$0,Black,['OS'],"['Cotton fabric', '6-panel construction', 'Embroidered Heron logo on front', 'Adjustable strapback closure with metal hardware', 'Style: HMLB001S197660671020', 'Color: Black', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/HMLB001S197660671020-1_2048x.jpg?v=1546442424', 'https://cdn.shopify.com/s/files/1/0094/2252/products/HMLB001S197660671020-2_2048x.jpg?v=1546442424', 'https://cdn.shopify.com/s/files/1/0094/2252/products/HMLB001S197660671020-3_2048x.jpg?v=1546442424']",5,men,1,https://kith.com/collections/mens-accessories-hats/products/heron-preston-racing-baseball-cap-black

Kith x Versace Beanie,VSICAP002-IK0255-I00,$295.00,$0,Black,['OS'],"['Wool fabric', 'Knitted', 'Kith and Versace Medusa logo button on front', 'Style:VSICAP002-IK0255-I00', 'Color:Black', 'Material: Wool']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_5272_3c9da561-5376-49e8-88bd-5d9b0c9bb9df_2048x.jpg?v=1550244433', 'https://cdn.shopify.com/s/files/1/0094/2252/products/Shot11_015_563c4ce2-8830-40db-9ab6-95395ef89eb3_2048x.jpg?v=1550244433', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_5275_2048x.jpg?v=1550244433', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_5274_28379048-9e6a-440f-a7ab-877779fc14f6_2048x.jpg?v=1550244433']",4,men,1,https://kith.com/collections/mens-accessories-hats/products/vsicap002-ik0255-i00

Kith x Versace Script Cap,VSICAP004-IT03184-I0,$325.00,$0,White,['OS'],"['Cotton fabric', '6-panel construction', 'Embroidered Kith logo on front', 'Kith and Versace Medusa logo button on top', 'Greek-key design on strapback', 'Style:VSICAP004-IT03184-I0', 'Color:White', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_5257_3422f7b8-5b35-46b6-a700-8dabeeffd798_2048x.jpg?v=1550244476', 'https://cdn.shopify.com/s/files/1/0094/2252/products/Shot07_035_121870a2-321e-4cfc-8c34-fc03b57cf40c_2048x.jpg?v=1550244476', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_5258_8bcf3894-957c-4746-960f-f54c85e731ed_2048x.jpg?v=1550244476', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_5259_aea8deba-583c-49e1-869b-1134c3ed94c1_2048x.jpg?v=1550244476', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_5260_0d189358-3676-40ca-b880-4835375fe2ce_2048x.jpg?v=1550244476']",2,men,1,https://kith.com/collections/mens-accessories-hats/products/vsicap004-it03184-i0

Kith x Versace Leather Cap,VSICAP004-IP00084-I0,$495.00,$0,Black,['OS'],"['Cotton fabric', '6-panel construction', 'Kith and Versace Medusa logo botton on front', 'Greek-key design on strapback', 'Style:VSICAP004-IP00084-I0', 'Color:Black', 'Material:Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_5261_5d22c156-e9c8-4587-a7a1-ad18ad51a2d4_2048x.jpg?v=1550244451', 'https://cdn.shopify.com/s/files/1/0094/2252/products/Shot06_068_9db7fe05-dd49-45d4-a3d6-56213faa2dc1_2048x.jpg?v=1550244451', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_5262_c8ffab65-3942-4018-bf25-1dc341f22b6f_2048x.jpg?v=1550244451', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_5263_210c5cee-1f3b-4b3b-b513-2e892c6cda89_2048x.jpg?v=1550244451', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_5268_756f15e0-1712-468f-8275-b6732d2bd6a7_2048x.jpg?v=1550244451']",3,men,1,https://kith.com/collections/mens-accessories-hats/products/vsicap004-ip00084-i0

Kith Kids Spring Beanie,KHK5017-112,$35.00,$0,Zinnia,['OS'],"['Classic beanie', 'Woodland camo print', 'Box logo patch at front', 'Ribbed knit construction', 'Acrylic fabric', 'Style: KHK5017-112', 'Color: Zinnia', 'Material: Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6353_5a62284f-4da7-4cfa-b715-d581ee052a76_2048x.jpg?v=1550870072', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6358_93e3f5bb-e959-41a6-8d8e-a835311ae42a_2048x.jpg?v=1550870072', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6354_0a3871fe-b5fe-4543-83ed-fd5d5c5bc32c_2048x.jpg?v=1550870072']",6,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-spring-beanie-zinnia

Kith Kids Striped Beanie,KHK5014-108,$35.00,$0,Brown,['OS'],"['Acrylic fabric', 'Heavyweight', 'IntarsiaKith logo on front', 'Pom-pom on top of head', 'Style: KHK5014-108', 'Color: Brown', 'Material: 100% Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6340_e010201e-5ae9-4a0e-8312-c9b9a096e728_2048x.jpg?v=1510877969', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6341_60436de7-c206-4bd1-bc61-a6900e384d6f_2048x.jpg?v=1510877971']",12,kid,2,https://kith.com/collections/kids-accessories/products/kidset-kith-striped-beanie-brown

Kith Kids Toddlers Bandana Bib,KHK9000-102,$25.00,$0,Navy,['OS'],"['Double layer lightweight jersey', 'Pigment dyed', 'Flocked logo print', 'Snap fastener at back', 'Style: KHK9000-102', 'Color:Navy', 'Material: 100% Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6362_63ca21de-2088-4235-8df8-7fcf193e20f0_2048x.jpg?v=1550870458', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6363_0df0f81f-80ef-497b-aea7-3b2b0f0f3f8c_2048x.jpg?v=1550870460', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6364_71edb1f6-835d-4155-b43a-3aab1b394499_2048x.jpg?v=1550870462', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6365_c3216077-6a2e-49d0-ba2e-7ecc571546f8_2048x.jpg?v=1550870463']",5,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-toddlers-bandana-bib-navy

Kith Kids Camper Hat,KHK5015-102,$35.00,$0,Navy,['OS'],"['5 panel camper hat', 'Cotton twill fabric', 'Embroidered Kith logo on front', 'Polyester webbing with center push buckle', 'Kids fit', 'Style: KHK5015-102', 'Color: Navy', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/CFC235B7-8C0B-4C97-8864-082DEB03FA88_2048x.jpeg?v=1544376503', 'https://cdn.shopify.com/s/files/1/0094/2252/products/EE6FF79E-C585-49B4-B85D-217BE2036870_2048x.jpeg?v=1544376506', 'https://cdn.shopify.com/s/files/1/0094/2252/products/6BEF483E-4E61-41A8-B4AD-AC75F0292098_2048x.jpeg?v=1544376513']",11,kid,2,https://kith.com/collections/kids-accessories/products/kids-camper-hat-navy

Kith Kids Spring Beanie,KHK5017-106,$35.00,$0,Olive Night,['OS'],"['Classic beanie', 'Woodland camo print', 'Box logo patch at front', 'Ribbed knit construction', 'Acrylic fabric', '<br><br>Style: KHK5017-106', 'Color: Olive Night', 'Material: Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6355_36083183-4eb4-4437-8d79-6372d97eb64f_2048x.jpg?v=1550869978', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6357_1a8e6bb0-f655-4d31-bacf-4bbb94556ef6_2048x.jpg?v=1550869978', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6356_37b94cd7-5759-4666-95d6-d79eca42c968_2048x.jpg?v=1550869978']",7,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-spring-beanie-olive-night

Kith Kids Camper Hat,KHK5015-104,$35.00,$0,Ivory,['OS'],"['5 panel camper hat', 'Cotton twill fabric', 'Embroidered Kith logo on front', 'Polyester webbing with center push buckle', 'Kids fit', 'Style:KHK5015-104', 'Color:Ivory', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/3EAFA683-91E3-4924-B5F1-BC5BB3257764_2048x.jpeg?v=1544376470', 'https://cdn.shopify.com/s/files/1/0094/2252/products/537651C6-8809-4E60-8F80-AEAEB991BC2E_2048x.jpeg?v=1544376473']",10,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-camper-hat-ivory

Kith Kids Camper Hat,KHK5015-214,$35.00,$0,Tiger Camo,['OS'],"['5 panel camper hat', 'Cotton twill fabric', 'Embroidered Kith logo on front', 'Polyester webbing with center push buckle', 'Kids fit', 'Style: KHK5015-214', 'Color: Tiger Camo', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/BF5AFF8D-B339-4167-9C2D-5BB084A1B2DA_2048x.jpeg?v=1544376553', 'https://cdn.shopify.com/s/files/1/0094/2252/products/B86EB585-B371-4696-908B-F7F99973B086_2048x.jpeg?v=1544376553', 'https://cdn.shopify.com/s/files/1/0094/2252/products/190BB03B-D412-4E5C-B568-02A9190B000C_2048x.jpeg?v=1544376553']",9,kid,2,https://kith.com/collections/kids-accessories/products/kids-camper-hat-tiger-camo

Kith Kids Toddlers Bandana Bib,KHK9000-104,$25.00,$0,Turtle Dove,['OS'],"['Double layer lightweight slub jersey', 'Kith box logo print', 'Snap fastener at back', 'Style: KHK9000-104', 'Color: Turtle Dove', 'Material: 100% Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6378_ffa57a65-6f9b-49fb-9de6-e89eac1ce1c1_2048x.jpg?v=1550870579', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6379_7dd2949e-3fb6-44de-8bba-84edeac8ab11_2048x.jpg?v=1550870580', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6380_ffbfce84-cd8e-4bda-a2cd-71a0553491f7_2048x.jpg?v=1550870581']",4,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-toddlers-bandana-bib-turtle-dove

Kith Kids Toddlers Bandana Bib,KHK9000-109,$25.00,$0,Light Indigo,['OS'],"['Double layer lightweight jersey', 'Pigment dyed', 'Flocked logo print', 'Snap fastener at back', 'Style: KHK9000-109', 'Color: Light Indigo', 'Material: 100% Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6366_94bee99e-c8d5-4369-a768-a75eb56dabf3_2048x.jpg?v=1550870405', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6367_81d1d778-048b-49f9-a7e6-3fe3b931eab7_2048x.jpg?v=1550870407', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6368_2048x.jpg?v=1550870408', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6369_0b71c217-07ac-43c0-88c2-86e15c11886e_2048x.jpg?v=1550870410']",3,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-toddlers-bandana-bib-light-indigo

Kith x Kangol Wool Spitfire Hat,KAK3368SM,$98.00,$0,Black,['M'],"['Wool fabric', 'Round crown', '2"" brim', 'Kangol logo patch on side panel', 'Embroidered co-branded logo on rear', 'S = 55cm = 6 7/8<br>M = 57cm = 7 1/8<br>L = 59cm = 7 3/8', 'Style: KAK3368SM', 'Color: Black', 'Material: Wool']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_0708_0f244ff3-09a3-4a49-951e-1faac7e4ec43_2048x.jpg?v=1538750310', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_0706_a23b6493-bc08-4193-87aa-433a20fc298d_2048x.jpg?v=1538750310', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_0707_a6aab935-e7d4-4df2-8357-dbf851c79226_2048x.jpg?v=1538750310']",22,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-x-kangol-wool-spitfire-hat-black

Kith Kids Spring Beanie,KHK5017-100,$35.00,$0,Black,['OS'],"['Classic beanie', 'Woodlandcamoprint', 'Box logo patch at front', 'Ribbed knit construction', 'Acrylic fabric', 'Style: KHK5017-100', 'Color: Black', 'Material: Acrylic Fabric']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6359_47ced38d-b6fb-4f68-ad2d-5b88e47bf28a_2048x.jpg?v=1550869892', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6361_432cc1ba-efbc-43aa-8187-563e5e471d9c_2048x.jpg?v=1550869892', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6359-2_2048x.jpg?v=1550869892']",8,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-spring-beanie-black

Kith Kids Toddlers Bandana Bib,KHK9000-114,$25.00,$0,Woodland Camo,['OS'],"['Double layer lightweight slub jersey', 'Flocked logo print', 'Snap fastener at back', 'Style: KHK9000-114', 'Color: Woodland Camo', 'Material: 100% Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6374_10ee22f9-e37f-4b4c-8fe5-fd5b3a1516bb_2048x.jpg?v=1550870800', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6375_21f34429-6e4b-45f9-811d-640cbdaf1882_2048x.jpg?v=1550870801', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6376_32488166-683a-42ba-91d9-96d17f465ea2_2048x.jpg?v=1550870803', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6377_cc1f9fc8-c119-4fe3-89c4-5bcab1b077d0_2048x.jpg?v=1550870804']",2,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-toddlers-bandana-bib-woodland-camo

Kith x Kangol Wool 504s Driver Hat,KAK3369SM,$98.00,$0,Navy,"['M', 'L']","['Wool fabric', '100% seamless design', '1 1/2"" brim', 'Flat crown', '504 name comes from the block number it was made on', 'Embroidered co-branded Kith logo on rear', 'S = 55cm = 6 7/8<br>M = 57cm = 7 1/8<br>L = 59cm = 7 3/8', 'Style: KAK3369SM', 'Color: Navy', 'Material: Wool']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_0704_e5c13b34-8fb9-4866-9ef4-7588e6e7ebec_2048x.jpg?v=1538750291', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_0701_5b9f3322-6662-4eae-8506-8da58f6dc878_2048x.jpg?v=1538750291', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_0702_53ea5684-d559-4255-8895-e2fac8dd81a5_2048x.jpg?v=1538750291']",21,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-x-kangol-wool-504s-driver-hat-navy

Kith Wreath Blackwatch Cap,KH5183-106,$60.00,$0,Navy / Green,['OS'],"['Cotton twillfabric', 'Plaid crown and brim', 'Custom woven patch', 'Gold hardware', 'Style: KH5183-106', 'Color: Navy / Green', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_1137_d9bbcb28-f6ed-4070-a852-c5db63101c18_2048x.jpg?v=1540498481', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_1138_651f27ad-ae61-47f0-b959-3a25a14ea047_2048x.jpg?v=1540498483', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_1139_0a4e8df9-a612-4737-bc40-c3a962a29d77_2048x.jpg?v=1540498484']",20,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-wreath-blackwatch-cap-navy-green

Kidset Kith Logo Beanie,KHK5041-102,$35.00,$0,Navy,['OS'],"['Classic beanie', 'Acrylic fabric', 'Rib knit construction', 'Stitched mini KITH logo', 'Style: KHK5041-102', 'Color:Navy', 'Material: Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/PSY31671-2.progressive_e5b401be-c92b-4834-bc53-bc9128b870bd_2048x.jpg?v=1550092529', 'https://cdn.shopify.com/s/files/1/0094/2252/products/PSY31672-2.progressive_04ae1010-414b-430d-9b42-9b0508060a7e_2048x.jpg?v=1550092529']",22,kid,2,https://kith.com/collections/kids-accessories/products/kidset-kith-logo-beanie-navy

Kith Crest Flat Cap,KH5188-102,$60.00,$0,Navy / Blue,['OS'],"['Cotton twillfabric', 'Plaid crown and brim', 'Embroidered logo', 'Strap back closure', 'Gold hardware', 'Style: KH5188-102', 'Color: Navy / Blue', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_1159_adbae6bb-21b5-4319-8ebd-68743f21001a_2048x.jpg?v=1540477429', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_1160_fc37d6dc-9143-4f3f-95ac-082e23654a3f_2048x.jpg?v=1540477431', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_1161_de77a7c3-a294-40ab-b678-109b49265380_2048x.jpg?v=1540477433']",18,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-crest-flat-cap-navy-blue

Kith Kids US Beanie,KHK5003-100,$35.00,$0,Black,['OS'],"['Acrylic fabric', 'Heavyweight', 'Direct embroideredUS logo on front', 'Style: KHK5003-100', 'Color: Black', 'Material: 100% Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5003-100-1_2048x.jpg?v=1510877996', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5003-100-2_2048x.jpg?v=1510877997', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5003-100-3_2048x.jpg?v=1510877997']",19,kid,2,https://kith.com/collections/kids-accessories/products/kidset-us-beanie-black

Kith Wreath Blackwatch Cap,KH5183-109,$60.00,$0,Navy / Blue,['OS'],"['Cotton twillfabric', 'Plaid crown and brim', 'Custom woven patch', 'Gold hardware', 'Style: KH5183-109', 'Color: Navy / Blue', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_1141_eaf2acac-307e-425d-89c5-95bb849586f4_2048x.jpg?v=1540498326', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_1142_a3de4112-4d17-4bea-9574-46457cc15467_2048x.jpg?v=1540498328', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_1143_d2d7a3b4-111a-4d28-ab4d-e237b31e3b63_2048x.jpg?v=1540498330']",19,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-wreath-blackwatch-cap-navy-blue

Kith Kids Classic Logo Beanie,KHK5002-110,$35.00,$0,Red,['OS'],"['Acrylic fabric', 'Heavyweight', 'Embroidered Kith classic logo on front', 'Style: KHK5002-110', 'Color:Red', 'Material: 100% Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5002-110-1_2048x.jpg?v=1510877203', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5002-110-2_2048x.jpg?v=1510877204', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5002-110-3_2048x.jpg?v=1510877205']",20,kid,2,https://kith.com/collections/kids-accessories/products/kidset-classic-logo-beanie-red

Kith Kids US Beanie,KHK5003-102,$35.00,$0,Navy,['OS'],"['Acrylic fabric', 'Heavyweight', 'Direct embroideredUS logo on front', 'Style: KHK5003-102', 'Color: Navy', 'Material: 100% Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5003-102-1_2048x.jpg?v=1510878003', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5003-102-2_2048x.jpg?v=1510878004', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5003-102-3_2048x.jpg?v=1510878005']",18,kid,2,https://kith.com/collections/kids-accessories/products/kidset-us-beanie-navy

Kidset Kith Logo Beanie,KHK5041-103,$35.00,$0,Grey,['OS'],"['Style: KHK5041-103', 'Color:Grey', 'Material: Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/PSY31673-2.progressive_22b57d7d-4f24-4553-bf43-c7d92415aad5_2048x.jpg?v=1550092528', 'https://cdn.shopify.com/s/files/1/0094/2252/products/PSY31674-2.progressive_af695778-ef93-4975-9fad-9bec07818446_2048x.jpg?v=1550092528']",21,kid,2,https://kith.com/collections/kids-accessories/products/kidset-kith-logo-beanie-grey

Kith Kids US Beanie,KHK5003-110,$35.00,$0,Red,['OS'],"['Acrylic fabric', 'Heavyweight', 'Direct embroideredUS logo on front', 'Style: KHK5003-110', 'Color: Red', 'Material: 100% Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5003-110-1_2048x.jpg?v=1510878011', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5003-110-2_2048x.jpg?v=1510878012', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5003-110-3_2048x.jpg?v=1510878013']",17,kid,2,https://kith.com/collections/kids-accessories/products/kidset-us-beanie-red

Kith Kids Just Us Beanie,KHK5013-102,$35.00,$0,Navy,['OS'],"['Acrylic fabric', 'Heavyweight', 'Intarsia Just Us logo on front', 'Pom-pom on top of head', 'Style: KHK5013-102', 'Color: Navy', 'Material: 100% Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6334_2048x.jpg?v=1510877758', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6335_12121452-95df-4974-b649-de1e8f4a9106_2048x.jpg?v=1510877759']",15,kid,2,https://kith.com/collections/kids-accessories/products/kidset-just-us-beanie-navy

Kith Kids Just Us Beanie,KHK5013-104,$35.00,$0,Sand,['OS'],"['Acrylic fabric', 'Heavyweight', 'Intarsia Just Us logo on front', 'Pom-pom on top of head', 'Style: KHK5013-104', 'Color: Sand', 'Material: 100% Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6329_564bf61b-e713-41c6-a47b-33c2cd7542bf_2048x.jpg?v=1510877766', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6330_27fc1b2c-9ec1-425c-b1fd-16692afc3f1a_2048x.jpg?v=1510877767']",14,kid,2,https://kith.com/collections/kids-accessories/products/kidset-just-us-beanie-sand

