goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Tan Straw Effect Zig Zag Band Floppy Hat,617206418,£12.99,£0,Tan,['onesize'],"['Style yourself chic with this tan floppy hat.', 'Straw-effect finish', 'Multicoloured zig zag band', 'Wide floppy design', 'Item 1: 88% Paper, 12% Polyester.', 'Item 2: 100% Polyester.']","['https://media2.newlookassets.com/i/newlook/617206418.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/617206418D1.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/617206418D2.jpg?strip=true&qlt=80&w=1400']",15,womens,1,https://www.newlook.com/uk/womens/accessories/hats/tan-straw-effect-zig-zag-band-floppy-hat/p/617206418
Pink Snake Print Reversible Bucket Hat,622813870,£7.99,£0,Pink,['onesize'],"['Add a fierce touch to your accessories with this snake bucket hat.', 'Snake print', 'Reversible design', 'Wide brim', 'Item 1/Item 2: 100% Cotton.', 'Hand wash only.']","['https://media2.newlookassets.com/i/newlook/622813870.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/622813870D1.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/622813870D2.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/622813870D3.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/622813870D4.jpg?strip=true&qlt=80&w=1400']",8,womens,1,https://www.newlook.com/uk/womens/accessories/hats/pink-snake-print-reversible-bucket-hat/p/622813870
Lilac Canvas Cap,617657901,£6.99,£0,Black,['onesize'],"['Offset your outfit with this black canvas cap.', 'Curved peak', '6 panels', 'Canvas finish', 'Rip-tape fastening', 'Outer: 100% Polyester.', 'Band: 100% Polyester.']","['https://media2.newlookassets.com/i/newlook/617657901.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/617657901D1.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/617657901D2.jpg?strip=true&qlt=80&w=1400']",11,womens,1,https://www.newlook.com/uk/womens/accessories/hats/black-canvas-cap/p/617657901
Tan Straw Effect Rope Ribbon Floppy Hat,619399218,£12.99,£0,Tan,['onesize'],"['Weave together plenty of looks with this tan floppy hat', 'Straw-effect finish', 'Rope ribbon detail', 'Wide brim', 'Outer: 89% Paper, 11% Polyester.', 'Band: 100% Polyester.']","['https://media2.newlookassets.com/i/newlook/619399218.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/619399218D1.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/619399218D2.jpg?strip=true&qlt=80&w=1400']",6,womens,1,https://www.newlook.com/uk/womens/accessories/hats/tan-straw-effect-rope-ribbon-floppy-hat/p/619399218
Lilac Canvas Cap,617657955,£6.99,£0,Lilac,['onesize'],"['Offset your outfit with this lilac canvas cap.', 'Curved peak', '6 panels', 'Canvas finish', 'Rip-tape fastening', 'Outer: 100% Cotton.', 'Lining: 93% Polyester, 4% Cotton, 3% Viscose.']","['https://media3.newlookassets.com/i/newlook/617657955.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/617657955D1.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/617657955D2.jpg?strip=true&qlt=80&w=1400']",11,womens,1,https://www.newlook.com/uk/womens/accessories/hats/lilac-canvas-cap/p/617657955
Yellow Straw Effect Rope Trim Hat,620393785,£12.99,£0,Yellow,['onesize'],"['Top off your look with this stylish rope hat.', 'Straw effect', 'Rope trim', 'Hand crafted', 'Hat: 100% Paper.', 'Rope: 100% Polyester.', 'Do not wash.']","['https://media3.newlookassets.com/i/newlook/620393785.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/620393785D1.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/620393785D2.jpg?strip=true&qlt=80&w=1400']",13,womens,1,https://www.newlook.com/uk/womens/accessories/hats/yellow-straw-effect-rope-trim-hat/p/620393785
Cream Woven Straw Effect Leopard Print Band Floppy Hat,615380413,£12.99,£0,Cream,['onesize'],"['Stay stylish and practical in this straw-effect hat.', 'Leopard print band', 'Straw effect', 'Wide brim', 'Item 1: 90% Paper, 10% Polyester.', 'Item 2: 100% Polyester.']","['https://media2.newlookassets.com/i/newlook/615380413.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/615380413D1.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/615380413D2.jpg?strip=true&qlt=80&w=1400']",7,womens,1,https://www.newlook.com/uk/womens/accessories/hats/cream-woven-straw-effect-leopard-print-band-floppy-hat/p/615380413
Lilac Gingham Bucket Hat,617206655,£7.99,£0,Lilac,['onesize'],"['Block out the sun with this stylish gingham bucket hat.', 'Gingham print', 'Bucket style', 'Soft finish', '51% Polyester, 39% Viscose', 'Hand wash only.']","['https://media2.newlookassets.com/i/newlook/617206655.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/617206655D1.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/617206655D2.jpg?strip=true&qlt=80&w=1400']",1,womens,1,https://www.newlook.com/uk/womens/accessories/hats/lilac-gingham-bucket-hat/p/617206655
Yellow Chain Print Ribbon Floppy Hat ,607275189,£12.99,£0,Orange/Yellow Pattern,['onesize'],"['Channel ladylike elegance in this floppy hat.', 'Woven straw finish', 'Chain print ribbon', 'Wide floppy design', 'Whole: 62% Paper, 38% Polyester.', 'Upper: 100% Polyester.']","['https://media3.newlookassets.com/i/newlook/607275189.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/607275189D1.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/607275189D2.jpg?strip=true&qlt=80&w=1400']",14,womens,1,https://www.newlook.com/uk/womens/accessories/hats/yellow-chain-print-ribbon-floppy-hat-/p/607275189
White Stripe Band Floppy Hat,600054419,£12.99,£0,White Pattern,['onesize'],"['Stay stylish and shaded from the sun in this floppy hat.', 'Woven straw finish', 'Stripe band design', 'Wide floppy design', '62% Paper, 38% Polyester']","['https://media3.newlookassets.com/i/newlook/600054419.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/600054419M1.jpg?strip=true&qlt=80&w=1400']",33,womens,1,https://www.newlook.com/uk/womens/accessories/hats/white-stripe-band-floppy-hat/p/600054419
