产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Mink Ribbed Faux Fur Bobble Hat,598107167,£6.99,£0,Burgundy,['onesize'],"['Add some fun to your accessories with this faux fur bobble hat.', 'Faux fur finish', 'Ribbed style', 'Turned-up hem', 'Large pom pom', 'Main: 70% Polyester, 30% Nylon.', 'Trim: 69% Polyamide, 31% Acrylic.', 'Hand wash only.']","['https://media3.newlookassets.com/i/newlook/598107167.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/598107167D1.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/598107167D2.jpg?strip=true&qlt=80&w=1400']",1,womens,1,https://www.newlook.com/uk/womens/accessories/hats/burgundy-ribbed-faux-fur-bobble-hat/p/598107167
Red Leopard Print Wool Blend Beret,605941760,£4.99,£9.99,Red,['onesize'],"['Take a chance on bold prints with this sassy leopard beret.', 'All-over leopard print', 'Wool blend', 'Loop top', '43% Wool, 34% Acrylic, 15% Polyamide, 8% Polyester', 'Machine washable.']","['https://media2.newlookassets.com/i/newlook/605941760.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/605941760D1.jpg?strip=true&qlt=80&w=1400']",5,womens,1,https://www.newlook.com/uk/womens/accessories/hats/red-leopard-print-wool-blend-beret/p/605941760
Mink Ribbed Beanie Hat,592415360,£3.74,£4.99,Red,['onesize'],"['Keep it simple and stylish with this versatile beanie.', 'Soft ribbed knit', 'Turn-up hem', 'Loose fit', '50% Viscose, 28% Polyester, 22% Nylon.']","['https://media2.newlookassets.com/i/newlook/592415360.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/592415360D1.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/592415360D2.jpg?strip=true&qlt=80&w=1400']",2,womens,1,https://www.newlook.com/uk/womens/accessories/hats/red-ribbed-beanie-hat/p/592415360
Pink and White 1990 Bobble Hat,604067879,£7.99,£0,Pink Pattern,['onesize'],"['Bring up your casual looks with this knitted bobble hat.', 'Pom pom detail top', 'Knitted 1990 design', 'Striped turn up band', 'Soft touch', '84% Acrylic,10% Polyamide, 6% Polyester.']","['https://media3.newlookassets.com/i/newlook/604067879.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/604067879D1.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/604067879D2.jpg?strip=true&qlt=80&w=1400']",4,womens,1,https://www.newlook.com/uk/womens/accessories/hats/pink-and-white-1990-bobble-hat/p/604067879
Mink Ribbed Beanie Hat,592415370,£3.74,£4.99,Pink,['onesize'],"['Keep it simple and stylish with this versatile beanie.', 'Soft ribbed knit', 'Turn-up hem', 'Loose fit', '50% Viscose, 28% Polyester, 22% Nylon.']","['https://media3.newlookassets.com/i/newlook/592415370.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/592415370D1.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/592415370D2.jpg?strip=true&qlt=80&w=1400']",2,womens,1,https://www.newlook.com/uk/womens/accessories/hats/pink-ribbed-beanie-hat/p/592415370
