产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Warrior Man Bucket Hat,warrior-man-bucket-hat-225-black,$40.00,$0,Black,"['S/M', 'L/XL']","['Standard fit bucket hat with an embroidered design and downward facing brim.', 'Embroidered eyelets', 'Crown liner ', '100% cotton', 'Imported']","['https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132921_BLAC_1.jpg', 'https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132921_BLAC_2.jpg']",1,all,1,https://www.stussy.com/us/warrior-man-bucket-hat?color_hat=225
Warrior Man Bucket Hat,warrior-man-bucket-hat-285-olive,$40.00,$0,Olive,"['S/M', 'L/XL']","['Standard fit bucket hat with an embroidered design and downward facing brim.', 'Embroidered eyelets', 'Crown liner ', '100% cotton', 'Imported']","['https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132921_OLIV_1.jpg', 'https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132921_OLIV_2.jpg']",1,all,1,https://www.stussy.com/us/warrior-man-bucket-hat?color_hat=225
Warrior Man Bucket Hat,warrior-man-bucket-hat-322-white,$40.00,$0,White,"['S/M', 'L/XL']","['Standard fit bucket hat with an embroidered design and downward facing brim.', 'Embroidered eyelets', 'Crown liner ', '100% cotton', 'Imported']","['https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132921_WHIT_1.jpg', 'https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132921_WHIT_2.jpg']",1,all,1,https://www.stussy.com/us/warrior-man-bucket-hat?color_hat=225
Aurora Washed Twill Bucket Hat (Wmns),w-s-aurora-washed-twill-bucket-hat-278-natural,$45.00,$0,Natural,"['XS/S', 'M/L']","['Mid crown bucket hat with downward facing brim and embroidered logo/eyelets.', '100% Cotton']","['https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/3/232212_NATL_1.jpg', 'https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/3/232212_NATL_2.jpg']",2,all,1,https://www.stussy.com/us/w-s-aurora-washed-twill-bucket-hat?color_hat=278
Aurora Washed Twill Bucket Hat (Wmns),w-s-aurora-washed-twill-bucket-hat-606-taupe,$45.00,$0,Taupe,"['XS/S', 'M/L']","['Mid crown bucket hat with downward facing brim and embroidered logo/eyelets.', '100% Cotton']","['https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/3/232212_TAUP_1.jpg', 'https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/3/232212_TAUP_2.jpg']",2,all,1,https://www.stussy.com/us/w-s-aurora-washed-twill-bucket-hat?color_hat=278
Stock Bucket Hat,stock-bucket-hat-225-black,$40.00,$0,Black,"['S/M', 'L/XL']","['Embroidered logo', 'Embroidered eyelets', 'Crown liner ', ' Downward facing brim', '100% cotton', 'Imported']","['https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132917_BLAC_1.jpg', 'https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132917_BLAC_2.jpg']",3,all,1,https://www.stussy.com/us/stock-bucket-hat?color_hat=225
Stock Bucket Hat,stock-bucket-hat-280-navy,$40.00,$0,Navy,"['S/M', 'L/XL']","['Embroidered logo', 'Embroidered eyelets', 'Crown liner ', ' Downward facing brim', '100% cotton', 'Imported']","['https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132917_NAVY_1.jpg', 'https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132917_NAVY_2.jpg']",3,all,1,https://www.stussy.com/us/stock-bucket-hat?color_hat=225
Stock Bucket Hat,stock-bucket-hat-289-peach,$40.00,$0,Peach,"['S/M', 'L/XL']","['Embroidered logo', 'Embroidered eyelets', 'Crown liner ', ' Downward facing brim', '100% cotton', 'Imported']","['https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132917_PEAC_1.jpg', 'https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132917_PEAC_2.jpg']",3,all,1,https://www.stussy.com/us/stock-bucket-hat?color_hat=225
Stock Bucket Hat,stock-bucket-hat-586-lime,$40.00,$0,Lime,"['S/M', 'L/XL']","['Embroidered logo', 'Embroidered eyelets', 'Crown liner ', ' Downward facing brim', '100% cotton', 'Imported']","['https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132917_LIME_1.jpg', 'https://d2xe6rib7hqydz.cloudfront.net/store/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/3/132917_LIME_2.jpg']",3,all,1,https://www.stussy.com/us/stock-bucket-hat?color_hat=225
