goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_title,goods_num,gender,goods_page,goods_url
Nike Sportswear Tailwind ACG Sherpa,AR0497-381,￥229,￥0,晶洞水鸭青/哈瓦那红/黑,['均码'],"['专属舒适', '其他细节', '不易撕裂面料，轻盈耐用', '针织耳部护翼提供出色包覆效果', '可调式背面扣带，定制专属舒适感', '产品细节', '面料：100% 锦纶。下帽檐：100% 聚酯纤维。侧拼接里料：100% 聚酯纤维。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 晶洞水鸭青/哈瓦那红/黑', '款式： AR0497-381']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/c4obgho976fstaypzqyp/sportswear-tailwind-acg-sherpa-可调节运动帽-ZW1kCQ.jpg'],可调节运动帽,19,mens,1,https://www.nike.com/cn/t/sportswear-tailwind-acg-sherpa-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZW1kCQ/AR0497-381
NikeLab H86,BV3032-451,￥229,￥0,黑曜石色/白,['均码'],"['经典邂逅灯芯绒', '其他细节', '正面绣有\xa0“Just Do It.”', '每块拼接均配置孔眼，帮助保持凉爽', '产品细节', '面料/帽檐：100% 棉。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 黑曜石色/白色', '款式： BV3032-451']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/bpodzwibqcu0fvkpecyr/nikelab-h86-jdi-运动帽-vsjg7t.jpg'],JDI 运动帽,20,mens,1,https://www.nike.com/cn/t/nikelab-h86-jdi-%E8%BF%90%E5%8A%A8%E5%B8%BD-vsjg7t/BV3032-451
Nike NRG AW84,882767-101,￥229,￥0,白色/黑/白色/白,['均码'],"['舒适速干', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，舒适耐用', '产品细节', '面料：100% 聚酯纤维。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 白色/黑/白色/白色', '款式： 882767-101']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/wyehzsgppc9qugerpqik/nrg-aw84-可调节运动帽-j9VY1w.jpg'],可调节运动帽,24,womens,2,https://www.nike.com/cn/t/nrg-aw84-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-j9VY1w/882767-101
NikeLab H86,BV3032-010,￥229,￥0,黑/白,['均码'],"['经典邂逅灯芯绒', '其他细节', '正面绣有\xa0“Just Do It.”', '每块拼接均配置孔眼，帮助保持凉爽', '产品细节', '面料/帽檐：100% 棉。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 黑/白色', '款式： BV3032-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/go4fwtyqpk88njab10kh/nikelab-h86-jdi-运动帽-vsjg7t.jpg'],JDI 运动帽,20,mens,1,https://www.nike.com/cn/t/nikelab-h86-jdi-%E8%BF%90%E5%8A%A8%E5%B8%BD-vsjg7t/BV3032-010
Nike ACG Tailwind,BV1045-666,￥249,￥0,灯草粉/欧皮特黄,['均码'],"['时尚设计，轻盈舒适', '其他细节', '塔夫绸面料，轻盈顺滑', '可调式背面扣带，打造个性贴合体验', '产品细节', '刺绣图案', '面料：100% 锦纶。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 灯草粉/欧皮特黄', '款式： BV1045-666']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/p8oc2lhtgvmzwkrztgrr/acg-tailwind-可调节运动帽-ZCWVZP.jpg'],可调节运动帽,26,womens,2,https://www.nike.com/cn/t/acg-tailwind-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZCWVZP/BV1045-666
Nike NRG AW84,882767-013,￥229,￥0,黑/黑/白色/黑,['均码'],"['舒适速干', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，舒适耐用', '产品细节', '面料：100% 聚酯纤维。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 黑/黑/白色/黑', '款式： 882767-013']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/hmbvkbrtj0czzzylaqyp/nrg-aw84-可调节运动帽-j9VY1w.jpg'],可调节运动帽,24,womens,2,https://www.nike.com/cn/t/nrg-aw84-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-j9VY1w/882767-013
Jordan AW84 Jumpman Singles' Day,CD0981-657,￥249,￥0,大学红/白,['均码'],"['舒适透气', '其他细节', '透气面料，帮助保持干爽舒适', '背面可调式扣带，打造个性化贴合感受', '五片式拼接设计，耐用舒适', '产品细节', '面料：100% 聚酯纤维。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 大学红/白色', '款式： CD0981-657']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/hdnvnzorpio0shb6nxvf/jordan-aw84-jumpman-singles-day-可调节运动帽-Srmgsn.jpg'],可调节运动帽,21,mens,1,https://www.nike.com/cn/t/jordan-aw84-jumpman-singles-day-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-Srmgsn
Nike ACG,BV1050-010,￥269,￥0,黑/煤黑,['均码'],"['柔软保暖，都市和探险两相宜', '其他细节', '针织面料，柔软保暖', '背面扣合设计，可供自由调节贴合效果', '产品细节', '刺绣图案', '面料：100% 聚酯纤维。里料：65%聚酯纤维/35%棉。', '手洗', '显示颜色： 黑/煤黑', '款式： BV1050-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/fd7cmeytnfvzof56c7r0/acg-可调节运动帽-LP4Hh7.jpg'],可调节运动帽,25,womens,2,https://www.nike.com/cn/t/acg-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-LP4Hh7/BV1050-010
Nike ACG Tailwind,BV1045-741,￥249,￥0,阿马里洛黄/黑,['均码'],"['时尚设计，轻盈舒适', '其他细节', '塔夫绸面料，轻盈顺滑', '可调式背面扣带，打造个性贴合体验', '产品细节', '刺绣图案', '面料：100% 锦纶。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 阿马里洛黄/黑', '款式： BV1045-741']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/p7kr34zlk8dnenmcehqg/acg-tailwind-可调节运动帽-ZCWVZP.jpg'],可调节运动帽,25,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZCWVZP/BV1045-741
Nike AW84,CJ1613-095,￥269,￥0,金属银/黑,['均码'],"['源自太空，出色包覆', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', '背面扣合设计，可供自由调节贴合效果', '产品细节', '面料：100% 乙纶。下帽檐/网眼布：100% 聚酯纤维。前片里料：65% 聚脂纤维/35% 棉。', '不可洗涤', '显示颜色： 金属银/黑', '款式： CJ1613-095']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/hg97loujjefule5w9y9a/aw84-运动帽-snbWdl.jpg'],运动帽,30,womens,2,https://www.nike.com/cn/t/aw84-%E8%BF%90%E5%8A%A8%E5%B8%BD-snbWdl
Nike NRG AW84 Spectrum QS,BV3959-547,￥229,￥0,庭紫,['均码'],"['强力速干，出色包覆', '其他细节', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，耐用舒适', '产品细节', '面料/里料：100% 聚酯纤维。\xa0', '手洗', '显示颜色： 庭紫', '款式： BV3959-547']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/ssrctghfsrgsuqu7nppx/nrg-aw84-spectrum-qs-可调节运动帽-G0FLXl.jpg'],可调节运动帽,26,mens,1,https://www.nike.com/cn/t/nrg-aw84-spectrum-qs-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-G0FLXl/BV3959-547
Nike ACG,BV1050-666,￥269,￥0,灯草粉/欧皮特黄,['均码'],"['柔软保暖，都市和探险两相宜', '其他细节', '针织面料，柔软保暖', '背面扣合设计，可供自由调节贴合效果', '产品细节', '刺绣图案', '面料：100% 聚酯纤维。里料：65%聚酯纤维/35%棉。', '手洗', '显示颜色： 灯草粉/欧皮特黄', '款式： BV1050-666']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/kfsfoitgdgrfzf4oqs2b/acg-可调节运动帽-LP4Hh7.jpg'],可调节运动帽,24,mens,1,https://www.nike.com/cn/t/acg-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-LP4Hh7/BV1050-666
Nike F.C. Classic 99,AJ6511-010,￥199,￥0,黑/黑,['均码'],"['休闲舒适', '其他细节', '经典六片式拼接设计，结实耐久', '可调节按扣式扣带，定制专属舒适感', '刺绣孔眼和网眼后拼接设计，提升透气性', '产品细节', '面料：前片拼接（正面）/帽檐：100% 棉。前片拼接（背面）/侧拼接/后拼接：100% 聚酯纤维。', '手洗', '显示颜色： 黑/黑', '款式： AJ6511-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/yknq5ij12hwzrvi5rpvt/f-c-classic-99-可调节运动帽-ls06tM.jpg'],可调节运动帽,31,womens,2,https://www.nike.com/cn/t/f-c-classic-99-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ls06tM
Nike NRG AW84 Spectrum QS,BV3959-455,￥229,￥0,深宝蓝,['均码'],"['强力速干，出色包覆', '其他细节', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，耐用舒适', '产品细节', '面料/里料：100% 聚酯纤维。\xa0', '手洗', '显示颜色： 深宝蓝', '款式： BV3959-455']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/isqr4lodmvn8mz3tafvz/nrg-aw84-spectrum-qs-可调节运动帽-G0FLXl.jpg'],可调节运动帽,26,mens,1,https://www.nike.com/cn/t/nrg-aw84-spectrum-qs-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-G0FLXl/BV3959-455
Nike Sportswear Pro Swoosh,639534-728,￥199,￥0,阿马里洛黄/黑曜石色/黑曜石,['均码'],"['现代风范，专属舒适体验', '其他细节', '六片式拼接设计搭配衬里镶边，塑就舒适穿戴感受', '刺绣孔眼提升透气效果', '可调节背面按扣，打造专属贴合感', '产品细节', '正面添加刺绣 Swoosh 标志', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 阿马里洛黄/黑曜石色/黑曜石色', '款式： 639534-728']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/mwrqvsnfnnjwwaqkia72/sportswear-pro-swoosh-可调节运动帽-48k3bx.jpg'],可调节运动帽,32,womens,2,https://www.nike.com/cn/t/sportswear-pro-swoosh-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-48k3bx
Nike NRG AW84,882767-011,￥229,￥0,黑/黑,['均码'],"['舒适速干', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，舒适耐用', '产品细节', '面料：100% 聚酯纤维。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 黑/黑', '款式： 882767-011']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/xg1ywcqgnln8lkay2rft/nrg-aw84-可调节运动帽-j9VY1w.jpg'],可调节运动帽,24,womens,2,https://www.nike.com/cn/t/nrg-aw84-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-j9VY1w/882767-011
Nike ACG,BV1050-297,￥269,￥0,杏茶色/顶峰白,['均码'],"['柔软保暖，都市和探险两相宜', '其他细节', '针织面料，柔软保暖', '背面扣合设计，可供自由调节贴合效果', '产品细节', '刺绣图案', '面料：100% 聚酯纤维。里料：65%聚酯纤维/35%棉。', '手洗', '显示颜色： 杏茶色/顶峰白', '款式： BV1050-297']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/c7idg0hoox9suukvx11j/acg-可调节运动帽-LP4Hh7.jpg'],可调节运动帽,24,mens,1,https://www.nike.com/cn/t/acg-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-LP4Hh7/BV1050-297
Nike ACG Tailwind,BV1045-010,￥249,￥0,黑/煤黑,['均码'],"['时尚设计，轻盈舒适', '其他细节', '塔夫绸面料，轻盈顺滑', '可调式背面扣带，打造个性贴合体验', '产品细节', '刺绣图案', '面料：100% 锦纶。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 黑/煤黑', '款式： BV1045-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nbagtbdx9qzauu0lxra6/acg-tailwind-可调节运动帽-ZCWVZP.jpg'],可调节运动帽,26,womens,2,https://www.nike.com/cn/t/acg-tailwind-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZCWVZP/BV1045-010
Nike ACG Tailwind,BV1045-010,￥249,￥0,黑/煤黑,['均码'],"['时尚设计，轻盈舒适', '其他细节', '塔夫绸面料，轻盈顺滑', '可调式背面扣带，打造个性贴合体验', '产品细节', '刺绣图案', '面料：100% 锦纶。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 黑/煤黑', '款式： BV1045-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nbagtbdx9qzauu0lxra6/acg-tailwind-可调节运动帽-ZCWVZP.jpg'],可调节运动帽,25,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZCWVZP/BV1045-010
Nike ACG Tailwind,BV1045-121,￥249,￥0,顶峰白/赛车蓝,['均码'],"['时尚设计，轻盈舒适', '其他细节', '塔夫绸面料，轻盈顺滑', '可调式背面扣带，打造个性贴合体验', '产品细节', '刺绣图案', '面料：100% 锦纶。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 顶峰白/赛车蓝', '款式： BV1045-121']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/aoldo7ygq6hj95lidbo2/acg-tailwind-可调节运动帽-ZCWVZP.jpg'],可调节运动帽,25,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZCWVZP/BV1045-121
Nike Sportswear Featherlight,CD6330-100,￥229,￥0,白色/队橙,['均码'],"['非凡舒适透气性能', '其他细节', '轻盈面料，舒适透气', '产品细节', '面料/里料：100% 聚酯纤维', '手洗', '显示颜色： 白色/队橙', '款式： CD6330-100']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/vlwxaej4sv5ugmtxiyis/sportswear-featherlight-可调节运动帽-XJS2mD.jpg'],可调节运动帽,33,womens,2,https://www.nike.com/cn/t/sportswear-featherlight-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-XJS2mD/CD6330-100
Nike Air Pro Classic,AV6699-010,￥199,￥0,黑/白,['均码'],"['经典按扣式扣带', '其他细节', '斜纹面料干爽耐用，帮助保持舒适', '刺绣孔眼，提升透气性', '按扣式扣带设计，打造可调式个性化贴合感', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/白色', '款式： AV6699-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/azjtllzmvmykjw9xlmmf/air-pro-classic-可调节运动帽-b78Sm9.jpg'],可调节运动帽,34,womens,2,https://www.nike.com/cn/t/air-pro-classic-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-b78Sm9/AV6699-010
Nike Air Pro Classic,AV6699-010,￥199,￥0,黑/白,['均码'],"['经典按扣式扣带', '其他细节', '斜纹面料干爽耐用，帮助保持舒适', '刺绣孔眼，提升透气性', '按扣式扣带设计，打造可调式个性化贴合感', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/白色', '款式： AV6699-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/azjtllzmvmykjw9xlmmf/air-pro-classic-可调节运动帽-b78Sm9.jpg'],可调节运动帽,33,mens,1,https://www.nike.com/cn/t/air-pro-classic-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-b78Sm9/AV6699-010
Nike Heritage86,BQ1305-133,￥249,￥0,帆白,['均码'],"['经典风范', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', '刺绣眼孔营造出色的空气流通效果', '搭扣扣合设计，可供自由调节贴合效果', '水洗斜纹面料，柔软休闲', '针织汗带，柔软导湿', '正面贴片饰有祈祷的双手图案，设计灵感源自乔治亚州球场具有挑战性的知名“阿门角”球洞', '产品细节', '面料：100% 棉。里料：65%聚酯纤维/35%棉。', '手洗', '显示颜色： 帆白', '款式： BQ1305-133']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/k6b71sqafazjptjkvehx/heritage86-高尔夫运动帽-CGcQ94.jpg'],高尔夫运动帽,37,womens,2,https://www.nike.com/cn/t/heritage86-%E9%AB%98%E5%B0%94%E5%A4%AB%E8%BF%90%E5%8A%A8%E5%B8%BD-CGcQ94/BQ1305-133
Nike Sportswear Featherlight,CD6330-060,￥229,￥0,煤黑/黑,['均码'],"['非凡舒适透气性能', '其他细节', '轻盈面料，舒适透气', '产品细节', '面料/里料：100% 聚酯纤维', '手洗', '显示颜色： 煤黑/黑', '款式： CD6330-060']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/kslsl0gvpj3hn4ftggvc/sportswear-featherlight-可调节运动帽-XJS2mD.jpg'],可调节运动帽,32,mens,1,https://www.nike.com/cn/t/sportswear-featherlight-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-XJS2mD/CD6330-060
Nike Heritage86,BQ1305-492,￥249,￥0,空间蓝,['均码'],"['经典风范', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', '刺绣眼孔营造出色的空气流通效果', '搭扣扣合设计，可供自由调节贴合效果', '水洗斜纹面料，柔软休闲', '针织汗带，柔软导湿', '正面贴片饰有祈祷的双手图案，设计灵感源自乔治亚州球场具有挑战性的知名“阿门角”球洞', '产品细节', '面料：100% 棉。里料：65%聚酯纤维/35%棉。', '手洗', '显示颜色： 空间蓝', '款式： BQ1305-492']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/g8kyme0igeezvq5tvngj/heritage86-高尔夫运动帽-CGcQ94.jpg'],高尔夫运动帽,37,womens,2,https://www.nike.com/cn/t/heritage86-%E9%AB%98%E5%B0%94%E5%A4%AB%E8%BF%90%E5%8A%A8%E5%B8%BD-CGcQ94/BQ1305-492
Nike Air Pro Classic,AV6699-101,￥199,￥0,白色/黑,['均码'],"['经典按扣式扣带', '其他细节', '斜纹面料干爽耐用，帮助保持舒适', '刺绣孔眼，提升透气性', '按扣式扣带设计，打造可调式个性化贴合感', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 白色/黑', '款式： AV6699-101']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/rm1llb6ojedfguqrklhn/air-pro-classic-可调节运动帽-b78Sm9.jpg'],可调节运动帽,33,mens,1,https://www.nike.com/cn/t/air-pro-classic-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-b78Sm9/AV6699-101
