产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Braniac 6 Panel Strapback,100580197-Black Multi,$29.0,$0,Black Multi,['One Size'],"['Unstructured 6 panel strapback hat', 'Mid profile crown height', 'flat visor', 'direct logo embroidery', 'and self fabric strap with metal slider closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580197_BKM_1.jpg?v=1550875407', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580197_BKM_2.jpg?v=1550875412']",8,men,1,https://obeyclothing.com/products/obey-braniac-6-panel-strapback?variant=13857759002685
Speechless 6 Panel Snapback,100580190-Red,$29.0,$0,Red,['One Size'],"['Unstructured 6 panel snapback hat', 'Mid profile crown height', 'flat visor', 'direct logo embroidery', 'and plastic snap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580190_RED_1.jpg?v=1550875494', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580190_RED_2.jpg?v=1550875508']",9,men,1,https://obeyclothing.com/products/obey-speechless-6-panel-snapback?variant=13857758937149
Speechless 6 Panel Snapback,100580190-Sky Blue,$29.0,$0,Sky Blue,['One Size'],"['Unstructured 6 panel snapback hat', 'Mid profile crown height', 'flat visor', 'direct logo embroidery', 'and plastic snap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580190_SKY_1.jpg?v=1550875581', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580190_SKY_2.jpg?v=1550875597']",9,men,1,https://obeyclothing.com/products/obey-speechless-6-panel-snapback?variant=13857758969917
Vanish 6 Panel Snapback,100580188-Deep Green,$29.0,$0,Deep Green,['One Size'],"['Unstructured 6 panel snapback hat', 'Mid profile crown height', 'flat visor', 'PVC logo patch', 'and plastic snap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580188_GRN_1.jpg?v=1550875812', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580188_GRN_2.jpg?v=1550875819']",10,men,1,https://obeyclothing.com/products/obey-vanish-6-panel-snapback?variant=13857758904381
Vanish 6 Panel Snapback,100580188-Black,$29.0,$0,Black,['One Size'],"['Unstructured 6 panel snapback hat', 'Mid profile crown height', 'flat visor', 'PVC logo patch', 'and plastic snap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580188_BLK_1.jpg?v=1550875824', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580188_BLK_2.jpg?v=1550875830']",10,men,1,https://obeyclothing.com/products/obey-vanish-6-panel-snapback?variant=13857758838845
Vanish 6 Panel Snapback,100580188-Energy Yellow,$29.0,$0,Energy Yellow,['One Size'],"['Unstructured 6 panel snapback hat', 'Mid profile crown height', 'flat visor', 'PVC logo patch', 'and plastic snap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580188_EYL_1.jpg?v=1550875835', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580188_EYL_2.jpg?v=1550875840']",10,men,1,https://obeyclothing.com/products/obey-vanish-6-panel-snapback?variant=13857758871613
Lovely 6 Panel Strapback,100580184-Slate,$29.0,$0,Slate,['One Size'],"['Unstructured 6 panel strapback hat', 'Classic profile crown height with flat visor', 'logo embroidered patch', 'self fabric strap with metal slider closure', 'and removable logo pin at side', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580184_SLA_1.jpg?v=1550875975', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580184_SLA_2.jpg?v=1550875981', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580184_SLA_3.jpg?v=1550875987']",11,men,1,https://obeyclothing.com/products/obey-lovely-6-panel-strapback?variant=13857758773309
Lovely 6 Panel Strapback,100580184-Black,$29.0,$0,Black,['One Size'],"['Unstructured 6 panel strapback hat', 'Classic profile crown height with flat visor', 'logo embroidered patch', 'self fabric strap with metal slider closure', 'and removable logo pin at side', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580184_BLK_1.jpg?v=1550875994', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580184_BLK_2.jpg?v=1550876000', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580184_BLK_3.jpg?v=1550876005']",11,men,1,https://obeyclothing.com/products/obey-lovely-6-panel-strapback?variant=13857758740541
Pangea 6 Panel Strapback,100580179-Teal Multi,$31.0,$0,Teal Multi,['One Size'],"['Unstructured 6 panel snapback hat', 'Mid profile crown height', 'flat visor', 'logo reflective printed patch', 'contrast metal eyelets and self fabric strap with velcro closure', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580179_TEA_1.jpg?v=1550876086', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580179_TEA_2.jpg?v=1550876092']",12,men,1,https://obeyclothing.com/products/obey-pangea-6-panel-strapback?variant=13857758707773
Pangea 6 Panel Strapback,100580179-Black Multi,$31.0,$0,Black Multi,['One Size'],"['Unstructured 6 panel snapback hat', 'Mid profile crown height', 'flat visor', 'logo reflective printed patch', 'contrast metal eyelets and self fabric strap with velcro closure', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580179_BKM_1.jpg?v=1550876098', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580179_BKM_2.jpg?v=1550876104']",12,men,1,https://obeyclothing.com/products/obey-pangea-6-panel-strapback?variant=13857758675005
Lennox 6 Panel Strapback,100580178-Ember,$31.0,$0,Ember,['One Size'],"['Unstructured 6 panel strapback hat', 'Mid profile crown height', 'flat visor', '3D sonic logo weld', 'and self fabric strap with plastic clasp closure', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580178_EME_1.jpg?v=1550876169', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580178_EME_2.jpg?v=1550876175']",13,men,1,https://obeyclothing.com/products/obey-lennox-6-panel-strapback?variant=13857758642237
Cracked 6 Panel Strapback,100580177-Cracked Blue Green,$37.0,$0,Cracked Blue Green,['One Size'],"['Unstructured 6 panel snapback hat', 'Mid profile crown height', 'flat visor', 'PVC logo patch', 'and self fabric strap with plastic clasp closure', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580177_BGN_1.jpg?v=1550876283', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580177_BGN_2.jpg?v=1550876291']",14,men,1,https://obeyclothing.com/products/obey-cracked-6-panel-strapback?variant=13857758543933
Cracked 6 Panel Strapback,100580177-Cracked Black,$37.0,$0,Cracked Black,['One Size'],"['Unstructured 6 panel snapback hat', 'Mid profile crown height', 'flat visor', 'PVC logo patch', 'and self fabric strap with plastic clasp closure', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580177_BLK_1.jpg?v=1550876298', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580177_BLK_2.jpg?v=1550876305']",14,men,1,https://obeyclothing.com/products/obey-cracked-6-panel-strapback?variant=13857758576701
Cracked 6 Panel Strapback,100580177-Cracked Sky Blue,$37.0,$0,Cracked Sky Blue,['One Size'],"['Unstructured 6 panel snapback hat', 'Mid profile crown height', 'flat visor', 'PVC logo patch', 'and self fabric strap with plastic clasp closure', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580177_SKY_1.jpg?v=1550876313', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580177_SKY_2.jpg?v=1550876319']",14,men,1,https://obeyclothing.com/products/obey-cracked-6-panel-strapback?variant=13857758609469
Sleeper 6 Panel Strapback,100580174-Black,$29.0,$0,Black,['One Size'],"['Unstructured 6 panel strapback hat', 'Mid profile crown height', 'flat visor', 'embroidered logo patch', 'self fabric strap with metal slider closure', 'and removable logo pin at back', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580174_BLK_1.jpg?v=1550876402', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580174_BLK_2.jpg?v=1550876409']",15,men,1,https://obeyclothing.com/products/obey-sleeper-6-panel-strapback?variant=13857758511165
Highland 6 Panel Snapback,100580171-Light Denim,$29.0,$0,Light Denim,['One Size'],"['Unstructured 6 panel snapback hat', 'Mid profile crown height', 'flat visor', 'direct logo embroidery', 'and plastic snap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580171_DEN_1.jpg?v=1550876487', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580171_DEN_2.jpg?v=1550876493']",16,men,1,https://obeyclothing.com/products/obey-highland-6-panel-snapback?variant=13857758478397
89 Icon 5 Panel Hat,100490054-Energy Yellow,$31.0,$0,Energy Yellow,['One Size'],"['Unstructured 5 panel camp hat', 'Mid profile crown height with flat visor and logo embroidered felt patch', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100490054_EYL_1.jpg?v=1550876711', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100490054_EYL_2.jpg?v=1550876716']",17,men,1,https://obeyclothing.com/products/obey-89-icon-5-panel-hat?variant=13857758445629
Alchemy 5 Panel Hat,100490053-Mineral Yellow,$31.0,$0,Mineral Yellow,['One Size'],"['Unstructured 5 panel camp cap', 'Mid profile crown height with flat visor', 'mesh side panel', 'logo PVC patch and webbing strap with plastic clasp closure', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100490053_MRL_1.jpg?v=1550876923', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100490053_MRL_2.jpg?v=1550876928']",18,men,1,https://obeyclothing.com/products/obey-alchemy-5-panel-hat?variant=13857758380093
Alchemy 5 Panel Hat,100490053-Black,$31.0,$0,Black,['One Size'],"['Unstructured 5 panel camp cap', 'Mid profile crown height with flat visor', 'mesh side panel', 'logo PVC patch and webbing strap with plastic clasp closure', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100490053_BLK_1.jpg?v=1550876934', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100490053_BLK_2.jpg?v=1550876938']",18,men,1,https://obeyclothing.com/products/obey-alchemy-5-panel-hat?variant=13857758347325
Alchemy 5 Panel Hat,100490053-Fresh Teal,$31.0,$0,Fresh Teal,['One Size'],"['Unstructured 5 panel camp cap', 'Mid profile crown height with flat visor', 'mesh side panel', 'logo PVC patch and webbing strap with plastic clasp closure', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100490053_TEA_1.jpg?v=1550876943', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100490053_TEA_2.jpg?v=1550876948']",18,men,1,https://obeyclothing.com/products/obey-alchemy-5-panel-hat?variant=13857758412861
Highland Strapback,100570086-Mint,$31.0,$0,Mint,['One Size'],"['Unstructured 6 panel strapback hat', 'Mid profile crown height, flat visor, and\xa0metal eyelets', 'Direct logo embroidery and self fabric strap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100570086_MNT_1.jpg?v=1540943388', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100570086_MNT_2.jpg?v=1540943388']",19,men,1,https://obeyclothing.com/products/obey-highland-strapback?variant=12885758509117
Highland Strapback,100570086-Black,$31.0,$0,Black,['One Size'],"['Unstructured 6 panel strapback hat', 'Mid profile crown height, flat visor, and\xa0metal eyelets', 'Direct logo embroidery and self fabric strap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100570086_BLK_1.jpg?v=1540943388', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100570086_BLK_2.jpg?v=1540943388']",19,men,1,https://obeyclothing.com/products/obey-highland-strapback?variant=12885758476349
Jumble Bar Trucker Hat,100500016-Mysterious Green,$29.0,$0,Mysterious Green,['One Size'],"['Structured 5 panel trucker hat', 'Classic profile crown height with flat visor, screen printed logo and plastic snap closure', '100% Polyester']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100500016_GRN_1.jpg?v=1550873662', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100500016_GRN_2.jpg?v=1550873682']",20,men,1,https://obeyclothing.com/products/obey-jumble-bar-trucker-hat?variant=9051231551549
Jumble Bar Trucker Hat,100500016-Pine,$29.0,$0,Pine,['One Size'],"['Structured 5 panel trucker hat', 'Classic profile crown height with flat visor, screen printed logo and plastic snap closure', '100% Polyester']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100500016_PNE_1.jpg?v=1550873657', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100500016_PNE_2.jpg?v=1550873657']",20,men,1,https://obeyclothing.com/products/obey-jumble-bar-trucker-hat?variant=9051231584317
Cutty 6 Panel Snapback,100580074-Aspen Gold,$29.0,$0,Aspen Gold,['One Size'],"['Mid profile 6 panel hat', 'Brushed cotton twill', 'Direct embroidery', 'Removable pinback button', 'Plastic snap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580074_ASP_1.jpg?v=1550876642', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580074_ASP_2.jpg?v=1550876642']",21,men,1,https://obeyclothing.com/products/obey-cutty-6-panel-snapback-hat?variant=2045347921930
Cutty 6 Panel Snapback,100580074-Army,$29.0,$0,Army,['One Size'],"['Mid profile 6 panel hat', 'Brushed cotton twill', 'Direct embroidery', 'Removable pinback button', 'Plastic snap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/100580074_ARM_1_788d0bb0-3261-4adc-b3f9-36d8dbd41812.jpg?v=1550876642', 'https://cdn.shopify.com/s/files/1/0832/5243/products/100580074_ARM_2_3b86a52e-9a30-4643-a97d-d209118d9ac9.jpg?v=1550876642']",21,men,1,https://obeyclothing.com/products/obey-cutty-6-panel-snapback-hat?variant=41059405194
Cutty 6 Panel Snapback,100580074-Pale Yellow,$29.0,$0,Pale Yellow,['One Size'],"['Mid profile 6 panel hat', 'Brushed cotton twill', 'Direct embroidery', 'Removable pinback button', 'Plastic snap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/0832/5243/products/OBEY_Cutty_6_Panel_Snapback_Pale_Yellow_100580074_YEL_1.jpg?v=1550876642', 'https://cdn.shopify.com/s/files/1/0832/5243/products/OBEY_Cutty_6_Panel_Snapback_Pale_Yellow_100580074_YEL_2.jpg?v=1550876642']",21,men,1,https://obeyclothing.com/products/obey-cutty-6-panel-snapback-hat?variant=2045352214538
Mad River Hat,200140127-Black,$26.0,$0,Black,['One Size'],"['Unconstructed baseball hat with retro fit', 'Leather adjuster at back and custom OBEY artwork', '100% Polyester']","['https://cdn.shopify.com/s/files/1/0832/5243/products/200140127_BLK_1.jpg?v=1551141002', 'https://cdn.shopify.com/s/files/1/0832/5243/products/200140127_BLK_2.jpg?v=1551141008']",1,women,2,https://obeyclothing.com/products/obey-mad-river-hat?variant=13857805664317
Mad River Hat,200140127-Olive Multi,$26.0,$0,Olive Multi,['One Size'],"['Unconstructed baseball hat with retro fit', 'Leather adjuster at back and custom OBEY artwork', '100% Polyester']","['https://cdn.shopify.com/s/files/1/0832/5243/products/200140127_OLV_1.jpg?v=1551140998', 'https://cdn.shopify.com/s/files/1/0832/5243/products/200140127_OLV_2.jpg?v=1551140998']",1,women,2,https://obeyclothing.com/products/obey-mad-river-hat?variant=13857805697085
Sherman Hat,200140128-Multi,$26.0,$0,Multi,['One Size'],"['Soft unconstructed baseball hat with a retro fit', 'Comes in a custom OBEY print on taslon', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/200140128_MUL_1.jpg?v=1551140798', 'https://cdn.shopify.com/s/files/1/0832/5243/products/200140128_MUL_2.jpg?v=1551140804']",2,women,2,https://obeyclothing.com/products/obey-sherman-hat?variant=13857805729853
Sherman Hat,200140128-Nude Multi,$26.0,$0,Nude Multi,['One Size'],"['Soft unconstructed baseball hat with a retro fit', 'Comes in a custom OBEY print on taslon', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/200140128_NUD_1.jpg?v=1551140841', 'https://cdn.shopify.com/s/files/1/0832/5243/products/200140128_NUD_2.jpg?v=1551140833']",2,women,2,https://obeyclothing.com/products/obey-sherman-hat?variant=13857805762621
Sherman Hat,200140128-Yellow Multi,$26.0,$0,Yellow Multi,['One Size'],"['Soft unconstructed baseball hat with a retro fit', 'Comes in a custom OBEY print on taslon', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/200140128_YWM_1.jpg?v=1551140849', 'https://cdn.shopify.com/s/files/1/0832/5243/products/200140128_YWM_2.jpg?v=1551140854']",2,women,2,https://obeyclothing.com/products/obey-sherman-hat?variant=13857805795389
Mad River Bucket Hat,200140129-Olive Multi,$31.0,$0,Olive Multi,['One Size'],"['Bucket hat featuring an OBEY patch at center front', 'Comes in a brushed nylon in a custom OBEY sublimated print', '100% Polyester']","['https://cdn.shopify.com/s/files/1/0832/5243/products/200140129_OLV_1.jpg?v=1551140682', 'https://cdn.shopify.com/s/files/1/0832/5243/products/200140129_OLV_3.jpg?v=1551140690', 'https://cdn.shopify.com/s/files/1/0832/5243/products/200140129_OLV_2.jpg?v=1551140697']",3,women,2,https://obeyclothing.com/products/obey-mad-river-bucket-hat?variant=13857805828157
Sherman Bucket Hat,200140130-Multi,$31.0,$0,Multi,['One Size'],"['Bucket hat featuring an OBEY patch at center front', 'Comes in nylon in a custom OBEY sublimated print', '100% Nylon']","['https://cdn.shopify.com/s/files/1/0832/5243/products/200140130_MUL_1.jpg?v=1551140599', 'https://cdn.shopify.com/s/files/1/0832/5243/products/200140130_MUL_2.jpg?v=1551140605']",4,women,2,https://obeyclothing.com/products/obey-sherman-bucket-hat?variant=13857805860925
