产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
CAPITAL HAT,HO8196002|BLK|S/M,$28.00,$0,BLACK,"['S/M', 'L/XL']","['O-Neill Men-s FlexfitÂ® cotton twill hat', 'Flat direct logo embroidery', 'Rear flat embroidery', '98% Cotton, 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/capital_HO8196002_blk_f.jpg?v=1537489086', 'https://cdn.shopify.com/s/files/1/2034/7683/products/capital_HO8196002_blk_b.jpg?v=1537809494']",47,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196002-blk-capital
CAPITAL HAT,HO8196002|GRY|S/M,$28.00,$0,GREY,"['S/M', 'L/XL']","['O-Neill Men-s FlexfitÂ® cotton twill hat', 'Flat direct logo embroidery', 'Rear flat embroidery', '98% Cotton, 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/capital_HO8196002_gry_f.jpg?v=1537489085', 'https://cdn.shopify.com/s/files/1/2034/7683/products/capital_HO8196002_gry_b.jpg?v=1537809498']",48,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196002-gry-capital
NEIGHBORHOOD HAT,HO8196003|SLT|ONE,$30.00,$0,SLATE,['ONE SIZE'],"['O-Neill Men-s lo profile 6 panel hat', 'Leather strap back', '16 wale cord design', 'Front faux leather patch', '98% Cotton, 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/neighborhood_HO8196003_slt_f_7e264cd4-c5dd-4330-9fda-e1026af3330d.jpg?v=1537291002', 'https://cdn.shopify.com/s/files/1/2034/7683/products/neighborhood_HO8196003_slt_b.jpg?v=1537832685']",49,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196003-slt-neighborhood
BAR 107 HAT,HO8196004|BLK|ONE,$30.00,$0,BLACK,['ONE SIZE'],"['O-Neill Men-s New Era 6 panel structured hat', 'Snap back design', 'Direct embroidery logo', 'Rear flag label', '85% Acrylic, 15% Wool']","['https://cdn.shopify.com/s/files/1/2034/7683/products/bar107_HO8196004_blk_f_5de1c153-5907-4fab-a825-5948d560407e.jpg?v=1537291004', 'https://cdn.shopify.com/s/files/1/2034/7683/products/bar107_HO8196004_blk_b.jpg?v=1537806404']",50,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196004-blk-bar-107
BAR 107 HAT,HO8196004|HGR|ONE,$30.00,$0,HEATHER GREY,['ONE SIZE'],"['O-Neill Men-s New Era 6 panel structured hat', 'Snap back design', 'Direct embroidery logo', 'Rear flag label', '85% Acrylic, 15% Wool']","['https://cdn.shopify.com/s/files/1/2034/7683/products/bar107_HO8196004_hgr_f_b8979471-72d8-4d61-b3b9-ed1617250e20.jpg?v=1537291006', 'https://cdn.shopify.com/s/files/1/2034/7683/products/bar107_HO8196004_hgr_b.jpg?v=1537806407']",51,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196004-hgr-bar-107
SPLITS HAT,HO8196005|ASH|ONE,$28.00,$0,ASPHALT HEATHER,['ONE SIZE'],"['O-Neill Men-s FlexfitÂ® 6 panel snapback hat', 'Lo profile, structured design', 'Front split fabrication', 'Bonded front label and rear flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/splits_HO8196005_blk_f.jpg?v=1537560955', 'https://cdn.shopify.com/s/files/1/2034/7683/products/splits_HO8196005_blk_b.jpg?v=1537560955']",52,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196005-ash-splits
SPLITS HAT,HO8196005|DKA|ONE,$28.00,$0,DARK ARMY,['ONE SIZE'],"['O-Neill Men-s FlexfitÂ® 6 panel snapback hat', 'Lo profile, structured design', 'Front split fabrication', 'Bonded front label and rear flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/splits_HO8196005_dka_f_8217c859-9ca2-4a06-bddc-969712ddfc48.jpg?v=1537291009', 'https://cdn.shopify.com/s/files/1/2034/7683/products/splits_HO8196005_dka_b.jpg?v=1537560947']",53,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196005-dka-splits
SHOCKER HAT,HO8196008|BRN|ONE,$26.00,$0,BROWN,['ONE SIZE'],"['O-Neill Men-s FlexfitÂ® snapback hat', 'Structured, mid profile design', 'Front logo embroidery and rear flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/shocker_HO8196008_brn_f_6b83dcfc-d067-4105-8653-1b154056b123.jpg?v=1537291015', 'https://cdn.shopify.com/s/files/1/2034/7683/products/shocker_HO8196008_brn_b.jpg?v=1537831003']",54,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196008-brn-shocker
SHOCKER HAT,HO8196008|NVY|ONE,$26.00,$0,NAVY,['ONE SIZE'],"['O-Neill Men-s FlexfitÂ® snapback hat', 'Structured, mid profile design', 'Front logo embroidery and rear flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/shocker_HO8196008_nvy_f_ee1080fa-5668-4dc4-ad88-b3d7fbf72618.jpg?v=1537291017', 'https://cdn.shopify.com/s/files/1/2034/7683/products/shocker_HO8196008_nvy_b.jpg?v=1537831000']",55,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196008-nvy-shocker
SHIELD TRUCKER HAT,HO8196010|BLK|ONE,$26.00,$0,BLACK,['ONE SIZE'],"['O-Neill Men-s FlexfitÂ® foam trucker hat', 'Mid profile, snapback design', 'Front logo patch and rear flag label', '55% Cotton, 45% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/shieldtrucker_HO8196010_blk_f.jpg?v=1537559900', 'https://cdn.shopify.com/s/files/1/2034/7683/products/shieldtrucker_HO8196010_blk_b.jpg?v=1537559901']",56,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196010-blk-shield-trucker
SHIELD TRUCKER HAT,HO8196010|DKA|ONE,$26.00,$0,DARK ARMY,['ONE SIZE'],"['O-Neill Men-s FlexfitÂ® foam trucker hat', 'Mid profile, snapback design', 'Front logo patch and rear flag label', '55% Cotton, 45% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/shieldtrucker_HO8196010_dka_f_da292067-d4d0-459e-9bfa-f8346a2b9333.jpg?v=1537291022', 'https://cdn.shopify.com/s/files/1/2034/7683/products/shieldtrucker_HO8196010_dka_b.jpg?v=1537559912']",57,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196010-dka-shield-trucker
SUIT UP TRUCKER HAT,HO8196011|COF|ONE,$24.00,$0,COFFEE,['ONE SIZE'],"['O-Neill Men-s Flexfit® foam trucker hat', 'Mid profile, snapback design', 'Multi logo patch and rear flag label', '55% Cotton, 45% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/suituptrucker_HO8196011_cof_f_5eab854f-ca19-4085-8ff9-4cf297f12b49.jpg?v=1537291025', 'https://cdn.shopify.com/s/files/1/2034/7683/products/suituptrucker_HO8196011_cof_b.jpg?v=1537828474']",58,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196011-cof-suit-up-trucker
SUIT UP TRUCKER NAVY,HO8196011|NVY|ONE,$24.00,$0,NAVY,['ONE SIZE'],"['O-Neill Men-s FlexfitÂ® foam trucker hat', 'Mid profile, snapback design', 'Multi logo patch and rear flag label', '55% Cotton, 45% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/suituptrucker_HO8196011_nvy_f_0728e442-7981-4eb2-8a89-4d1e98475b4e.jpg?v=1537291027', 'https://cdn.shopify.com/s/files/1/2034/7683/products/suituptrucker_HO8196011_nvy_b.jpg?v=1537828471']",59,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196011-nvy-suit-up-trucker
HOOVER TRUCKER HAT,HO8196012|DNY|ONE,$20.00,$0,DARK NAVY,['ONE SIZE'],"['O-Neill Men-s FlexfitÂ® foam trucker hat', 'Mid profile, snapback design', 'Multi logo patch and rear flag label', '55% Cotton, 45% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hoovertrucker_HO8196012_dny_f_819fd83c-2924-4d84-bcda-428f65ccb83e.jpg?v=1537291029', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hoovertrucker_HO8196012_nvy_b_deba2e92-6d3b-4e1b-ba86-e8695e72e562.jpg?v=1537815627']",60,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196012-dny-hoover-trucker
HOOVER TRUCKER HAT,HO8196012|NVY|ONE,$20.00,$0,NAVY,['ONE SIZE'],"['O-Neill Men-s FlexfitÂ® foam trucker hat', 'MId profile, snapback design', 'Merrow patch with rear flag label', '55% Cotton, 45% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hoovertrucker_HO8196012_nvy_f_9f00b465-6f45-46f7-bc23-a173f9c49112.jpg?v=1537291031', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hoovertrucker_HO8196012_nvy_b.jpg?v=1537815588']",61,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196012-nvy-hoover-trucker
REWTS TRUCKER HAT,HO8196013|BLK|ONE,$24.00,$0,BLACK,['ONE SIZE'],"['O-Neill Men-s foam trucker hat', 'Tall profile, snapback design', 'Multi print with rear flag label', '100% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/rewtstrucker_HO8196013_blk_f_595c3a52-9589-40f0-8c63-d65af6820307.jpg?v=1537291032', 'https://cdn.shopify.com/s/files/1/2034/7683/products/rewtstrucker_HO8196013_blk_b.jpg?v=1537831862']",62,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196013-blk-rewts-trucker
HAWTHORNE HAT,HO8196014|BLK|S/M,$28.00,$0,BLACK,"['S/M', 'L/XL']","['O-Neill Men-s FlexfitÂ® X-fit stretch cotton hat', '3d front logo direct embroidery', 'Rear flat direct embroidery', '92% Cotton, 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hawthorn_HO8196014_blk_f.jpg?v=1537489079', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hawthorn_HO8196014_blk_b.jpg?v=1537815156']",63,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196014-blk-hawthorne
HAWTHORNE HAT,HO8196014|WNE|S/M,$28.00,$0,WINE,"['S/M', 'L/XL']","['O-Neill Men-s FlexfitÂ® X-fit stretch cotton hat', '3d front logo direct embroidery', 'Rear flat direct embroidery', '92% Cotton, 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hawthorn_HO8196014_bur_f.jpg?v=1537552525', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hawthorn_HO8196014_bur_b.jpg?v=1537552525']",64,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196014-wne-hawthorne
SUPPLY CO HAT,SU8196003|DTL|ONE,$11.99,$28.00,DEEP TEAL,['ONE SIZE'],"['ONeill Men-s five panel snapback hat', 'Lo profile fit', 'Front panel O-Neill logo', '85% Cotton / 15% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/supplyco_SU8196003_dtl_f_76dd75de-ffbc-4396-b2f1-538b1ca4d6e6.jpg?v=1520960534', 'https://cdn.shopify.com/s/files/1/2034/7683/products/supplyco_SU8196003_dtl_b_87deaa89-528b-46dd-b5e9-d9c473190335.jpg?v=1520960534']",65,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196003-dtl-supply-co
EZ FREAK TRUCKER HAT,SU8196009|DNY|ONE,$7.99,$20.00,DARK NAVY,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Front panel O-Neill patch', 'Mesh side panels', '60% Polyester / 40% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/ezfreaktrucker_SU8196009_dny_f_e475adc9-07df-4936-baf1-0290e32a1d69.jpg?v=1520446940'],66,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196009-dny-ez-freak-trucker
BUILDER TRUCKER HAT,SU8196008|BLK|ONE,$12.99,$28.00,BLACK,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Lo Profile fit', 'Front panel O-Neill patch', 'Mesh side panels', '5 Panel Unstructured Crown', '62% Nylon / 38% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/buildertrucker_SU8196008_blk_f_4f28c87c-cacc-47b3-84b5-fdd300bdb721.jpg?v=1520897181', 'https://cdn.shopify.com/s/files/1/2034/7683/products/buildertrucker_SU8196008_blk_b_ae7b6352-946f-4dfe-a920-497ac9a4cd1c.jpg?v=1520897181']",67,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196008-blk-builder-trucker
PALM BOMB HAT,SU8196005|SLT|ONE,$10.99,$26.00,SLATE,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Lo Profile Fit', 'Front panel patch embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/palmbomb_SU8196005_slt_f_06a1800c-8d6c-4822-a580-82c2b246bb17.jpg?v=1520900799', 'https://cdn.shopify.com/s/files/1/2034/7683/products/palmbomb_SU8196005_slt_b_12829da8-700e-4e06-ae3e-0f2c0186608b.jpg?v=1520900799']",68,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196005-slt-palm-bomb
PALM BOMB HAT,SU8196005|BLK|ONE,$12.99,$26.00,BLACK,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Lo Profile Fit', 'Front panel patch embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/palmbomb_SU8196005_blk_f_88c129f0-14cb-4d9e-b4b8-fbd377857a9f.jpg?v=1520900671', 'https://cdn.shopify.com/s/files/1/2034/7683/products/palmbomb_SU8196005_blk_b_a561786e-16a1-4e66-9e6b-77746a5a0ccf.jpg?v=1520900671']",69,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196005-blk-palm-bomb
CLEAN AND MEAN HAT,FA6196011|DBL|S/M,$11.99,$26.00,DUST BLUE,"['S/M', 'L/XL']","['O-Neill Men-s Flexfit¬¨¬®‚àö√ú X fit hat', 'Front panel 3D logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanhat_FA6196011_dbl_f.jpg?v=1520386060', 'https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanhat_FA6196011_dbl_b.jpg?v=1520386060']",70,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa6196011-dbl-clean-and-mean-hat
HYPERFREAK TRUCKER HATS,SP8196014|BLK2|ONE,$11.99,$25.00,BLACK 2,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Printed front panel', 'Hyperfreak design elements', 'Mesh side panels', '55% Polyester / 45% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hyperfreaktrucker_SP8196014_blk2_f.jpg?v=1521671628', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hyperfreaktrucker_SP8196014_blk2_b.jpg?v=1521671628']",71,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196014-blk2-hyperfreak-trucker
DUME DAD HAT,SU8196013|KHA2|ONE,$9.99,$24.00,LIGHT KHAKI,['ONE SIZE'],"['ONeill Men-s hat', 'Dad hat fit', 'Front panel flat O-Neill est.embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/dumedadhat_SU8196013_kha2_f_49fb536e-6f0c-46a6-9de5-b45f3e71cb2a.jpg?v=1520446962'],72,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196013-kha2-dume-dad-hat
HESHER DAD HAT,SU8196006|GRB|ONE,$11.99,$28.00,GRAY BLUE,['ONE SIZE'],"['ONeill Men-s hat', 'Dad hat fit', 'Wavecult embroidered patch detail', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hesherdadhat_SU8196006_grb_f_e6f0696c-ea65-4e0e-89e4-b18251437ef7.jpg?v=1520896057', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hesherdadhat_SU8196006_grb_b_99fd40c0-1ce3-4926-9270-64b7bd653b3d.jpg?v=1520896057']",73,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196006-grb-hesher-dad-hat
HAWAII TRUCKER HAT,SU8196012H|BLK|ONE,$9.99,$20.00,BLACK,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Rear hidden bottle opener', 'Printed front panel with logo patch', 'Mesh side panels', '100% Polyester']",['https://cdn.shopify.com/s/files/1/2034/7683/products/hawaiitrucker_SU8196012H_blk_f_01ea6ba9-4ad7-4381-b4c7-dc911c46819f.jpg?v=1520446955'],74,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196012h-blk-hawaii-trucker
SWAP MEET HAT,SU8196011|BLK|ONE,$8.99,$20.00,BLACK,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Rear hidden bottle opener', 'Printed front panel with logo', 'Mesh side panels', '100% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/swapmeet_SU8196011_blk_f_437afd24-f922-4e10-8bba-dfbc95a98877.jpg?v=1520897999', 'https://cdn.shopify.com/s/files/1/2034/7683/products/swapmeet_SU8196011_blk_b_c43cc35f-217b-4281-98be-f45608393c01.jpg?v=1520897999']",75,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196011-blk-swap-meet
EMPORIUM HAT,SU8196002|BLK|ONE,$11.99,$28.00,BLACK,['ONE SIZE'],"['ONeill Men-s hat', 'New Era mid fit', 'Flat logo embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/emporium_SU8196002_blk_f_a2776913-d565-4bcc-90d4-0bf436edf90b.jpg?v=1520895870', 'https://cdn.shopify.com/s/files/1/2034/7683/products/emporium_SU8196002_blk_b_f273451f-8695-4e8d-a58b-1e342480a7f3.jpg?v=1520895870']",76,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196002-blk-emporium
EMPORIUM HAT,SU8196002|NVY|ONE,$11.99,$28.00,NAVY,['ONE SIZE'],"['ONeill Men-s hat', 'New Era mid fit', 'Flat logo embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/emporium_SU8196002_nvy_f_49c3a84d-422c-455c-9a20-e185eb56fbb7.jpg?v=1520897184', 'https://cdn.shopify.com/s/files/1/2034/7683/products/emporium_SU8196002_nvy_b_d1cd5344-83d9-432b-b81f-da116f772689.jpg?v=1520897184']",77,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196002-nvy-emporium
STAPLE HAT,SU8196012|NVY|S/M,$11.99,$28.00,NAVY,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬¨√Ü X fit', 'Front panel embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/staplehat_SU8196012_nvy_f.jpg?v=1520900365', 'https://cdn.shopify.com/s/files/1/2034/7683/products/staplehat_SU8196012_nvy_b.jpg?v=1520900365']",78,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196012-nvy-staple-hat
HYBRID HAT,SP8196015|DKA|S/M,$15.99,$35.00,DARK ARMY,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬¨¬®‚àö√ú delta fit', 'Logo patch embroidery', '140% Hyperstretch technology', 'Preformance sweatband', '100% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hybridhat_SP8196015_dka_f.jpg?v=1522690478', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hybridhat_SP8196015_dka_b.jpg?v=1522690479']",79,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196015-dka-hybrid-hat
HYBRID HAT,SP8196015|DBL|S/M,$16.99,$35.00,DUST BLUE,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬¨¬®‚àö√ú delta fit', 'Logo patch embroidery', '140% Hyperstretch technology', 'Preformance sweatband', '100% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hybridhat_SP8196015_dbl_f.jpg?v=1522690068', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hybridhat_SP8196015_dbl_b.jpg?v=1522690068']",80,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196015-dbl-hybrid-hat
LODOWN HAT,SP8196013|BLW|S/M,$17.99,$26.00,BLACK W/ WHITE,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬Æ X fit', 'Flat logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_blw_f.jpg?v=1513645424', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_blw_b_b83fbbf1-7697-4561-914f-9cc327a81f47.jpg?v=1513645424']",81,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196013-blw-lodown-hat
PLATFORM HATS,SP8196002|GRY|S/M,$15.99,$28.00,GREY,"['S/M', 'L/XL']","['ONeill Men-s hat', '3930 New Era stretch fit', 'Front panel 3D embroidery', 'Rear embroidery', '100% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/platform_SP8196002_gry_f.jpg?v=1522188062', 'https://cdn.shopify.com/s/files/1/2034/7683/products/platform_SP8196002_gry_b.jpg?v=1522188063']",82,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196002-gry-platform
PREVAIL HAT,SP8196006|BLK|ONE,$10.99,$26.00,BLACK,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid profile, structured fit', 'Front panel puff ', 'O-Neill logo embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_blk_f.jpg?v=1513361838', 'https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_blk_b.jpg?v=1513361838']",83,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196006-blk-prevail
PREVAIL HATS,SP8196006|RWB|ONE,$10.99,$26.00,RED WHITE BLUE,['ONE SIZE'],"['ONeill Men-s six panel snapback hat', 'Mid fit', 'Front panel puff O-Neill logo embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_rwb_f.jpg?v=1522193335', 'https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_rwb_b.jpg?v=1522193335']",84,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196006-rwb-prevail
CLEAN AND MEAN HAT,FA6196011|HGR|S/M,$11.99,$26.00,HEATHER GREY,"['S/M', 'L/XL']","['O-Neill Men-s Flexfit¬¨¬®‚àö√ú X fit hat', 'Front panel 3D logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanhat_FA6196011_hgr_f.jpg?v=1520386061', 'https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanhat_FA6196011_hgr_b.jpg?v=1520386061']",85,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa6196011-hgr-clean-and-mean-hat
CLEAN AND MEAN HAT,FA6196011|DKB|S/M,$13.99,$26.00,DARK BLUE,"['S/M', 'L/XL']","['ONeill mens Flexfit¬Æ X fit hat', 'Front panel 3D logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']",['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmean_FA6196011_dkb_f.jpg?v=1505518836'],86,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa6196011-dkb-clean-and-mean-hat
DEPOT HAT,SP8196003|BRN|ONE,$25.99,$30.00,BROWN,['ONE SIZE'],"['Low Profile Fit', 'Unstructured Snapback', 'Heavily Washed Canvas', 'Front Flat Embroidery', 'Application Rear Back Flap Label']","['https://cdn.shopify.com/s/files/1/2034/7683/products/depothat_SP8196003_brn_f_fed08977-ab0f-4b00-8611-edbec05a0828.jpg?v=1513361828', 'https://cdn.shopify.com/s/files/1/2034/7683/products/depothat_SP8196003_brn_b.jpg?v=1513361828']",87,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196003-brn-depot-hat
EZ FREAK TRUCKER HAT,SU8196009|BOR|ONE,$9.99,$20.00,BURNT ORANGE,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Front panel O-Neill patch', 'Mesh side panels', '60% Polyester / 40% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/ezfreaktrucker_SU8196009_bor_f_cb472e2c-d994-47c6-a8aa-43cfb08b27c0.jpg?v=1520446939'],88,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196009-bor-ez-freak-trucker
EZ FREAK TRUCKER HAT,SU8196009|RWB|ONE,$7.99,$20.00,RED WHITE BLUE,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Front panel O-Neill patch', 'Mesh side panels', '60% Polyester / 40% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/ezfreaktrucker_SU8196009_rwb_f_a919bf49-bbd3-4027-b0da-4a630a56bfc3.jpg?v=1520962856', 'https://cdn.shopify.com/s/files/1/2034/7683/products/ezfreaktrucker_SU8196009_rwb_b.jpg?v=1520962856', 'https://cdn.shopify.com/s/files/1/2034/7683/products/ezfreaktrucker_SU8196009_rwb_1_7ba9ab83-8f09-4eff-9f29-8b13c401d678.jpg?v=1520962856']",89,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196009-rwb-ez-freak-trucker
HAWAII HAT,SP8196013H|BLK|ONE,$16.99,$20.00,BLACK,['ONE SIZE'],"['O-Neill Snapback', 'Standard Fit', 'Front panel twill ', 'Embroidered patch', 'Rear flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/hawaii_SP8196013H_blk_f.jpg?v=1516213452'],90,MENS,1,https://us.oneill.com/collections/mens-hats/products/hawaii-hat
HYPERFREAK TRUCKER HAT,SP8196014|BLK|ONE,$21.99,$25.00,BLACK,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Printed front panel', 'Hyperfreak design elements', 'Mesh side panels', '55% Polyester / 45% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hyperfreaktrucker_SP8196014_blk_f.jpg?v=1513361861', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hyperfreaktrucker_SP8196014_blk_b.jpg?v=1513361861']",91,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196014-blk-hyperfreak-trucker
HYPERFREAK TRUCKER HATS,SP8196014|NVY|ONE,$11.99,$25.00,NAVY,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Printed front panel', 'Hyperfreak design elements', 'Mesh side panels', '55% Polyester / 45% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hyperfreaktrucker_SP8196014_nvy_f.jpg?v=1522347962', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hyperfreaktrucker_SP8196014_nvy_b.jpg?v=1522347963']",92,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196014-nvy-hyperfreak-trucker
LODOWN HAT,SP8196013|WHT|S/M,$12.99,$26.00,WHITE,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬¨¬®‚àö√ú X fit', 'Flat logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_wht_f.jpg?v=1522264250', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_wht_b.jpg?v=1522264250']",93,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196013-wht-lodown-hat
