产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Blazed Beanie,#GB71839008-BLK,$14.95,$0,black,['1Sz'],"['Acrylic fine gauge knit.', 'Woven patch detail.', 'One size fits all.']",['https://cdn.shopify.com/s/files/1/2516/3312/products/Globe_Brand_clothing_gb71839008_blk_2048x.jpg?v=1533335471'],1,all,1,https://us.globebrand.com/collections/hats/products/globe-brand-blazed-beanie-black
Ryley Beanie,#GB71339009-IND,$14.95,$0,indigo,['1Sz'],"['Wool / polyester rib knit.', 'Short fit.', 'One size fits all.']",['https://cdn.shopify.com/s/files/1/2516/3312/products/Globe_Brand_clothing_gb71339009_ind_2048x.jpg?v=1529108563'],2,all,1,https://us.globebrand.com/collections/hats/products/globe-brand-ryley-indigo-beanie
