goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
PEAK HAT,7888204,€12.95,€0,Khaki,['M'],['Peak knit hat.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/409/505/2/w/1024/9065409505_1_1_1.jpg?ts=1544183478701', 'https://static.zara.net/photos///2019/V/0/2/p/9065/409/505/2/w/1024/9065409505_2_1_1.jpg?ts=1544183469571', 'https://static.zara.net/photos///2019/V/0/2/p/9065/409/505/2/w/1024/9065409505_2_4_1.jpg?ts=1548073620971', 'https://static.zara.net/photos///2019/V/0/2/p/9065/409/505/2/w/1024/9065409505_2_5_1.jpg?ts=1548073629721']",52,man,1,https://www.zara.com/ww/en/peak-hat-p09065409.html?v1=7888204&v2=1181304
CONTRAST RAIN HAT,8053597,€12.95,€0,Blue,['M'],['Hat with a thin brim and contrast printed stripe.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/423/400/2/w/1024/9065423400_1_1_1.jpg?ts=1546936173478', 'https://static.zara.net/photos///2019/V/0/2/p/9065/423/400/2/w/1024/9065423400_2_1_1.jpg?ts=1546936164025', 'https://static.zara.net/photos///2019/V/0/2/p/9065/423/400/2/w/1024/9065423400_2_7_1.jpg?ts=1557141877788']",1,man,1,https://www.zara.com/ww/en/contrast-rain-hat-p09065423.html?v1=8053597&v2=1181304
SHORT TURN-UP HAT,8503738,€12.95,€0,Black,['M'],['Short hat with a turn-up brim.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/432/800/2/w/1024/9065432800_1_1_1.jpg?ts=1548929102223', 'https://static.zara.net/photos///2019/V/0/2/p/9065/432/800/2/w/1024/9065432800_2_1_1.jpg?ts=1548861278181', 'https://static.zara.net/photos///2019/V/0/2/p/9065/432/800/2/w/1024/9065432800_2_4_1.jpg?ts=1548861287380', 'https://static.zara.net/photos///2019/V/0/2/p/9065/432/800/2/w/1024/9065432800_2_5_1.jpg?ts=1548861298117']",51,man,1,https://www.zara.com/ww/en/short-turn-up-hat-p09065432.html?v1=8503738&v2=1181304
RIB KNIT HAT,7888710,€12.95,€0,Brown,['M'],['Chunky knit hat with a turn-up brim.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/408/700/2/w/1024/9065408700_1_1_1.jpg?ts=1544183442199', 'https://static.zara.net/photos///2019/V/0/2/p/9065/408/700/2/w/1024/9065408700_2_1_1.jpg?ts=1544183431915', 'https://static.zara.net/photos///2019/V/0/2/p/9065/408/700/2/w/1024/9065408700_2_2_1.jpg?ts=1548259219533', 'https://static.zara.net/photos///2019/V/0/2/p/9065/408/700/2/w/1024/9065408700_2_3_1.jpg?ts=1548259230290', 'https://static.zara.net/photos///2019/V/0/2/p/9065/408/700/2/w/1024/9065408700_2_4_1.jpg?ts=1548073602867', 'https://static.zara.net/photos///2019/V/0/2/p/9065/408/700/2/w/1024/9065408700_2_5_1.jpg?ts=1548073611971']",48,man,1,https://www.zara.com/ww/en/rib-knit-hat-p09065408.html?v1=7888710&v2=1181304
RIBBED BEANIE,8115039,€12.95,€0,Pearl grey,['M'],['Ribbed knit beanie with a turn-up brim.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/424/804/2/w/1024/9065424804_1_1_1.jpg?ts=1544722450974', 'https://static.zara.net/photos///2019/V/0/2/p/9065/424/804/2/w/1024/9065424804_2_1_1.jpg?ts=1544722441063']",47,man,1,https://www.zara.com/ww/en/ribbed-beanie-p09065424.html?v1=8115039&v2=1181304
RIB KNIT HAT,7888710,€12.95,€0,Brown,['M'],['Chunky knit hat with a turn-up brim.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/408/700/2/w/1024/9065408700_1_1_1.jpg?ts=1544183442199', 'https://static.zara.net/photos///2019/V/0/2/p/9065/408/700/2/w/1024/9065408700_2_1_1.jpg?ts=1544183431915', 'https://static.zara.net/photos///2019/V/0/2/p/9065/408/700/2/w/1024/9065408700_2_2_1.jpg?ts=1548259219533', 'https://static.zara.net/photos///2019/V/0/2/p/9065/408/700/2/w/1024/9065408700_2_3_1.jpg?ts=1548259230290', 'https://static.zara.net/photos///2019/V/0/2/p/9065/408/700/2/w/1024/9065408700_2_4_1.jpg?ts=1548073602867', 'https://static.zara.net/photos///2019/V/0/2/p/9065/408/700/2/w/1024/9065408700_2_5_1.jpg?ts=1548073611971']",48,man,1,https://www.zara.com/ww/en/rib-knit-hat-p09065408.html?v1=7888710&v2=1181304
KNIT BEANIE,8178501,€12.95,€0,Pearl grey,['M'],['Short knit beanie with a turn-up brim.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/405/804/2/w/1024/9065405804_1_1_1.jpg?ts=1544722246095', 'https://static.zara.net/photos///2019/V/0/2/p/9065/405/804/2/w/1024/9065405804_2_1_1.jpg?ts=1544722236331', 'https://static.zara.net/photos///2019/V/0/2/p/9065/405/804/2/w/1024/9065405804_2_4_1.jpg?ts=1548073582103', 'https://static.zara.net/photos///2019/V/0/2/p/9065/405/804/2/w/1024/9065405804_2_5_1.jpg?ts=1548073593851']",50,man,1,https://www.zara.com/ww/en/knit-beanie-p09065405.html?v1=8178501&v2=1181304
RIBBED BEANIE,8115041,€12.95,€0,Blue,['M'],['Ribbed knit beanie with a turn-up brim.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/424/400/2/w/1024/9065424400_1_1_1.jpg?ts=1544521000945', 'https://static.zara.net/photos///2019/V/0/2/p/9065/424/400/2/w/1024/9065424400_2_1_1.jpg?ts=1544520991712', 'https://static.zara.net/photos///2019/V/0/2/p/9065/424/400/2/w/1024/9065424400_2_4_1.jpg?ts=1548073678549', 'https://static.zara.net/photos///2019/V/0/2/p/9065/424/400/2/w/1024/9065424400_2_5_1.jpg?ts=1548073688692']",46,man,1,https://www.zara.com/ww/en/ribbed-beanie-p09065424.html?v1=8115041&v2=1181304
RIBBED HAT,11641850,€12.95,€0,Mustard,['M'],['Ribbed knit beanie with a turn-up brim.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/452/305/2/w/1024/9065452305_1_1_1.jpg?ts=1556641455587', 'https://static.zara.net/photos///2019/V/0/2/p/9065/452/305/2/w/1024/9065452305_2_1_1.jpg?ts=1556641443459', 'https://static.zara.net/photos///2019/V/0/2/p/9065/452/305/2/w/1024/9065452305_2_10_1.jpg?ts=1556641727820', 'https://static.zara.net/photos///2019/V/0/2/p/9065/452/305/2/w/1024/9065452305_2_11_1.jpg?ts=1556641737696', 'https://static.zara.net/photos///2019/V/0/2/p/9065/452/305/2/w/1024/9065452305_2_12_1.jpg?ts=1556641748157']",43,man,1,https://www.zara.com/ww/en/ribbed-hat-p09065452.html?v1=11641850&v2=1181304
RIBBED HAT,11320467,€12.95,€0,Dark grey,['M'],['Ribbed knit beanie with a turn-up brim.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/447/801/2/w/1024/9065447801_1_1_1.jpg?ts=1556641371274', 'https://static.zara.net/photos///2019/V/0/2/p/9065/447/801/2/w/1024/9065447801_2_1_1.jpg?ts=1556641360728', 'https://static.zara.net/photos///2019/V/0/2/p/9065/447/801/2/w/1024/9065447801_2_10_1.jpg?ts=1556641667584', 'https://static.zara.net/photos///2019/V/0/2/p/9065/447/801/2/w/1024/9065447801_2_11_1.jpg?ts=1556641677150', 'https://static.zara.net/photos///2019/V/0/2/p/9065/447/801/2/w/1024/9065447801_2_12_1.jpg?ts=1556641686766']",44,man,1,https://www.zara.com/ww/en/ribbed-hat-p09065447.html?v1=11320467&v2=1181304
RIBBED BEANIE,8115040,€12.95,€0,Black,['M'],['Ribbed knit beanie with a turn-up brim.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/424/800/2/w/1024/9065424800_1_1_1.jpg?ts=1544722416880', 'https://static.zara.net/photos///2019/V/0/2/p/9065/424/800/2/w/1024/9065424800_2_1_1.jpg?ts=1544722408033']",45,man,1,https://www.zara.com/ww/en/ribbed-beanie-p09065424.html?v1=8115040&v2=1181304
BASIC TEXTURED HAT,8389723,€12.95,€0,Black,['M'],['Basic textured hat made of cotton.'],"['https://static.zara.net/photos///2018/I/0/2/p/0049/303/800/2/c-191-0-2048-3072/w/1024/0049303800_1_1_1.jpg?ts=1531493935950', 'https://static.zara.net/photos///2018/I/0/2/p/0049/303/800/2/c-431-0-2048-3072/w/1024/0049303800_2_1_1.jpg?ts=1531493929670']",41,man,1,https://www.zara.com/ww/en/basic-textured-hat-p00049303.html?v1=8389723&v2=1181304
RIBBED HAT,11320468,€12.95,€0,Pearl grey,['M'],['Ribbed knit beanie with a turn-up brim.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/447/804/2/w/1024/9065447804_1_1_1.jpg?ts=1556641413230', 'https://static.zara.net/photos///2019/V/0/2/p/9065/447/804/2/w/1024/9065447804_2_1_1.jpg?ts=1556641402743', 'https://static.zara.net/photos///2019/V/0/2/p/9065/447/804/2/w/1024/9065447804_2_10_1.jpg?ts=1556641697631', 'https://static.zara.net/photos///2019/V/0/2/p/9065/447/804/2/w/1024/9065447804_2_11_1.jpg?ts=1556641707963', 'https://static.zara.net/photos///2019/V/0/2/p/9065/447/804/2/w/1024/9065447804_2_12_1.jpg?ts=1556641717807']",42,man,1,https://www.zara.com/ww/en/ribbed-hat-p09065447.html?v1=11320468&v2=1181304
STAR PRINT COTTON SNOOD,8351052,€7.95,€0,Blue,['M'],['Cotton snood with a star print.'],"['https://static.zara.net/photos///2019/V/0/3/p/0653/697/400/2/w/1024/0653697400_1_1_1.jpg?ts=1548335450287', 'https://static.zara.net/photos///2019/V/0/3/p/0653/697/400/2/w/1024/0653697400_2_1_1.jpg?ts=1548335431920', 'https://static.zara.net/photos///2019/V/0/3/p/0653/697/400/2/w/1024/0653697400_2_2_1.jpg?ts=1548335441845']",41,boy,4,https://www.zara.com/ww/en/star-print-cotton-snood-p00653697.html?v1=8351052&v2=1211017
STRIPED COTTON SNOOD,8154609,€7.95,€0,Blue,['M'],['Cotton snood with a striped print.'],"['https://static.zara.net/photos///2019/V/0/3/p/0653/696/400/2/w/1024/0653696400_1_1_1.jpg?ts=1548335406799', 'https://static.zara.net/photos///2019/V/0/3/p/0653/696/400/2/w/1024/0653696400_2_1_1.jpg?ts=1548335377958', 'https://static.zara.net/photos///2019/V/0/3/p/0653/696/400/2/w/1024/0653696400_2_2_1.jpg?ts=1548335393876']",40,boy,4,https://www.zara.com/ww/en/striped-cotton-snood-p00653696.html?v1=8154609&v2=1211017
TWEED NAUTICAL CAP,7929546,€15.95,€0,Black,"['S', 'M']","['Nautical cap with peak.', 'Special terms and conditions for returns. Please review the terms and conditions for this item.']","['https://static.zara.net/photos///2019/V/0/1/p/0049/002/800/2/w/1024/0049002800_1_1_1.jpg?ts=1547024496395', 'https://static.zara.net/photos///2019/V/0/1/p/0049/002/800/2/w/1024/0049002800_2_1_1.jpg?ts=1547024468037', 'https://static.zara.net/photos///2019/V/0/1/p/0049/002/800/2/w/1024/0049002800_2_2_1.jpg?ts=1547024478120', 'https://static.zara.net/photos///2019/V/0/1/p/0049/002/800/2/w/1024/0049002800_2_5_1.jpg?ts=1547024487550']",47,woman,2,https://www.zara.com/ww/en/tweed-nautical-cap-p00049002.html?v1=7929546&v2=1180390
FAUX SUEDE CAP,8251676,€9.95,€0,Camel,['S-M'],"['Cap with peak and an adjustable strap in the back.', 'Special terms and conditions for returns. Please review the terms and conditions for this item.']","['https://static.zara.net/photos///2019/V/0/1/p/3920/100/704/2/w/1024/3920100704_1_1_1.jpg?ts=1548282996426', 'https://static.zara.net/photos///2019/V/0/1/p/3920/100/704/2/w/1024/3920100704_2_1_1.jpg?ts=1548282986286', 'https://static.zara.net/photos///2019/V/0/1/p/3920/100/704/2/w/1024/3920100704_2_5_1.jpg?ts=1550762825922', 'https://static.zara.net/photos///2019/V/0/1/p/3920/100/704/2/w/1024/3920100704_2_6_1.jpg?ts=1550762836143']",43,woman,2,https://www.zara.com/ww/en/faux-suede-cap-p03920100.html?v1=8251676&v2=1180390
LARGE SUN HAT,8127591,€25.95,€0,Natural,"['S', 'M']","['Large sun hat with a contrast border.', 'Special terms and conditions for returns. Please review the terms and conditions for this item.']","['https://static.zara.net/photos///2019/V/0/1/p/0653/004/052/2/w/1024/0653004052_1_1_1.jpg?ts=1551891658148', 'https://static.zara.net/photos///2019/V/0/1/p/0653/004/052/2/w/1024/0653004052_2_1_1.jpg?ts=1551891640310', 'https://static.zara.net/photos///2019/V/0/1/p/0653/004/052/2/w/1024/0653004052_2_2_1.jpg?ts=1551891649581', 'https://static.zara.net/photos///2019/V/0/1/p/0653/004/052/2/w/1024/0653004052_2_5_1.jpg?ts=1553707050132']",41,woman,2,https://www.zara.com/ww/en/large-sun-hat-p00653004.html?v1=8127591&v2=1180390
NAUTICAL CAP,8330652,€17.95,€0,Black,"['S', 'M']","['Nautical cap with front peak.', 'Special terms and conditions for returns. Please review the terms and conditions for this item.']","['https://static.zara.net/photos///2019/V/0/1/p/0653/010/800/2/w/1024/0653010800_1_1_1.jpg?ts=1547225436580', 'https://static.zara.net/photos///2019/V/0/1/p/0653/010/800/2/w/1024/0653010800_2_1_1.jpg?ts=1547225411501', 'https://static.zara.net/photos///2019/V/0/1/p/0653/010/800/2/w/1024/0653010800_2_5_1.jpg?ts=1547225420316', 'https://static.zara.net/photos///2019/V/0/1/p/0653/010/800/2/w/1024/0653010800_2_6_1.jpg?ts=1547225428450']",45,woman,2,https://www.zara.com/ww/en/nautical-cap-p00653010.html?v1=8330652&v2=1180390
PLUSH BEANIE WITH LABEL DETAIL,8330688,€5.95,€0,Blue,"['M', 'L']",['Plush flecked beanie featuring a turn-up brim with label appliqué.'],"['https://static.zara.net/photos///2019/V/0/3/p/0653/695/400/2/w/1024/0653695400_1_1_1.jpg?ts=1548958942826', 'https://static.zara.net/photos///2019/V/0/3/p/0653/695/400/2/w/1024/0653695400_2_1_1.jpg?ts=1548958922601', 'https://static.zara.net/photos///2019/V/0/3/p/0653/695/400/2/w/1024/0653695400_2_2_1.jpg?ts=1548958933368']",39,boy,4,https://www.zara.com/ww/en/plush-beanie-with-label-detail-p00653695.html?v1=8330688&v2=1211017
CORDUROY NAUTICAL CAP,8363366,€15.95,€0,Black,"['S', 'M']","['Nautical cap with peak.', 'Special terms and conditions for returns. Please review the terms and conditions for this item.']","['https://static.zara.net/photos///2018/I/0/1/p/3920/268/800/2/w/1024/3920268800_1_1_1.jpg?ts=1538119748021', 'https://static.zara.net/photos///2018/I/0/1/p/3920/268/800/2/w/1024/3920268800_2_1_1.jpg?ts=1538119729796', 'https://static.zara.net/photos///2018/I/0/1/p/3920/268/800/2/w/1024/3920268800_2_2_1.jpg?ts=1538119738578', 'https://static.zara.net/photos///2018/I/0/1/p/3920/268/800/2/w/1024/3920268800_2_5_1.jpg?ts=1538493242603', 'https://static.zara.net/photos///2018/I/0/1/p/3920/268/800/2/w/1024/3920268800_2_6_1.jpg?ts=1538493252816']",40,woman,2,https://www.zara.com/ww/en/corduroy-nautical-cap-p03920268.html?v1=8363366&v2=1180390
ANIMAL PRINT BERET,7929517,€15.95,€0,Leopard,['M'],"['Faux fur beret.', 'Special terms and conditions for returns. Please review the terms and conditions for this item.']","['https://static.zara.net/photos///2019/V/0/1/p/9598/001/051/2/w/1024/9598001051_1_1_1.jpg?ts=1543603397250', 'https://static.zara.net/photos///2019/V/0/1/p/9598/001/051/2/w/1024/9598001051_2_1_1.jpg?ts=1543603377935', 'https://static.zara.net/photos///2019/V/0/1/p/9598/001/051/2/w/1024/9598001051_2_2_1.jpg?ts=1543603387962', 'https://static.zara.net/photos///2019/V/0/1/p/9598/001/051/2/w/1024/9598001051_2_5_1.jpg?ts=1544029664413']",46,woman,2,https://www.zara.com/ww/en/animal-print-beret-p09598001.html?v1=7929517&v2=1180390
FAUX SUEDE CAP,8251677,€9.95,€0,Khaki,['S-M'],"['Cap with peak and an adjustable strap in the back.', 'Special terms and conditions for returns. Please review the terms and conditions for this item.']","['https://static.zara.net/photos///2019/V/0/1/p/3920/100/505/2/w/1024/3920100505_1_1_1.jpg?ts=1548282960819', 'https://static.zara.net/photos///2019/V/0/1/p/3920/100/505/2/w/1024/3920100505_2_1_1.jpg?ts=1548282949190', 'https://static.zara.net/photos///2019/V/0/1/p/3920/100/505/2/w/1024/3920100505_2_5_1.jpg?ts=1548151425971']",42,woman,2,https://www.zara.com/ww/en/faux-suede-cap-p03920100.html?v1=8251677&v2=1180390
NAUTICAL CAP WITH BUTTONS,8021523,€17.95,€0,Red,"['S', 'M']","['Nautical cap with front peak.', 'Special terms and conditions for returns. Please review the terms and conditions for this item.']","['https://static.zara.net/photos///2019/V/0/1/p/0653/003/600/2/w/1024/0653003600_1_1_1.jpg?ts=1547217226910', 'https://static.zara.net/photos///2019/V/0/1/p/0653/003/600/2/w/1024/0653003600_2_1_1.jpg?ts=1547217203778', 'https://static.zara.net/photos///2019/V/0/1/p/0653/003/600/2/w/1024/0653003600_2_2_1.jpg?ts=1547217215560', 'https://static.zara.net/photos///2019/V/0/1/p/0653/003/600/2/w/1024/0653003600_2_5_1.jpg?ts=1546952787297']",39,woman,2,https://www.zara.com/ww/en/nautical-cap-with-buttons-p00653003.html?v1=8021523&v2=1180390
NAUTICAL CAP WITH BUTTONS,8363426,€17.95,€0,Black,"['S', 'M']","['Nautical cap with front peak, appliqué detail and gold buttons.', 'Special terms and conditions for returns. Please review the terms and conditions for this item.']","['https://static.zara.net/photos///2018/I/0/1/p/4373/203/800/2/w/1024/4373203800_2_8_1.jpg?ts=1535017856203', 'https://static.zara.net/photos///2018/I/0/1/p/4373/203/800/2/w/1024/4373203800_1_1_1.jpg?ts=1535019166760', 'https://static.zara.net/photos///2018/I/0/1/p/4373/203/800/2/w/1024/4373203800_2_1_1.jpg?ts=1535019153319', 'https://static.zara.net/photos///2018/I/0/1/p/4373/203/800/2/w/1024/4373203800_2_2_1.jpg?ts=1535019159777']",38,woman,2,https://www.zara.com/ww/en/nautical-cap-with-buttons-p04373203.html?v1=8363426&v2=1180390
FAUX SUEDE CAP,8251675,€9.95,€0,Beige,['S-M'],"['Cap with peak and an adjustable strap in the back.', 'Special terms and conditions for returns. Please review the terms and conditions for this item.']","['https://static.zara.net/photos///2019/V/0/1/p/3920/100/710/2/w/1024/3920100710_1_1_1.jpg?ts=1548283031277', 'https://static.zara.net/photos///2019/V/0/1/p/3920/100/710/2/w/1024/3920100710_2_1_1.jpg?ts=1548283021834', 'https://static.zara.net/photos///2019/V/0/1/p/3920/100/710/2/w/1024/3920100710_2_5_1.jpg?ts=1548236533124']",44,woman,2,https://www.zara.com/ww/en/faux-suede-cap-p03920100.html?v1=8251675&v2=1180390
LEOPARD PRINT RAIN HAT,7885887,€15.95,€0,Snake,['S-M'],"['Printed rain hat.', 'Special terms and conditions for returns. Please review the terms and conditions for this item.']","['https://static.zara.net/photos///2019/V/0/1/p/3920/002/038/2/w/1024/3920002038_1_1_1.jpg?ts=1548442266228', 'https://static.zara.net/photos///2019/V/0/1/p/3920/002/038/2/w/1024/3920002038_2_1_1.jpg?ts=1548442263929', 'https://static.zara.net/photos///2019/V/0/1/p/3920/002/038/2/w/1024/3920002038_2_5_1.jpg?ts=1548665515106', 'https://static.zara.net/photos///2019/V/0/1/p/3920/002/038/2/w/1024/3920002038_2_6_1.jpg?ts=1548665524879']",37,woman,2,https://www.zara.com/ww/en/leopard-print-rain-hat-p03920002.html?v1=7885887&v2=1180390
