goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Technical fabric cap,2HC137_1L4K_F0K74,$340.0,$0,CHALK WHITE,"['M', 'S']","['100% polyester', 'Cotton lining', 'Technical Nylon baseball cap with Prada Linea Rossa logo on the side']",['https://www.prada.com/content/dam/prada_products/2/2HC/2HC137/1L4KF0K74/2HC137_1L4K_F0K74_SLQ.png/_jcr_content/renditions/cq5dam.web.white.1280x1280.jpeg'],4,men,1,https://www.prada.com/us/en/men/accessories/hats/products.technical_fabric_cap.2HC137_1L4K_F0K74.html
Padded nylon gabardine hat,2HC164_820_F0002,$570.0,$0,BLACK,"['4XL', '5XL', 'L', 'M', 'S', 'XL', 'XS', 'XXL', 'XXS', 'XXXL']","['Ear flaps with straps and snaps', 'Drawstring on the back', 'Paddingnylon lining', 'Enamel triangle logo', '100% polyamide', 'Padded nylon hat with ear flaps with snaps and drawstring on the back.']",['https://www.prada.com/content/dam/prada_products/2/2HC/2HC164/820F0002/2HC164_820_F0002_SLQ.png/_jcr_content/renditions/cq5dam.web.white.1280x1280.jpeg'],8,men,1,https://www.prada.com/us/en/men/accessories/hats/products.padded_nylon_gabardine_hat.2HC164_820_F0002.html
Nylon rain hat,2HC137_2B15_F0002,$340.0,$0,BLACK,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['Cotton lining', 'Enamel triangle logo', '100% nylon', ""Made of Prada's iconic nylon fabric, this classic rain hat features top-stitching and an enamel triangle logo. The lining is cotton.""]",['https://www.prada.com/content/dam/prada_products/2/2HC/2HC137/2B15F0002/2HC137_2B15_F0002_SLQ.png/_jcr_content/renditions/cq5dam.web.white.1280x1280.jpeg'],7,men,1,https://www.prada.com/us/en/men/accessories/hats/products.nylon_rain_hat.2HC137_2B15_F0002.html
Technical fabric cap,2HC137_1L4K_F0207,$340.0,$0,ASPHALT GRAY,"['L', 'M']","['100% polyester', 'Cotton lining', 'Technical Nylon baseball cap with Prada Linea Rossa logo on the side']",['https://www.prada.com/content/dam/prada_products/2/2HC/2HC137/1L4KF0207/2HC137_1L4K_F0207_SLQ.png/_jcr_content/renditions/cq5dam.web.white.1280x1280.jpeg'],5,men,1,https://www.prada.com/us/en/men/accessories/hats/products.technical_fabric_cap.2HC137_1L4K_F0207.html
Technical fabric cap,2HC137_1L4K_F0002,$340.0,$0,BLACK,"['L', 'S']","['100% polyester', 'Cotton lining', 'Technical Nylon baseball cap with Prada Linea Rossa logo on the side']",['https://www.prada.com/content/dam/prada_products/2/2HC/2HC137/1L4KF0002/2HC137_1L4K_F0002_SLQ.png/_jcr_content/renditions/cq5dam.web.white.1280x1280.jpeg'],3,men,1,https://www.prada.com/us/en/men/accessories/hats/products.technical_fabric_cap.2HC137_1L4K_F0002.html
Technical Fabric Cap,1HC137_1L4K_F0K74,$340.0,$0,CHALK WHITE,"['M', 'S']","['100% polyester', 'Prada logo applied on the side', 'Nylon baseball cap with Prada Linea Rossa logo on the side']",['https://www.prada.com/content/dam/prada_products/1/1HC/1HC137/1L4KF0K74/1HC137_1L4K_F0K74_SLQ.png/_jcr_content/renditions/cq5dam.web.white.1280x1280.jpeg'],12,women,2,https://www.prada.com/us/en/women/accessories/hats/products.technical_fabric_cap.1HC137_1L4K_F0K74.html
Nylon rain hat,2HC137_2B15_F0009,$340.0,$0,WHITE,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['Cotton lining', 'Enamel triangle logo', '100% nylon', ""Made of Prada's iconic nylon fabric, this classic rain hat features top-stitching and an enamel triangle logo. The lining is cotton.""]",['https://www.prada.com/content/dam/prada_products/2/2HC/2HC137/2B15F0009/2HC137_2B15_F0009_SLQ.png/_jcr_content/renditions/cq5dam.web.white.1280x1280.jpeg'],6,men,1,https://www.prada.com/us/en/men/accessories/hats/products.nylon_rain_hat.2HC137_2B15_F0009.html
Nylon baseball cap,2HC274_2B15_F0002,$340.0,$0,BLACK,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['Nylon', 'Cotton lining', 'Enamel triangle logo', 'The classic baseball cap is updated with the use of nylon fabric. The cotton-lined accessory is decorated with an enameled metal triangle logo.']",['https://www.prada.com/content/dam/prada_products/2/2HC/2HC274/2B15F0002/2HC274_2B15_F0002_SLQ.png/_jcr_content/renditions/cq5dam.web.white.1280x1280.jpeg'],1,men,1,https://www.prada.com/us/en/men/accessories/hats/products.nylon_baseball_cap.2HC274_2B15_F0002.html
Wool Hat,2HC084_2BKH_F0002,$460.0,$0,BLACK,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['Wool felt', 'Sheepskin side flaps', 'Leather strap', 'Snap button', 'Cotton lining', 'This practical and stylish baseball cap is built from soft wool felt and lined with cotton for comfort. It is defined by sheepskin side flaps held in place with a leather strap and snap button.']",['https://www.prada.com/content/dam/prada_products/2/2HC/2HC084/2BKHF0002/2HC084_2BKH_F0002_SLQ.png/_jcr_content/renditions/cq5dam.web.white.1280x1280.jpeg'],2,men,1,https://www.prada.com/us/en/men/accessories/hats/products.wool_hat.2HC084_2BKH_F0002.html
Fabric visor,2HV005_2B15_F0002,$280.0,$0,BLACK,"['4XL', '5XL', 'L', 'M', 'S', 'XL', 'XS', 'XXL', 'XXS', 'XXXL']","['100% polyamide', 'Enamel triangle logo', 'Top-stitched seams ', ' Elasticized band on the back', 'Fabric visor with a practical elasticized band on the back and the enamel triangle logo on the front.']",['https://www.prada.com/content/dam/prada_products/2/2HV/2HV005/2B15F0002/2HV005_2B15_F0002_SLQ.png/_jcr_content/renditions/cq5dam.web.white.1280x1280.jpeg'],11,men,1,https://www.prada.com/us/en/men/accessories/hats/products.fabric_visor.2HV005_2B15_F0002.html
