产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Champion Life® Script Knit Pom,H01001-PinkCandyWhite,$20.00,$0,PinkCandyWhite,[' ONE SIZE'],"['Retro-inspired pom hat features our classic embroidered Champion logo on the foldover cuff.', 'Contrast pom pom topper.', 'Soft acrylic for lightweight warmth.', 'One size fits most.', 'Imported', 'Body: 100% Acrylic']","['https://hanes.scene7.com/is/image/Hanesbrands/HNS_H01001_PinkCandyWhite?defaultImage=Hanesbrands/HNS_H01001_PinkCandyWhite&layer=comp&fit=constrain,1&wid=852&hei=1080&fmt=jpg&resmode=sharp2&op_sharpen=1']",1,men,1,https://www.champion.com/shop/champion/to-follow-h01001-1?categoryId=72557&colorPref=PinkCandyWhite
"Champion Life® Classic Twill Hat, C Patch Logo",H0543L-Maroon,$25.00,$0,Maroon,[' ONE SIZE'],"['Champion Life® Classic Baseball Hat is the perfect balance of style and comfort that never goes out of style.', 'Garment washed cotton twill for a broken-in look.', 'Iconic C patch logo at left temple.', 'Lined sweatband for next-to-skin comfort.', 'Faux leather adjustable buckle back closure adjusts the fit.', 'Six panel hat with eyelets for added airflow.', 'One size fits most.', 'Imported', 'Body: 100% Cotton Twill']","['https://hanes.scene7.com/is/image/Hanesbrands/HNS_H0543L_Maroon?defaultImage=Hanesbrands/HNS_H0543L_Maroon&layer=comp&fit=constrain,1&wid=852&hei=1080&fmt=jpg&resmode=sharp2&op_sharpen=1']",8,men,1,https://www.champion.com/shop/champion/to-follow-h0543l-1?categoryId=72557&colorPref=Maroon
"Champion Life® Classic Twill Hat, C Patch Logo",H0543L-PinkCandy,$25.00,$0,PinkCandy,[' ONE SIZE'],"['Champion Life® Classic Baseball Hat is the perfect balance of style and comfort that never goes out of style.', 'Garment washed cotton twill for a broken-in look.', 'Iconic C patch logo at left temple.', 'Lined sweatband for next-to-skin comfort.', 'Faux leather adjustable buckle back closure adjusts the fit.', 'Six panel hat with eyelets for added airflow.', 'One size fits most.', 'Imported', 'Body: 100% Cotton Twill']","['https://hanes.scene7.com/is/image/Hanesbrands/HNS_H0543L_PinkCandy?defaultImage=Hanesbrands/HNS_H0543L_PinkCandy&layer=comp&fit=constrain,1&wid=852&hei=1080&fmt=jpg&resmode=sharp2&op_sharpen=1']",8,men,1,https://www.champion.com/shop/champion/to-follow-h0543l-1?categoryId=72557&colorPref=PinkCandy
"Champion Life® Twill Mesh Visor, C Patch Logo",H0544C-Scarlet,$25.00,$0,Scarlet,[' ONE SIZE'],"['Stay in the shade with our classic Twill Mesh Visor.', 'Streamlined design with adjustable Velcro® strap closure.', 'Curved twill brim with contrast mesh underside.', 'Lined sweatband for next-to-skin comfort.', 'Classic C patch logo at left temple.', 'One size fits most.', 'Imported', 'Inner/Outer band, upper visor, back closure & sweatband: 100% Cotton; undervisor: 100% polyester']","['https://hanes.scene7.com/is/image/Hanesbrands/HNS_H0544C_Scarlet?defaultImage=Hanesbrands/HNS_H0544C_Scarlet&layer=comp&fit=constrain,1&wid=852&hei=1080&fmt=jpg&resmode=sharp2&op_sharpen=1']",9,men,1,https://www.champion.com/shop/champion/to-follow-h0544c-1?categoryId=72557&colorPref=Scarlet
