goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
BASIC TEXTURED HAT,8389723,€12.95,€0,Black,['M'],['Basic textured hat made of cotton.'],"['https://static.zara.net/photos///2018/I/0/2/p/0049/303/800/2/c-191-0-2048-3072/w/1024/0049303800_1_1_1.jpg?ts=1531493935950', 'https://static.zara.net/photos///2018/I/0/2/p/0049/303/800/2/c-431-0-2048-3072/w/1024/0049303800_2_1_1.jpg?ts=1531493929670']",47,man,1,https://www.zara.com/ww/en/basic-textured-hat-p00049303.html?v1=8389723&v2=1181304
ELASTIC CAP,8743191,€12.95,€0,Blue,['M'],['Peak cap in a wool blend. Adjustable elastic fastening in the back.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/434/400/2/w/1024/9065434400_1_1_1.jpg?ts=1550661882363', 'https://static.zara.net/photos///2019/V/0/2/p/9065/434/400/2/w/1024/9065434400_2_1_1.jpg?ts=1550661872768']",40,man,1,https://www.zara.com/ww/en/elastic-cap-p09065434.html?v1=8743191&v2=1181304
HAT WITH CHIN STRAPS,8275562,€19.95,€0,straw,['M'],['Woven wide-brimmed hat with adjustable chin straps.'],"['https://static.zara.net/photos///2019/V/0/2/p/3306/406/304/2/w/1024/3306406304_1_1_1.jpg?ts=1552909732069', 'https://static.zara.net/photos///2019/V/0/2/p/3306/406/304/2/w/1024/3306406304_2_1_1.jpg?ts=1552667996468', 'https://static.zara.net/photos///2019/V/0/2/p/3306/406/304/2/w/1024/3306406304_2_2_1.jpg?ts=1552668007014', 'https://static.zara.net/photos///2019/V/0/2/p/3306/406/304/2/w/1024/3306406304_2_5_1.jpg?ts=1553260811126']",45,man,1,https://www.zara.com/ww/en/hat-with-chin-straps-p03306406.html?v1=8275562&v2=1181304
BASIC CAP,8389561,€9.95,€0,Black,['M'],['Basic cap with an adjustable strap in the back.'],"['https://static.zara.net/photos///2018/I/0/2/p/9065/325/800/2/w/1024/9065325800_1_1_1.jpg?ts=1532945591881', 'https://static.zara.net/photos///2018/I/0/2/p/9065/325/800/2/w/1024/9065325800_2_1_1.jpg?ts=1532945585769', 'https://static.zara.net/photos///2019/V/0/2/p/9065/325/800/2/w/1024/9065325800_2_4_1.jpg?ts=1548073511330', 'https://static.zara.net/photos///2019/V/0/2/p/9065/325/800/2/w/1024/9065325800_2_5_1.jpg?ts=1548073520146']",39,man,1,https://www.zara.com/ww/en/basic-cap-p09065325.html?v1=8389561&v2=1181304
EMBROIDERED SLOGAN CAP,8053605,€12.95,€0,Black,['M'],['Peak cap with embroidered front detail and adjustable strap at the back.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/417/800/2/w/1024/9065417800_1_1_1.jpg?ts=1544183511360', 'https://static.zara.net/photos///2019/V/0/2/p/9065/417/800/2/w/1024/9065417800_2_1_1.jpg?ts=1544183502479', 'https://static.zara.net/photos///2019/V/0/2/p/9065/417/800/2/w/1024/9065417800_2_4_1.jpg?ts=1548086487958', 'https://static.zara.net/photos///2019/V/0/2/p/9065/417/800/2/w/1024/9065417800_2_5_1.jpg?ts=1548086497296']",38,man,1,https://www.zara.com/ww/en/embroidered-slogan-cap-p09065417.html?v1=8053605&v2=1181304
TEXTURED HAT,8275624,€15.95,€0,Camel,['M'],['Short-brimmed hat.'],"['https://static.zara.net/photos///2019/V/0/2/p/3920/415/704/2/w/1024/3920415704_1_1_1.jpg?ts=1554467052646', 'https://static.zara.net/photos///2019/V/0/2/p/3920/415/704/2/w/1024/3920415704_2_1_1.jpg?ts=1554467043329']",1,man,1,https://www.zara.com/ww/en/textured-hat-p03920415.html?v1=8275624&v2=1181304
SKULL PRINT PEAK CAP,7885759,€12.95,€0,Black,['M'],['Peak cap with an adjustable strap in the back.'],"['https://static.zara.net/photos///2019/V/0/2/p/6096/301/800/2/w/1024/6096301800_1_1_1.jpg?ts=1542958413919', 'https://static.zara.net/photos///2019/V/0/2/p/6096/301/800/2/w/1024/6096301800_2_1_1.jpg?ts=1542958403835']",37,man,1,https://www.zara.com/ww/en/skull-print-peak-cap-p06096301.html?v1=7885759&v2=1181304
TEXTURED CAP,8178640,€12.95,€0,Navy blue,['M'],['Peak cap with an adjustable strap in the back.'],"['https://static.zara.net/photos///2019/V/0/2/p/9065/414/401/2/w/1024/9065414401_1_1_1.jpg?ts=1544722311794', 'https://static.zara.net/photos///2019/V/0/2/p/9065/414/401/2/w/1024/9065414401_2_1_1.jpg?ts=1544722301586']",36,man,1,https://www.zara.com/ww/en/textured-cap-p09065414.html?v1=8178640&v2=1181304
HAT WITH RIBBON,8275578,€19.95,€0,Khaki,['M'],"['Wide brim woven hat featuring a contrast band.', 'Specific conditions for return. Please review the Terms and Conditions for this item.']","['https://static.zara.net/photos///2019/V/0/2/p/3306/405/505/2/w/1024/3306405505_1_1_1.jpg?ts=1552909723223', 'https://static.zara.net/photos///2019/V/0/2/p/3306/405/505/2/w/1024/3306405505_2_1_1.jpg?ts=1552667961730', 'https://static.zara.net/photos///2019/V/0/2/p/3306/405/505/2/w/1024/3306405505_2_5_1.jpg?ts=1553260801225']",44,man,1,https://www.zara.com/ww/en/hat-with-ribbon-p03306405.html?v1=8275578&v2=1181304
STAR PRINT NEWBORN PACK,8374736,€7.95,€0,Ecru,['XS'],"['Newborn pack. Star print hat. Mittens with elastic, crimped cuffs. Bib with snap-button closure and star patch appliqué.']","['https://static.zara.net/photos///2019/V/0/3/p/8501/512/712/2/w/1024/8501512712_1_1_1.jpg?ts=1544793675730', 'https://static.zara.net/photos///2019/V/0/3/p/8501/512/712/2/w/1024/8501512712_2_1_1.jpg?ts=1544785298970', 'https://static.zara.net/photos///2019/V/0/3/p/8501/512/712/2/w/1024/8501512712_2_2_1.jpg?ts=1544785307157', 'https://static.zara.net/photos///2019/V/0/3/p/8501/512/712/2/w/1024/8501512712_2_3_1.jpg?ts=1544785315309', 'https://static.zara.net/photos///2019/V/0/3/p/8501/512/712/2/w/1024/8501512712_2_4_1.jpg?ts=1544785324155']",31,babygirl,5,https://www.zara.com/ww/en/star-print-newborn-pack-p08501512.html?v1=8374736&v2=1211514
