goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_title,goods_num,gender,goods_page,goods_comments,goods_url
AF TRUCKER TREF 帽子,DV0150,¥199,0,白/白,"[' ', ' ', 'OSFM']","[' 这款卡车司机帽，经典“对对碰”。中间缀大号三叶草绣标，帽檐略带弧形。采用棉面料搭配网材幅片，含按扣后带。 ', '棉', '预成型弧形帽檐', '可调节按扣搭扣', '网材后片']","['https://img.adidas.com.cn/resources/2019/3/25/15535021026948115_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535021110087678_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535021047873570_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535021080485153_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535020973847885_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535020999856427_2000X2000.jpg']",中性  ORIGINALS,1,men,0,"[{'goods_comment_star': 4, 'goods_comment_time': '2019/03/30', 'goods_comment_comment': '非常棒非常棒非常棒非常棒非常棒'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/03/24', 'goods_comment_comment': '很爱的帽子 新款  实体店里看到  立马官网下单了'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/23', 'goods_comment_comment': '发货神速，做工不错，比较满意。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/22', 'goods_comment_comment': '帽子刚刚好，舒服通风啊，好东西值得拥有'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/16', 'goods_comment_comment': '一直想买后面网状透气的帽子，还有最喜欢帽子是这种调节方式的款。'}]",https://www.adidas.com.cn/item/DV0150?locale=zh_CN
BUCKET HAT AC 渔夫帽,EC5776,¥249,0,紫 亮光黄/白,"[' ', ' ', ' ', ' ', 'OSFW', 'OSFM']","[' 熟悉的造型，新意的呈现。这款渔夫帽，设计简约，采用斜纹水洗棉布打造，力求呈现经历风霜的做旧质感。正面缀大号三叶草徽标，背面配小号三条纹织带。 ', '棉', '撞色三叶草徽标']","['https://img.adidas.com.cn/resources/2019/3/7/15519552305861120_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519552442738826_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519552422593459_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519552350538552_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519552384818972_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519552325214369_2000X2000.jpg']",中性  ORIGINALS,2,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '不错，就是大了点😂😆😆😆😆😆😆😆'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '其他都还好，就是logo做工太呵呵了，如果不是官网买的我绝对怀疑是冒牌货。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '戴着很帅，超级棒的，物流也很快'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '黑色好好看 质量也不错 喜欢。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '不错的 做旧风格 喜欢 买了两个色'}]",https://www.adidas.com.cn/item/EC5776?locale=zh_CN
BUCKET HAT AC 渔夫帽,EC5775,¥249,0,冷感黄/白,"[' ', ' ', ' ', ' ', 'OSFW', 'OSFM']","[' 熟悉的造型，新意的呈现。这款渔夫帽，设计简约，采用斜纹水洗棉布打造，力求呈现经历风霜的做旧质感。正面缀大号三叶草徽标，背面配小号三条纹织带。 ', '棉', '撞色三叶草徽标']","['https://img.adidas.com.cn/resources/2019/3/7/15519553040404149_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553059009438_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553177505670_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553101859395_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553077542092_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553150371515_2000X2000.jpg']",中性  ORIGINALS,3,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '不错，就是大了点😂😆😆😆😆😆😆😆'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '其他都还好，就是logo做工太呵呵了，如果不是官网买的我绝对怀疑是冒牌货。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '戴着很帅，超级棒的，物流也很快'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '黑色好好看 质量也不错 喜欢。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '不错的 做旧风格 喜欢 买了两个色'}]",https://www.adidas.com.cn/item/EC5775?locale=zh_CN
BUCKET HAT AC 渔夫帽,EC5774,¥249,0,橙黄/白,"[' ', ' ', ' ', ' ', 'OSFW', 'OSFM']","[' 熟悉的造型，新意的呈现。这款渔夫帽，设计简约，采用斜纹水洗棉布打造，力求呈现经历风霜的做旧质感。正面缀大号三叶草徽标，背面配小号三条纹织带。 ', '棉', '撞色三叶草徽标']","['https://img.adidas.com.cn/resources/2019/3/7/15519553435564162_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553394602014_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553299323968_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551955334759338_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553321624014_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553372531259_2000X2000.jpg']",中性  ORIGINALS,4,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '不错，就是大了点😂😆😆😆😆😆😆😆'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '其他都还好，就是logo做工太呵呵了，如果不是官网买的我绝对怀疑是冒牌货。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '戴着很帅，超级棒的，物流也很快'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '黑色好好看 质量也不错 喜欢。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '不错的 做旧风格 喜欢 买了两个色'}]",https://www.adidas.com.cn/item/EC5774?locale=zh_CN
SAMSTAG DAD CAP 帽子,DV1411,¥299,0,黑/白/金 ,"[' ', 'OSFM']","[' 这款帽子，造型简约意式，以70和80年代的运动设计为灵感。采用斜纹棉布打造，配预成型弧形帽檐，含后扣带，旨在方便调节。缀刺绣三叶草徽标，含烫金色三叶草别针，更添别致。 ', '棉', '预成型弧形帽檐', '可调节后带配D形环扣合', '正面缀烫金色三叶草别针']","['https://img.adidas.com.cn/resources/2019/3/7/15519553680231251_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553700661881_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553636045253_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553573846240_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553654662425_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553609827401_2000X2000.jpg']",中性  ORIGINALS,5,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': 'nice...............................'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '挺好的帽子，简单得来又有型，不错'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/07', 'goods_comment_comment': 'good good good 很好'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/07', 'goods_comment_comment': '产品设计很好，质量很好，别针有创意，价格偏高'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/06', 'goods_comment_comment': '挺好看的，物流很速度，PIN的设计挺精致的不错。'}]",https://www.adidas.com.cn/item/DV1411?locale=zh_CN
BUCKET HAT AC 渔夫帽,DV0863,¥249,0,黑/白,"[' ', ' ', ' ', ' ', 'OSFW', 'OSFM']","[' 熟悉的造型，新意的呈现。这款渔夫帽，设计简约，采用斜纹水洗棉布打造，力求呈现经历风霜的做旧质感。正面缀大号三叶草徽标，背面配小号三条纹织带。 ', '棉', '撞色三叶草徽标']","['https://img.adidas.com.cn/resources/2019/3/25/15535032523338058_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535032638132676_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535032503587366_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535032541457676_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535032613938744_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535032588403092_2000X2000.jpg']",中性  ORIGINALS,6,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '不错，就是大了点😂😆😆😆😆😆😆😆'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '其他都还好，就是logo做工太呵呵了，如果不是官网买的我绝对怀疑是冒牌货。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/09', 'goods_comment_comment': '戴着很帅，超级棒的，物流也很快'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '黑色好好看 质量也不错 喜欢。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '不错的 做旧风格 喜欢 买了两个色'}]",https://www.adidas.com.cn/item/DV0863?locale=zh_CN
BASEB CLASS TRE 帽子,DV0173,¥149,0,灰粉/白,"[' ', 'OSFW', 'OSFM']","[' 这款棒球帽，含预成型弧形帽檐，旨在方便穿戴。采用舒适棉面料打造，正面缀大号刺绣三叶草。后部含可调节束带，旨在方便调整。 ', '棉', '预成型弧形帽檐', '可调节后带配D形环扣合']","['https://img.adidas.com.cn/resources/2019/3/7/1551954892884701_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548947139768_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519549004518967_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548868755282_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548893718641_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548978686970_2000X2000.jpg']",中性  ORIGINALS,7,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '很漂亮的帽子，老婆真的非常喜欢'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '看中logo 毫不犹豫的就入手了 收到后十分满意'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/08', 'goods_comment_comment': '做工超级棒，很好看的粉色，适合脸小的妹子'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/07', 'goods_comment_comment': '很好看..............'}, {'goods_comment_star': 3, 'goods_comment_time': '2019/04/06', 'goods_comment_comment': '好！！！！！！！！！！！！！！'}]",https://www.adidas.com.cn/item/DV0173?locale=zh_CN
AF TRUCKER TREF 帽子,DV0170,¥199,0,黑/黑,"[' ', ' ', 'OSFW', 'OSFM']","[' 这款卡车司机帽，经典“对对碰”。中间缀大号三叶草绣标，帽檐略带弧形。采用棉面料搭配网材幅片，含按扣后带。 ', '棉', '预成型弧形帽檐', '可调节按扣搭扣', '网材后片']","['https://img.adidas.com.cn/resources/2019/3/7/15519548967908021_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551954898595540_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519549052388784_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548943922063_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548918473399_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519549014096527_2000X2000.jpg']",中性  ORIGINALS,8,men,0,"[{'goods_comment_star': 4, 'goods_comment_time': '2019/03/30', 'goods_comment_comment': '非常棒非常棒非常棒非常棒非常棒'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/03/24', 'goods_comment_comment': '很爱的帽子 新款  实体店里看到  立马官网下单了'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/23', 'goods_comment_comment': '发货神速，做工不错，比较满意。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/22', 'goods_comment_comment': '帽子刚刚好，舒服通风啊，好东西值得拥有'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/16', 'goods_comment_comment': '一直想买后面网状透气的帽子，还有最喜欢帽子是这种调节方式的款。'}]",https://www.adidas.com.cn/item/DV0170?locale=zh_CN
BILLDOGSNAPBCK 帽子,DU8292,¥299,0,白/简单黄,"[' ', 'OSFW', 'OSFM']","[' 这款休闲的基本款棉质帽子，饰有纽约插画师Bill Rebholz比尔·雷布霍兹的插画作品。采用斜纹布面料，缀灯芯绒帽檐。配后扣式可调节搭扣，方便调节，让帽子和你的造型融为一体。 ', '棉', '平檐', '后搭扣', '由比尔·雷布霍兹特别创作的插图']","['https://img.adidas.com.cn/resources/2019/3/7/15519550550198145_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550683843049_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550636789188_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550657241520_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550610837656_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550583096891_2000X2000.jpg']",中性  ORIGINALS,9,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/03/13', 'goods_comment_comment': '帽子很舒适 质量很好 戴的感觉非常号'}]",https://www.adidas.com.cn/item/DU8292?locale=zh_CN
AFRAME CAP 帽子,DU6796,¥299,0,黑/白,"[' ', 'OSFM']","[' 这款卡车司机帽，新颖时尚，采用棉质帆布打造，有别于通常的网材质地。配预成型弧形帽檐，缀三叶草徽标补丁，增添运动情趣。 ', '棉', '预成型弧形帽檐', '可调节按扣搭扣']","['https://img.adidas.com.cn/resources/2019/3/7/15519553505645178_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553437289413_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553523476811_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551955338782632_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551955345484230_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551955347994408_2000X2000.jpg']",中性  ORIGINALS,10,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/02', 'goods_comment_comment': '帽子简单logo，大气，百搭，不是很运动款，各种造型都能搭配。性价比也好。推荐！'}]",https://www.adidas.com.cn/item/DU6796?locale=zh_CN
