产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
ASOS DESIGN fluffy bucket hat,10546812,¥126.12,¥0,yellow,"['xl', 'l']","['Tops things off nicely', 'Flat top', 'Short brim', 'Bucket style', 'Fluffy knit', 'Soft-touch style', 'Main: 76% Polyamide, 23% Polyester, 1% Elastane, Band: 100% Polyester.']","['https:https://images.asos-media.com/products/asos-design-fluffy-bucket-hat/10546812-1-yellow?$XXL$&wid=870&fit=constrain', 'https:https://images.asos-media.com/products/asos-design-fluffy-bucket-hat/10546812-2?$XXL$&wid=870&fit=constrain', 'https:https://images.asos-media.com/products/asos-design-fluffy-bucket-hat/10546812-3?$XXL$&wid=870&fit=constrain', 'https:https://images.asos-media.com/products/asos-design-fluffy-bucket-hat/10546812-4?$XXL$&wid=870&fit=constrain']",9,women,1,https://www.asos.com/asos-design/asos-design-fluffy-bucket-hat/prd/10546812?clr=yellow
My Accessories Black PU Beret,9742426,¥135.13,¥0,black,"['xl', 'l']","['It’s got a little', 'Flat top with tab', 'Plain design', 'Goes with everything', 'Faux leather', 'Looks just as good as the real deal', 'Main: 100% Polyurethane.']","['https:https://images.asos-media.com/products/my-accessories-black-pu-beret/9742426-1-black?$XXL$&wid=870&fit=constrain', 'https:https://images.asos-media.com/products/my-accessories-black-pu-beret/9742426-2?$XXL$&wid=870&fit=constrain', 'https:https://images.asos-media.com/products/my-accessories-black-pu-beret/9742426-3?$XXL$&wid=870&fit=constrain']",1,women,1,https://www.asos.com/my-accessories/my-accessories-black-pu-beret/prd/9742426?clr=black
ASOS DESIGN tiger print beanie,11211455,¥90.09,¥0,tan,"['xl', 'l']","['Tops things off nicely', 'Domed crown', 'Turn-up brim', 'Tiger design', 'Lightweight knit', 'Soft-touch style', 'Main: 76% Acrylic, 24% Nylon.']","['https:https://images.asos-media.com/products/asos-design-tiger-print-beanie/11211455-1-tan?$XXL$&wid=870&fit=constrain', 'https:https://images.asos-media.com/products/asos-design-tiger-print-beanie/11211455-2?$XXL$&wid=870&fit=constrain', 'https:https://images.asos-media.com/products/asos-design-tiger-print-beanie/11211455-3?$XXL$&wid=870&fit=constrain', 'https:https://images.asos-media.com/products/asos-design-tiger-print-beanie/11211455-4?$XXL$&wid=870&fit=constrain']",14,women,1,https://www.asos.com/asos-design/asos-design-tiger-print-beanie/prd/11211455?clr=tan
ASOS 4505 SKI knitted balaclava,10689300,¥144.14,¥0,multi,"['xl', 'l']","['Living that alpine life', 'Mixed-yarn design', 'Why settle for just one?', 'Ribbed trim', 'Soft-touch knit', 'Perfect for when the wind bites', 'Body: 100% Acrylic.']","['https:https://images.asos-media.com/products/asos-4505-ski-knitted-balaclava/10689300-1-multi?$XXL$&wid=870&fit=constrain', 'https:https://images.asos-media.com/products/asos-4505-ski-knitted-balaclava/10689300-2?$XXL$&wid=870&fit=constrain', 'https:https://images.asos-media.com/products/asos-4505-ski-knitted-balaclava/10689300-3?$XXL$&wid=870&fit=constrain', 'https:https://images.asos-media.com/products/asos-4505-ski-knitted-balaclava/10689300-4?$XXL$&wid=870&fit=constrain']",10,women,1,https://www.asos.com/asos-4505/asos-4505-ski-knitted-balaclava/prd/10689300?clr=multi
