产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
Plain Cap With Brim Detail,DZZ17829-red,£3.00,£6.00,red,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONE SIZE.']","['https://i1.adis.ws/i/boohooamplience/dzz17829_red_xl', 'https://i1.adis.ws/i/boohooamplience/dzz17829_red_xl_1', 'https://i1.adis.ws/i/boohooamplience/dzz17829_red_xl_2']",35,womens,2,https://www.boohoo.com/plain-cap-with-brim-detail/DZZ17829.html?color=157

Cable Knit Scarf & Glove Set,DZZ03473-pink,£12.00,£15.00,pink,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONE SIZE.']","['https://i1.adis.ws/i/boohooamplience/dzz03473_pink_xl', 'https://i1.adis.ws/i/boohooamplience/dzz03473_pink_xl_2', 'https://i1.adis.ws/i/boohooamplience/dzz03473_pink_xl_3']",75,womens,2,https://www.boohoo.com/cable-knit-scarf-glove-set/DZZ03473.html

Cable Knit Scarf & Glove Set,DZZ03474-orange,£12.00,£15.00,orange,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONE SIZE.']","['https://i1.adis.ws/i/boohooamplience/dzz03474_orange_xl', 'https://i1.adis.ws/i/boohooamplience/dzz03474_orange_xl_2', 'https://i1.adis.ws/i/boohooamplience/dzz03474_orange_xl_3']",66,womens,2,https://www.boohoo.com/cable-knit-scarf-glove-set/DZZ03474.html

Cable Knit Hat & Scarf Set,DZZ03476-red,£15.00,£18.00,red,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONE SIZE.']","['https://i1.adis.ws/i/boohooamplience/dzz03476_red_xl', 'https://i1.adis.ws/i/boohooamplience/dzz03476_red_xl_2', 'https://i1.adis.ws/i/boohooamplience/dzz03476_red_xl_3']",64,womens,2,https://www.boohoo.com/cable-knit-hat-scarf-set/DZZ03476.html

Cable Knit Hat & Scarf Set,DZZ03475-pale pink,£15.00,£18.00,pale pink,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONE SIZE.']","['https://i1.adis.ws/i/boohooamplience/dzz03475_pale pink_xl', 'https://i1.adis.ws/i/boohooamplience/dzz03475_pale pink_xl_1']",23,womens,2,https://www.boohoo.com/cable-knit-hat-scarf-set/DZZ03475.html

All Over Faux Snake Bucket Hat,DZZ04703-natural,£8.00,£10.00,natural,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONEIZE.']","['https://i1.adis.ws/i/boohooamplience/dzz04703_natural_xl', 'https://i1.adis.ws/i/boohooamplience/dzz04703_natural_xl_1', 'https://i1.adis.ws/i/boohooamplience/dzz04703_natural_xl_2']",60,womens,2,https://www.boohoo.com/all-over-faux-snake-bucket-hat/DZZ04703.html

Check Baker Boy,DZZ05645-natural,£8.00,£10.00,natural,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONESIZE.']",['https://i1.adis.ws/i/boohooamplience/dzz05645_natural_xl'],79,womens,2,https://www.boohoo.com/check-baker-boy/DZZ05645.html?color=147

Gingham Baker Boy,DZZ05644-black,£8.00,£10.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONESIZE.']","['https://i1.adis.ws/i/boohooamplience/dzz05644_black_xl', 'https://i1.adis.ws/i/boohooamplience/dzz05644_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/dzz05644_black_xl_2', 'https://i1.adis.ws/i/boohooamplience/dzz05644_black_xl_3']",56,womens,2,https://www.boohoo.com/gingham-baker-boy/DZZ05644.html

Pride Love Embroidered Enzyme Wash Cap,MZZ57859-white,£7.00,£10.00,white,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Cotton. Pride Love Embroidered Enzyme Wash Cap. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz57859_white_xl', 'https://i1.adis.ws/i/boohooamplience/mzz57859_white_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz57859_white_xl_2', 'https://i1.adis.ws/i/boohooamplience/mzz57859_white_xl_3']",52,mens,1,https://www.boohoo.com/pride-love-embroidered-enzyme-wash-cap/MZZ57859.html

Mono Leopard Beret,DZZ04701-blackwhite,£8.00,£10.00,blackwhite,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONESIZE.']","['https://i1.adis.ws/i/boohooamplience/dzz04701_blackwhite_xl', 'https://i1.adis.ws/i/boohooamplience/dzz04701_blackwhite_xl_1', 'https://i1.adis.ws/i/boohooamplience/dzz04701_blackwhite_xl_2']",57,womens,2,https://www.boohoo.com/mono-leopard-beret/DZZ04701.html

"Pride """"Love Is Love"""" Enzyme Wash Cap",MZZ57860-stone,£7.00,£10.00,stone,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Cotton. Pride ""Love Is Love"" Enzyme Wash Cap. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz57860_stone_xl', 'https://i1.adis.ws/i/boohooamplience/mzz57860_stone_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz57860_stone_xl_2', 'https://i1.adis.ws/i/boohooamplience/mzz57860_stone_xl_3']",53,mens,1,https://www.boohoo.com/pride-love-is-love-enzyme-wash-cap/MZZ57860.html

Aztec Tape Nylon Cap,MZZ61826-khaki,£5.60,£8.00,khaki,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'Aztec Tape Nylon Cap. Plastic Clasp Fastening. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz61826_khaki_xl', 'https://i1.adis.ws/i/boohooamplience/mzz61826_khaki_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz61826_khaki_xl_2', 'https://i1.adis.ws/i/boohooamplience/mzz61826_khaki_xl_3']",51,mens,1,https://www.boohoo.com/aztec-tape-nylon-cap/MZZ61826.html?color=135

Ribbed Pom Pom Bobble Beanie,MZZ67166-khaki,£0,£0,khaki,['onesize'],"['Bring your accessories a-game with boohooMAN', ""Add attitude to your look with the latest from our accessories edit. Give a heads up to slogan snapbacks and beanies, layer up in a statement scarf or snood and carry your everyday essentials in a heavy duty backpack. Fashion's finishing touches are all in the accessories."", '100% Acrylic. Khaki Ribbed Pom Pom Bobble Beanie. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz67166_khaki_xl', 'https://i1.adis.ws/i/boohooamplience/mzz67166_khaki_xl_1']",46,mens,1,https://www.boohoo.com/ribbed-pom-pom-bobble-beanie/MZZ67166.html

MAN Embroidered Beanie,MZZ55899-grey,£5.60,£8.00,grey,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Acrylic. MAN Embroidered Beanie. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz55899_grey_xl', 'https://i1.adis.ws/i/boohooamplience/mzz55899_grey_xl_1']",42,mens,1,https://www.boohoo.com/man-embroidered-beanie/MZZ55899.html

Neon Western Design Embroidery Cap,MZZ55891-black,£7.00,£10.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Cotton. Neon Western Design Embroidery Cap. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz55891_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz55891_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz55891_black_xl_2', 'https://i1.adis.ws/i/boohooamplience/mzz55891_black_xl_3']",41,mens,1,https://www.boohoo.com/neon-western-design-embroidery-cap/MZZ55891.html

Man Certified 18 Homme Embroidered Beanie,MZZ56194-black,£5.60,£8.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Acrylic. Man Certified 18 Homme Embroidered Beanie. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz56194_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz56194_black_xl_1']",44,mens,1,https://www.boohoo.com/man-certified-18-homme-embroidered-beanie/MZZ56194.html

Neon Knitted Beanie,MZZ55211-yellow,£4.20,£6.00,yellow,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery.""]","['https://i1.adis.ws/i/boohooamplience/mzz55211_yellow_xl', 'https://i1.adis.ws/i/boohooamplience/mzz55211_yellow_xl_2']",39,mens,1,https://www.boohoo.com/neon-knitted-beanie/MZZ55211.html

Rose Outline Embroidery Cap,MZZ55893-black,£7.00,£10.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Cotton. Rose Outline Embroidery Cap. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz55893_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz55893_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz55893_black_xl_2']",45,mens,1,https://www.boohoo.com/rose-outline-embroidery-cap/MZZ55893.html

Cable Knit Beanie,MZZ57658-rust,£4.20,£6.00,rust,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Acrylic. Cable Knit Beanie. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz57658_rust_xl', 'https://i1.adis.ws/i/boohooamplience/mzz57658_rust_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz57658_rust_xl_2']",38,mens,1,https://www.boohoo.com/cable-knit-beanie/MZZ57658.html

3D Embroidery Howdy Slogan Cap,MZZ55894-black,£7.00,£10.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Cotton. 3D Embroidery Howdy Slogan Cap. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz55894_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz55894_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz55894_black_xl_2', 'https://i1.adis.ws/i/boohooamplience/mzz55894_black_xl_3']",43,mens,1,https://www.boohoo.com/3d-embroidery-howdy-slogan-cap/MZZ55894.html

MAN Script Rib Bobble Beanie,MZZ55176-red,£5.60,£8.00,red,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Acrylic. MAN Script Rib Bobble Beanie. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz55176_red_xl', 'https://i1.adis.ws/i/boohooamplience/mzz55176_red_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz55176_red_xl_2']",40,mens,1,https://www.boohoo.com/man-script-rib-bobble-beanie/MZZ55176.html

Miami Lounge Neon Embroidered Cap,MZZ56256-black,£5.60,£8.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Cotton. Miami Lounge Neon Embroidered Cap. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz56256_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz56256_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz56256_black_xl_2']",37,mens,1,https://www.boohoo.com/miami-lounge-neon-embroidered-cap/MZZ56256.html

Eagle Embroidery Beanie,MZZ55892-black,£7.00,£10.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Acrylic. Eagle Embroidery Beanie. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz55892_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz55892_black_xl_1']",35,mens,1,https://www.boohoo.com/eagle-embroidery-beanie/MZZ55892.html

 Jersey Twist Knot Headband,AZZ18897-grey,£3.00,£4.00,grey,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONE SIZE.']","['https://i1.adis.ws/i/boohooamplience/azz18897_grey_xl', 'https://i1.adis.ws/i/boohooamplience/azz18897_grey_xl_1', 'https://i1.adis.ws/i/boohooamplience/azz18897_grey_xl_2', 'https://i1.adis.ws/i/boohooamplience/azz18897_grey_xl_3']",155,womens,2,https://www.boohoo.com/-jersey-twist-knot-headband/AZZ18897.html?color=186

Red MAN Script Embroidered Beanie,MZZ54765-black,£5.60,£8.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Acrylic. Red MAN Script Emboridered Beanie. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz54765_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz54765_black_xl_1']",36,mens,1,https://www.boohoo.com/red-man-script-embroidered-beanie/MZZ54765.html

MAN Gold 3D Embroidery Beanie,MZZ55896-black,£7.00,£10.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Acrylic. MAN Gold 3D Embroidery Beanie. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz55896_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz55896_black_xl_1']",33,mens,1,https://www.boohoo.com/man-gold-3d-embroidery-beanie/MZZ55896.html

Tiger Embroidered Beanie,MZZ55171-black,£7.00,£10.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Acrylic. Tiger Embroidered Beanie. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz55171_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz55171_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz55171_black_xl_2']",34,mens,1,https://www.boohoo.com/tiger-embroidered-beanie/MZZ55171.html

All Over Check Beret,DZZ09094-red,£6.00,£8.00,red,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONE SIZE.']","['https://i1.adis.ws/i/boohooamplience/dzz09094_red_xl', 'https://i1.adis.ws/i/boohooamplience/dzz09094_red_xl_1', 'https://i1.adis.ws/i/boohooamplience/dzz09094_red_xl_2']",114,womens,2,https://www.boohoo.com/all-over-check-beret/DZZ09094.html

Straw Pom Pom Floppy Hat,DZZ29099-orange,£9.00,£12.00,orange,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONE SIZE.']","['https://i1.adis.ws/i/boohooamplience/dzz29099_orange_xl', 'https://i1.adis.ws/i/boohooamplience/dzz29099_orange_xl_1', 'https://i1.adis.ws/i/boohooamplience/dzz29099_orange_xl_2']",140,womens,2,https://www.boohoo.com/straw-pom-pom-floppy-hat/DZZ29099.html

Wool Look Trilby,MZZ67528-tan,£0,£0,tan,['onesize'],"['Bring your accessories a-game with boohooMAN', ""Add attitude to your look with the latest from our accessories edit. Give a heads up to slogan snapbacks and beanies, layer up in a statement scarf or snood and carry your everyday essentials in a heavy duty backpack. Fashion's finishing touches are all in the accessories."", '50% Polyester, 50% Cotton. Tan Wool Look Trilby. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz67528_tan_xl', 'https://i1.adis.ws/i/boohooamplience/mzz67528_tan_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz67528_tan_xl_2']",47,mens,1,https://www.boohoo.com/wool-look-trilby/MZZ67528.html

Netted Mesh Cap,CZZ94990-navy,£2.00,£3.00,navy,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'Flat Measurement of Garment Not Worn. Total Length 33cm/13"". Measured On UK Size 10. Model Wear UK Size 10']","['https://i1.adis.ws/i/boohooamplience/czz94990_navy_xl', 'https://i1.adis.ws/i/boohooamplience/czz94990_navy_xl_1', 'https://i1.adis.ws/i/boohooamplience/czz94990_navy_xl_2']",141,womens,2,https://www.boohoo.com/netted-mesh-cap/CZZ94990.html

Fedora Hat,DZZ04415-black,£8.00,£10.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONESIZE.']","['https://i1.adis.ws/i/boohooamplience/dzz04415_black_xl', 'https://i1.adis.ws/i/boohooamplience/dzz04415_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/dzz04415_black_xl_2']",147,womens,2,https://www.boohoo.com/fedora-hat/DZZ04415.html

Ribbon Trim Fedora,DZZ38207-black,£7.00,£8.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'ONE SIZE.']","['https://i1.adis.ws/i/boohooamplience/dzz38207_black_xl', 'https://i1.adis.ws/i/boohooamplience/dzz38207_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/dzz38207_black_xl_2']",145,womens,2,https://www.boohoo.com/ribbon-trim-fedora/DZZ38207.html?color=105

Suedette Woman Script Embroidered Cap,DZZ15497-black,£6.00,£8.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'Length: 12cm/5"". Width: 15cm/6"".']","['https://i1.adis.ws/i/boohooamplience/dzz15497_black_xl', 'https://i1.adis.ws/i/boohooamplience/dzz15497_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/dzz15497_black_xl_2']",138,womens,2,https://www.boohoo.com/suedette-woman-script-embroidered-cap/DZZ15497.html

Rope Trim Natural Baker Boy,DZZ15382-natural,£7.00,£12.00,natural,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", 'one size']","['https://i1.adis.ws/i/boohooamplience/dzz15382_natural_xl', 'https://i1.adis.ws/i/boohooamplience/dzz15382_natural_xl_1', 'https://i1.adis.ws/i/boohooamplience/dzz15382_natural_xl_2', 'https://i1.adis.ws/i/boohooamplience/dzz15382_natural_xl_3']",143,womens,2,https://www.boohoo.com/rope-trim-natural-baker-boy/DZZ15382.html

