goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_title,goods_num,gender,goods_page,goods_comments,goods_url
S16 THE PACKCAP 运动帽,EJ7035,¥199,0,金色/白,"['OSFW', 'OSFM']","[' 这款帽子，力求为你在晴日里带来遮覆，采用低弧度帽檐，旨在为双眼遮挡阳光。后扣可调节，另缀adidas运动徽标，更添运动型格。 ', '均码', '聚酯纤维', '低弧度帽檐', '后搭扣', 'adidas运动徽标', '旨在适合艳阳天']","['https://img.adidas.com.cn/resources/2019/6/11/15602448606147767_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/11/15602448587997089_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/11/15602448471866868_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/11/15602448522888283_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/11/15602448493912452_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/11/15602448547393286_2000X2000.jpg']",中性  运动表现  训练,11,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/06/04', 'goods_comment_comment': '收到货了，感觉还是不错，还是值得推荐的。'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/06/01', 'goods_comment_comment': '质量一如既往的好。设计低调。适合我爸爸戴。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/17', 'goods_comment_comment': '收到货时以为偏大，后面可以调，喜欢，旅游徒步带的可以上手。'}]",https://www.adidas.com.cn/item/EJ7035?locale=zh_CN
BASEB CLASS TRE 帽子,EK2995,¥149,0,卡其棕/白,"['OSFW', 'OSFM']","[' 这款棒球帽，含预成型弧形帽檐，旨在方便穿戴。采用舒适棉面料打造，正面缀大号刺绣三叶草。后部含可调节束带，旨在方便调整。 ', '棉', '预成型弧形帽檐', '可调节后带配D形环扣合']","['https://img.adidas.com.cn/resources/2019/6/6/15597932915477919_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/6/15597932932647425_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/6/15597933017726715_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/6/15597932893416445_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/6/15597932958477754_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/6/6/15597932995846672_2000X2000.jpg']",中性  ORIGINALS,12,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '帽子很好看，黑色很百搭，帽型很好'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '真滴很好看，版型很好，颜色很正。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '真滴很好看，版型很好，颜色很正'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '很好看，版型是ok的。很好看，版型是ok的'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '做工一般，线头比较多，还算比较可以吧'}]",https://www.adidas.com.cn/item/EK2995?locale=zh_CN
运动帽,CF6913,¥79,0,暗靛蓝/暗靛蓝/白,"['OSFW', 'OSFM']","[' 这款帽子采用六片式结构。内置Climalite汗带，搭配弧形帽檐设计。背面调节带。 ', 'Climalite汗带', '大号预成型弧形帽檐', '背面按扣固定', '六片式结构', '正面饰adidas绣标']","['https://img.adidas.com.cn/resources/2017/12/11/15129943980305498_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/15129944070633173_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/15129943765811138_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/15129943926691795_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/1512994402127655_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2017/12/11/15129943856747175_2000X2000.jpg']",中性  运动表现  训练,13,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/07/11', 'goods_comment_comment': ''}, {'goods_comment_star': 4, 'goods_comment_time': '2018/03/21', 'goods_comment_comment': '帽子质量很好，做工很精细。带上后帅气。很满意！'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/03/21', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2018/03/21', 'goods_comment_comment': '价格优惠 物流给力 材质不错 做工可以 颜色很正  妈咪很喜欢 攒 推荐！ '}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': ''}]",https://www.adidas.com.cn/item/CF6913?locale=zh_CN
VISOR 帽子,EJ8772,¥399,0,黑,['OSFW'],"[' 这款三条纹遮阳帽，采用弧形帽檐，力求适合在阳光下佩戴。含棉质斜纹布面料，搭配汗带，力求让你在升温时保持舒适。 ', '棉', '弹力后束带', '内置汗带']","['https://img.adidas.com.cn/resources/2019/4/18/15555728813974842_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/18/15555728904362223_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/18/15555728849887925_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/18/15555728947937187_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/18/15555728869446452_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/18/15555728923423160_2000X2000.jpg']",女子  ORIGINALS,14,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/06/04', 'goods_comment_comment': '挺满意的好看好看喜欢的宝宝可以下手'}]",https://www.adidas.com.cn/item/EJ8772?locale=zh_CN
BASEB CLASS TRE 帽子,DV0174,¥149,0,学院藏青蓝/白,"['OSFW', 'OSFM']","[' 这款棒球帽，含预成型弧形帽檐，旨在方便穿戴。采用舒适棉面料打造，正面缀大号刺绣三叶草。后部含可调节束带，旨在方便调整。 ', '棉', '预成型弧形帽檐', '可调节后带配D形环扣合']","['https://img.adidas.com.cn/resources/2019/5/28/15590129476933788_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590129437153194_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590129542619530_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590129517527146_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590129454224374_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590129493755241_2000X2000.jpg']",中性  ORIGINALS,15,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '帽子很好看，黑色很百搭，帽型很好'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '真滴很好看，版型很好，颜色很正。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '真滴很好看，版型很好，颜色很正'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '很好看，版型是ok的。很好看，版型是ok的'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '做工一般，线头比较多，还算比较可以吧'}]",https://www.adidas.com.cn/item/DV0174?locale=zh_CN
SHMSIXPANEL 帽子,EC6492,¥299,0,黑/淡米白/白,"['OSFW', 'OSFM']",[' '],"['https://img.adidas.com.cn/resources/2019/5/28/15590130244283889_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590130198636526_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590130264446379_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590130284609386_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590130325844381_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590130218315278_2000X2000.jpg']",中性  ORIGINALS,16,men,0,"[{'goods_comment_star': 1, 'goods_comment_time': '2019/06/12', 'goods_comment_comment': '根本不值300 到手30给人感觉差不多'}]",https://www.adidas.com.cn/item/EC6492?locale=zh_CN
AF TRUCKER TREF 帽子,ED9368,¥199,0,活力粉,"['OSFW', 'OSFM']","[' 这款卡车司机帽，经典“对对碰”。中间缀大号三叶草绣标，帽檐略带弧形。采用棉面料搭配网材幅片，含按扣后带。 ', '棉', '预成型弧形帽檐', '可调节按扣搭扣', '网材后片']","['https://img.adidas.com.cn/resources/2019/5/28/15590135516824471_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590135479082060_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590135496903638_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590135534966453_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590135455081079_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590135556679186_2000X2000.jpg']",中性  ORIGINALS,17,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/21', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/14', 'goods_comment_comment': '颜色不错，超透气，很舒适。不错不错'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/13', 'goods_comment_comment': '很喜欢，终于在官网下了手，都别错过呀。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/10', 'goods_comment_comment': '挺好看的，大小也很合适，比较喜欢的款，就是有点显脸黑'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/09', 'goods_comment_comment': '挺好'}]",https://www.adidas.com.cn/item/ED9368?locale=zh_CN
BASEB CLASS TRE 帽子,ED9387,¥149,0,黄/白,"['OSFW', 'OSFM']","[' 这款棒球帽，含预成型弧形帽檐，旨在方便穿戴。采用舒适棉面料打造，正面缀大号刺绣三叶草。后部含可调节束带，旨在方便调整。 ', '棉', '预成型弧形帽檐', '可调节后带配D形环扣合']","['https://img.adidas.com.cn/resources/2019/5/28/15590135993272324_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590135952337324_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590135904345432_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590136014311706_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590135923817643_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590136041726762_2000X2000.jpg']",中性  ORIGINALS,18,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '帽子很好看，黑色很百搭，帽型很好'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '真滴很好看，版型很好，颜色很正。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '真滴很好看，版型很好，颜色很正'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '很好看，版型是ok的。很好看，版型是ok的'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/18', 'goods_comment_comment': '做工一般，线头比较多，还算比较可以吧'}]",https://www.adidas.com.cn/item/ED9387?locale=zh_CN
AF TRUCKER TREF 帽子,EE1159,¥199,0,黑,"['OSFW', 'OSFM']","[' 这款卡车司机帽，经典“对对碰”。中间缀大号三叶草绣标，帽檐略带弧形。采用棉面料搭配网材幅片，含按扣后带。 ', '棉', '预成型弧形帽檐', '可调节按扣搭扣', '网材后片']","['https://img.adidas.com.cn/resources/2019/5/28/15590135953323062_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590135972927245_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/1559013600004148_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590136046787943_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590136019351744_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/28/15590135928815118_2000X2000.jpg']",中性  ORIGINALS,19,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/21', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/14', 'goods_comment_comment': '颜色不错，超透气，很舒适。不错不错'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/13', 'goods_comment_comment': '很喜欢，终于在官网下了手，都别错过呀。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/10', 'goods_comment_comment': '挺好看的，大小也很合适，比较喜欢的款，就是有点显脸黑'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/09', 'goods_comment_comment': '挺好'}]",https://www.adidas.com.cn/item/EE1159?locale=zh_CN
RUN CAP 帽子,DT5439,¥429,0,黑,['OSFW'],"[' 2005年就开始与adidas联手的Stella McCartney，继续为这一新款系列带来她的独到眼光。这款帽子，旨在适合户外训练和跑步，侧片激光打孔，佩戴舒适。饰有Stella的应季花卉图案，呈现女性风采，缀反光徽标，展现一抹亮色。 ', '预成型弧形帽檐', '可调式扣带', '激光打孔', 'adidas by Stella McCartney徽标', '反光细节']","['https://img.adidas.com.cn/resources/2019/3/25/15535063479671217_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535063572436512_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535063521735567_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535063600583468_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535063495911280_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535063547801113_2000X2000.jpg']",女子  adidas by Stella McCartney,20,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/16', 'goods_comment_comment': '还行，反光也挺酷的，就是没我想象的那么好看。很轻薄，适合运动时候戴。四百多的帽子，最好还是去店里试戴一下再买吧。'}]",https://www.adidas.com.cn/item/DT5439
TIRO C40 CAP 足球帽子,DQ1073,¥99,0,黑/白,['OSFM'],"[' 崇尚运动。这款帽子，正面缀经典三条纹，力求展现你对足球的热爱。内含衬里，佩戴舒适，搭配预成型弧形帽檐。 ', '均码，力求适合多数人使用', '棉', '预成型弧形帽檐', '可调节搭扣', 'Climalite汗带', '旨在适合艳阳天佩戴']","['https://img.adidas.com.cn/resources/2019/3/25/1553503538539490_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/1553503544136223_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535035411635_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535035457591977_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535035365123115_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535035477597529_2000X2000.jpg']",中性  运动表现  足球,21,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/06/17', 'goods_comment_comment': '好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/06/15', 'goods_comment_comment': '整体来说还可以，就是标志这个地方工艺有点小问题，线有点脱。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/15', 'goods_comment_comment': '阿迪帽子很酷，经典款，我最喜欢骑车带最帅了'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/06/13', 'goods_comment_comment': '这个帽子总体来说质量还是可以的，毕竟价格放在那里'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/06/13', 'goods_comment_comment': '帽子质量不错&hellip;&hellip;&hellip;&hellip;性价比比较高'}]",https://www.adidas.com.cn/item/DQ1073
