goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Kith Tie Dye Cap,KH5713-101,$70.00,$0,White / Tie Dye,['OS'],"['Cotton fabric', 'Tie-dye effect', '6-panel construction', 'Embroidered Kith classic patch logo on front', 'Strapback closure with adjustable metal hardware', 'Style:KH5713-101', 'Color: White / Tie Dye', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5713-101_2048x.jpg?v=1560439387', 'https://cdn.shopify.com/s/files/1/0094/2252/products/37a_2048x.jpg?v=1560439387', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5713-101-1_2048x.jpg?v=1560439387', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5713-101-2_2048x.jpg?v=1560439387']",29,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-tie-dye-cap-white-tie-dye
Kith Seersucker Bucket Cap,KH5719-215,$65.00,$0,Tile / Multi,['OS'],"['Cotton seersucker fabric', 'All-overmoroccanpattern', 'Kith twill applique logo on front', 'Style: KH5719-215', 'Color: Tile / Multi', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5719-215-1_2048x.jpg?v=1560366013', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5719-215-2_2048x.jpg?v=1560366013']",1,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-seersucker-bucket-cap-tile-multi
Kith Swim Cap,KH5715-102,$60.00,$0,Seaspray,['OS'],"['Cotton-poly blend fabric', 'Mesh-lined', '6-panel construction', 'Strapback closure with metal slider', 'Embroidered Kith logo on front', 'Style:KH5715-102', 'Color: Seaspray', 'Material: Cotton / Poly']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5715-102-1_2048x.jpg?v=1560366618', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5715-102-4_2048x.jpg?v=1560366618', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5715-102-5_2048x.jpg?v=1560366618']",23,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-swim-cap-seaspray
Kith Geo BG Cap,KH5716-112,$70.00,$0,Yellow,['OS'],"['Satin fabric', 'Geometric tile pattern', '6-panel construction', 'Velcro closure on rear', 'Lined interior', 'Chainstitched embroidered Kith logo on front', 'Style:KH5716-112', 'Color: Yellow', 'Material: Satin']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5716-112-1_2048x.jpg?v=1560439048', 'https://cdn.shopify.com/s/files/1/0094/2252/products/11_9c41175d-de63-4dfe-a823-da7fc082132a_2048x.jpg?v=1560439048', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5716-112-3_2048x.jpg?v=1560439048', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5716-112-5_2048x.jpg?v=1560439048']",16,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-geo-bg-cap-yellow
Kith Swim Cap,KH5715-103,$60.00,$0,White Pepper,['OS'],"['Cotton-poly blend fabric', 'Mesh-lined', '6-panel construction', 'Strapback closure with metal slider', 'Embroidered Kith logo on front', 'Style:KH5715-103', 'Color: White Pepper', 'Material: Cotton / Poly']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5715-103-1_2048x.jpg?v=1560366661', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5715-103-3_2048x.jpg?v=1560366661', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5715-103-5_2048x.jpg?v=1560366661']",20,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-swim-cap-white-pepper
Kith x Tommy Hilfiger Crest Cap,THAU0AU00744-01I,$50.00,$0,Navy,['OS'],"['Cotton twill fabric', '6-panel construction', 'All-over crest pattern', 'Adjustable striped webbing closure on rear', 'Metal D-ring hardware', 'Style:THAU0AU00744-01I', 'Color: Navy', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9003_cef2bfbc-eda9-4795-bc65-b0402b3952d9_2048x.jpg?v=1558562707', 'https://cdn.shopify.com/s/files/1/0094/2252/products/19-04-24_KITH-Tommy-Hilfiger-LookBook_Shot13_896_2048x.jpg?v=1558562707', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9004_8c172e64-6038-43ec-a27c-f3be88e24fb6_2048x.jpg?v=1558562707', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9006_8817c853-6d0f-47e4-9d3d-5e9a84f11ee7_2048x.jpg?v=1558562707']",33,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-x-tommy-hilfiger-crest-cap-navy-1
Kith x Tommy Hilfiger Signature Cap,THAU0AU00746-XAF,$50.00,$0,Red,['OS'],"['Polyamidefabric', '6-panel construction', 'All-overmonogrampattern', 'Embroidered Tommy Hilfiger signature on front', 'Adjustable striped webbing closure on rear', 'Metal D-ring hardware', 'Style:THAU0AU00746-XAF', 'Color: Red', 'Material: 100%Polyamide']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9012_1b580a8a-6309-4829-908c-6d8e18454210_2048x.jpg?v=1558547050', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9013_2048x.jpg?v=1558547052', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9017_d9b0921b-09ad-4a3a-82cc-09df840a42ee_2048x.jpg?v=1558547053']",37,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-x-tommy-hilfiger-signature-cap-red
Kith Swim Cap,KH5715-100,$60.00,$0,Black,['OS'],"['Cotton-poly blend fabric', 'Mesh-lined', '6-panel construction', 'Strapback closure with metal slider', 'Embroidered Kith logo on front', 'Style:KH5715-100', 'Color: Black', 'Material: Cotton / Poly']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5715-100-1_2048x.jpg?v=1560366590', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5715-100-2_2048x.jpg?v=1560366590', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5715-100-4_2048x.jpg?v=1560366590']",26,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-swim-cap-black
Kith Geo BG Cap,KH5716-109,$70.00,$0,Navy,['OS'],"['Satin fabric', 'Geometric tile pattern', '6-panel construction', 'Velcro closure on rear', 'Lined interior', 'Chainstitched embroidered Kith logo on front', 'Style:KH5716-109', 'Color: Navy', 'Material: Satin']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5716-109-4_2048x.jpg?v=1560365149', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5716-109-6_2048x.jpg?v=1560365149', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5716-109-7_2048x.jpg?v=1560365149']",13,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-geo-bg-cap-navy
Kith 5-Panel Pinch Crown Seersucker Cap,KH5718-102,$65.00,$0,Navy,['OS'],"['Cotton seersucker fabric', '5-panel construction', 'Pinch crown', 'Rear strapback closure with metal slider', 'Kith twill applique on front', 'Style:KH5718-102', 'Color: Navy', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5718-102_2048x.jpg?v=1560357523', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5718-102-2_2048x.jpg?v=1560357525', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5718-102-1_2048x.jpg?v=1560357527']",10,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-5-panel-pinch-crown-seersucker-cap-navy
Kith 5-Panel Pinch Crown Seersucker Cap,KH5718-215,$65.00,$0,Tile / Multi,['OS'],"['Cotton seersucker fabric', '5-panel construction', 'Pinch crown', 'Rear strapback closure with metal slider', 'Kith twill applique on front', 'Style:KH5718-215', 'Color: Tile / Multi', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/KH5718-215_2048x.jpg?v=1560438877', 'https://cdn.shopify.com/s/files/1/0094/2252/products/43_80cebf2d-3a60-4311-8c9c-a2841bf00eb4_2048x.jpg?v=1560438877', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5718-215-3_2048x.jpg?v=1560438877', 'https://cdn.shopify.com/s/files/1/0094/2252/products/KH5718-215-1_2048x.jpg?v=1560438877']",6,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-5-panel-pinch-crown-seersucker-cap-tile-multi
