goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_title,goods_num,gender,goods_page,goods_comments,goods_url
4 PANEL CAP EQT 帽子,CD6952,¥349,0,四度灰/白,['OSFM'],"[' Equipment系列，源自adidas传统，融合复古与摩登。这款帽子，展现Equipment气质。采用梭织面料，挺拔四片式设计。背面隐藏式接缝拉链，拉开后可取出下拉后襟，力求为颈部遮阳。 ', '平檐', '拉链接缝', '四片式结构', '正幅片缀Equipment ADV logo', '侧面缀大号“EQT”印花']","['https://img.adidas.com.cn/resources/2018/1/11/15156593510439710_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/1/11/1515659346511980_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/1/11/15156593298489297_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/1/11/15156593236269166_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/1/11/15156593178325439_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/1/11/15156593346867343_2000X2000.jpg']",中性  ORIGINALS,1,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/12', 'goods_comment_comment': '不怎么地，帽子甚至还有点儿脏，不知道是什么鬼。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/04/07', 'goods_comment_comment': '这是一款值得购买的帽子，特别是降价后，面料很棒，功能也很棒。'}]",https://www.adidas.com.cn/item/CD6952?locale=zh_CN
adidas NMD CAP 帽子,CE2390,¥349,0,五度灰/黑,['OSFM'],"[' 这款五片式帽子，时尚摩登。采用棉帆布打造，配撞色外缝、平帽檐、及可调节织带搭扣。 ', '平檐', '梭织扣带', '四种语言“The brand with the 3 Stripes”条带', '均码，旨在适合多数人']","['https://img.adidas.com.cn/resources/2018/2/5/15178358762849220_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/2/5/15178358714466869_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/2/5/15178358616051789_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/2/5/15178358462057912_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/2/5/15178358559778860_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/2/5/151783586587755_2000X2000.jpg']",中性  ORIGINALS,2,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/16', 'goods_comment_comment': '感觉食物好于图片，以后帽子也能有模特照就好了'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/16', 'goods_comment_comment': '非常舒适的帽子，实物戴起来比图片好看'}, {'goods_comment_star': 4, 'goods_comment_time': '2018/12/15', 'goods_comment_comment': '帽子是不是有点太低掉了，家里人一直说，是不是工地搬砖配的工作帽子( ￣▽￣)&sigma;'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/05/23', 'goods_comment_comment': '帽子大小适合，戴起来舒服，希望袋久不会变形'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/03/22', 'goods_comment_comment': '帽子做工不错，设计很低调，不仔细看都看不出来是阿迪出品，挺好的，有内涵！关键是阿迪对用户真不错，积分真给力啊！'}]",https://www.adidas.com.cn/item/CE2390?locale=zh_CN
C40 PARLEY CAP 运动帽,EJ9027,¥229,0,黑/亚麻绿/黑,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/5/14/15578003470212414_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/14/15578003518106310_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/14/15578003616279242_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/14/15578003573229118_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/14/15578003537698125_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/14/15578003490312768_2000X2000.jpg']",中性  运动表现  训练,3,men,0,[],https://www.adidas.com.cn/item/EJ9027?locale=zh_CN
运动帽,CF9628,¥199,0,黑/黑/黑,"['OSFW', 'OSFM']","[' 这款帽子，伴你在骄阳下奔跑。采用Climacool清风面料。帽后配可调节搭扣。饰有反光细节。 ', 'Climacool清风面料，力求适合暖季', '中弧度预成型弧形帽檐', '可调节搭扣式背带', '反光细节']","['https://img.adidas.com.cn/resources/2018/2/8/15180853140405686_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/2/8/15180852903201615_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/2/8/15180853035121583_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/2/8/15180853083901191_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/2/8/15180853187432851_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2018/2/8/15180852968453356_2000X2000.jpg']",中性  运动表现  训练,4,men,0,"[{'goods_comment_star': 4, 'goods_comment_time': '2019/04/30', 'goods_comment_comment': '舒适透气柔软细腻，轻便实用技术创新'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/27', 'goods_comment_comment': '这款帽子，伴你在骄阳下奔跑。采用Climacool清风面料。帽后配可调节搭扣。饰有反光细节。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/07/31', 'goods_comment_comment': '很好哦，好看。。。。。。。。。。。。。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/07/15', 'goods_comment_comment': '帽子质量好,大小适中,很满意,值得购买'}, {'goods_comment_star': 4, 'goods_comment_time': '2018/07/04', 'goods_comment_comment': '很好很帅，丈人很喜欢！价格也实惠！'}]",https://www.adidas.com.cn/item/CF9628?locale=zh_CN
AC VISOR 帽子,ED4719,¥149,0,黑,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/5/10/15574668447581730_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574668429363414_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574668400338880_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574668482583939_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574668509802987_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574668370385812_2000X2000.jpg']",中性  ORIGINALS,5,men,0,[],https://www.adidas.com.cn/item/ED4719?locale=zh_CN
TECH 3 STRI CAP 帽子,DV0197,¥349,0,白/黑,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/5/10/15574596586995794_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596719634509_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596661436035_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596631052682_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/1557459655552189_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596683689262_2000X2000.jpg']",中性  ORIGINALS,6,men,0,[],https://www.adidas.com.cn/item/DV0197?locale=zh_CN
SUPER CAP 帽子,ED8028,¥299,0,黑/白,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/5/10/15574669291101620_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574669273392474_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574669368699904_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574669247235297_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574669344695579_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574669317835284_2000X2000.jpg']",中性  ORIGINALS,7,men,0,[],https://www.adidas.com.cn/item/ED8028?locale=zh_CN
AF MELANGE CAP 帽子,DV0181,¥249,0,黑/白,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/5/10/15574596408668162_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596426634996_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596389618888_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596364636612_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596458294043_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596341603825_2000X2000.jpg']",中性  ORIGINALS,8,men,0,[],https://www.adidas.com.cn/item/DV0181?locale=zh_CN
TECH 3 STRI CAP 帽子,DV0198,¥349,0,黑/黑,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/5/10/15574596710575334_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596691013720_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596612126765_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596663028445_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596584651771_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574596634759006_2000X2000.jpg']",中性  ORIGINALS,9,men,0,[],https://www.adidas.com.cn/item/DV0198?locale=zh_CN
AC VISOR 帽子,ED4720,¥149,0,活力粉,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/5/10/1557466847221864_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574668443652084_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574668515413446_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574668566738641_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574668533879280_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/5/10/15574668490009560_2000X2000.jpg']",中性  ORIGINALS,10,men,0,[],https://www.adidas.com.cn/item/ED4720?locale=zh_CN
