产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Man Script Embroidered Beanie,MZZ55239-black,£6.00,£8.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Acrylic. Man Script Embroidered Beanie. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz55239_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz55239_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz55239_black_xl_2']",19,mens,1,https://www.boohoo.com/man-script-embroidered-beanie/MZZ55239.html
MAN Silver Embroidery Beanie,MZZ55898-black,£6.00,£8.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Acrylic. MAN Silver Embroidery Beanie. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz55898_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz55898_black_xl_1']",18,mens,1,https://www.boohoo.com/man-silver-embroidery-beanie/MZZ55898.html
Sneaker Mesh 6 Panel Cap,MZZ63338-black,£5.00,£6.00,black,['onesize'],"['Bring your accessories a-game with boohooMAN', ""Add attitude to your look with the latest from our accessories edit. Give a heads up to slogan snapbacks and beanies, layer up in a statement scarf or snood and carry your everyday essentials in a heavy duty backpack. Fashion's finishing touches are all in the accessories."", 'Front: 100% Cotton, Back: 100% Polyester. Black Sneaker Mesh 6 Panel Cap. Adjustable Velcro Fastening. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz63338_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz63338_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz63338_black_xl_2', 'https://i1.adis.ws/i/boohooamplience/mzz63338_black_xl_3']",13,mens,1,https://www.boohoo.com/sneaker-mesh-6-panel-cap/MZZ63338.html
MAN Embroidered Snap Back White,MZZ62483-black,£8.00,£10.00,black,['onesize'],"['Bring your accessories a-game with boohooMAN', ""Add attitude to your look with the latest from our accessories edit. Give a heads up to slogan snapbacks and beanies, layer up in a statement scarf or snood and carry your everyday essentials in a heavy duty backpack. Fashion's finishing touches are all in the accessories."", '100% Polyester. MAN Embroidered Snap Back in Black. Adjustable Snap Fastening. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz62483_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz62483_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz62483_black_xl_2', 'https://i1.adis.ws/i/boohooamplience/mzz62483_black_xl_3']",15,mens,1,https://www.boohoo.com/man-embroidered-snap-back-white/MZZ62483.html
