goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_title,goods_num,gender,goods_page,goods_comments,goods_url
C40 LINEAR CAP 运动帽,DU8152,¥129,0,白/黑,"[' ', 'OSFW', 'OSFM']","[' 把训练延伸至户外。这款帽子，含弧形帽檐和Climalite汗带，结构别致。配按扣后带，方便调节。一侧缀大号adidas徽标。 ', '聚酯纤维', '预成型弧形帽檐', '可调节按扣带', 'Climalite汗带', '旨在适合艳阳天']","['https://img.adidas.com.cn/resources/2019/4/15/15553213244333665_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/1555321331056141_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213170457439_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213138502367_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213265295203_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213211023737_2000X2000.jpg']",中性  运动表现  训练,1,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/03/26', 'goods_comment_comment': 'lt&#39;&#39;s very good.feichangbucuo'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/02/27', 'goods_comment_comment': '我喜欢这个帽子，我永远喜欢阿迪达斯'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/02/17', 'goods_comment_comment': '材质适合春夏秋，黑色经典款，我和儿子都可以带，好看。'}, {'goods_comment_star': 4, 'goods_comment_time': '2019/02/13', 'goods_comment_comment': '喜欢这款帽子的设计，很不错，如果是反光的那种字体就更nice了'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/02/11', 'goods_comment_comment': '非常好的东西啊 值得购买 推荐 推荐'}]",https://www.adidas.com.cn/item/DU8152?locale=zh_CN
CLMLT VISOR 运动帽,DT5253,¥89,0,白/白/黑,"[' ', ' ', 'OSFW', 'OSFM']","[' 到户外去锻炼吧。这款弹力太阳帽，含加衬汗带，佩带舒适。正面结构别致，力求适合艳阳天。后附扣带，方便调节。 ', '可调式扣带', 'Climalite汗带', '结构别致']","['https://img.adidas.com.cn/resources/2019/4/15/15553212968592329_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/155532128453440_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553212940739105_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553212895774329_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553212998679392_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553212867096487_2000X2000.jpg']",中性  运动表现  训练,2,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/24', 'goods_comment_comment': '首先白色款带着特别有活力，LOGO大小合适，象我这样头小不好买帽子的人也有合适的调整范围，特别喜欢。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/23', 'goods_comment_comment': '帽子材质不错，大小适中，就是帽沿稍显短小'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/23', 'goods_comment_comment': '非常大方 只是不耐脏 适合日常出行穿戴'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/23', 'goods_comment_comment': '帽子很合适，手感也不错，值得推荐'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/19', 'goods_comment_comment': '适合夏天和跑步，女生和小孩都可以戴。 '}]",https://www.adidas.com.cn/item/DT5253?locale=zh_CN
CLMLT VISOR 运动帽,DT8536,¥89,0,黑/黑/白,"[' ', ' ', 'OSFW', 'OSFM']","[' 到户外去锻炼吧。这款弹力太阳帽，含加衬汗带，佩带舒适。正面结构别致，力求适合艳阳天。后附扣带，方便调节。 ', '可调式扣带', 'Climalite汗带', '结构别致']","['https://img.adidas.com.cn/resources/2019/4/15/15553213087389099_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213070089290_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213116011486_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213006993141_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213032752384_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213135957738_2000X2000.jpg']",中性  运动表现  训练,3,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/24', 'goods_comment_comment': '首先白色款带着特别有活力，LOGO大小合适，象我这样头小不好买帽子的人也有合适的调整范围，特别喜欢。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/23', 'goods_comment_comment': '帽子材质不错，大小适中，就是帽沿稍显短小'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/23', 'goods_comment_comment': '非常大方 只是不耐脏 适合日常出行穿戴'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/23', 'goods_comment_comment': '帽子很合适，手感也不错，值得推荐'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/19', 'goods_comment_comment': '适合夏天和跑步，女生和小孩都可以戴。 '}]",https://www.adidas.com.cn/item/DT8536?locale=zh_CN
6PCAP LTWGT EMB 运动帽,DT8554,¥99,0,传奇墨水蓝/传奇墨水蓝/白,"[' ', 'OSFW', 'OSFM']","[' 这款帽子采用六片式结构。内置Climalite汗带，搭配弧形帽檐设计，力求让你无惧阳光。背面调节带。 ', 'Climalite汗带', '大号预成型弧形帽檐', '背面按扣固定', '六片式结构', '正面饰adidas绣标']","['https://img.adidas.com.cn/resources/2019/4/15/15553213196194083_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213149809911_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213230887989_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/1555321316913607_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213251293946_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/15/15553213277449914_2000X2000.jpg']",中性  运动表现  训练,4,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/22', 'goods_comment_comment': '质量很好&hellip;带着很舒服&hellip;遮阳效果也不错&hellip;黑色还耐脏'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/21', 'goods_comment_comment': '首先感谢顺丰，真的很快，然后说帽子吧，挺好的，戴着不错，遮阳效果也很好'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/20', 'goods_comment_comment': '质量很好，价格合适，非常实用，颜色很好看。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/18', 'goods_comment_comment': '帽子挺好看的很合适啊！物流超级快！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/18', 'goods_comment_comment': '非常nice，舒适，爷爷说又年轻了10岁'}]",https://www.adidas.com.cn/item/DT8554?locale=zh_CN
S16 THE PACKCAP 运动帽,DT8576,¥199,0,黑/黑/白,"[' ', 'OSFW', 'OSFM']","[' 这款帽子，力求为你在晴日里带来遮覆，采用低弧度帽檐，旨在为双眼遮挡阳光。后扣可调节，另缀adidas运动徽标，更添运动型格。 ', '均码', '聚酯纤维', '低弧度帽檐', '后搭扣', 'adidas运动徽标', '旨在适合艳阳天']","['https://img.adidas.com.cn/resources/2019/4/11/15549743084721097_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549743202838396_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549743182562607_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549743059525521_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549743126846901_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549743153806481_2000X2000.jpg']",中性  运动表现  训练,5,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/17', 'goods_comment_comment': '收到货时以为偏大，后面可以调，喜欢，旅游徒步带的可以上手。'}]",https://www.adidas.com.cn/item/DT8576?locale=zh_CN
THREES4PANEL 帽子,DU8293,¥299,0,浅陈金土/白,"[' ', 'OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/4/11/15549764316429265_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549764357003334_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549764397997983_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549764293047107_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549764374103292_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549764416407137_2000X2000.jpg']",中性  ORIGINALS,6,men,0,[],https://www.adidas.com.cn/item/DU8293?locale=zh_CN
AF TRUCKER TREF 帽子,DV0169,¥199,0,学院藏青蓝/学院藏青蓝,"[' ', ' ', 'OSFM']","[' 这款卡车司机帽，经典“对对碰”。中间缀大号三叶草绣标，帽檐略带弧形。采用棉面料搭配网材幅片，含按扣后带。 ', '棉', '预成型弧形帽檐', '可调节按扣搭扣', '网材后片']","['https://img.adidas.com.cn/resources/2019/4/12/15550325251532415_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/12/15550325183541437_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/12/15550325291776796_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/12/15550325202906197_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/12/15550325228265993_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/12/15550325269916014_2000X2000.jpg']",中性  ORIGINALS,7,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/21', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/24', 'goods_comment_comment': '颜色不错，超透气，很舒适。不错不错'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/22', 'goods_comment_comment': '颜色很正点。夏天必杀好，东西非常正点。质量完美。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/19', 'goods_comment_comment': '卡车司机帽是夏天必备的装备，值得拥有'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/16', 'goods_comment_comment': '非常不错。。。。。。。。。。。。。'}]",https://www.adidas.com.cn/item/DV0169?locale=zh_CN
3 STRIPE SNAP 帽子,DV0196,¥349,0,黑/黑,"[' ', 'OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/4/11/15549763176179697_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549763209508227_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549763155713799_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549763261649512_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549763236195172_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/1554976329125911_2000X2000.jpg']",中性  ORIGINALS,8,men,0,[],https://www.adidas.com.cn/item/DV0196?locale=zh_CN
ADIC WASHED CAP 帽子,DV0206,¥199,0,蒸汽白 青灰/白,"[' ', 'OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/4/11/15549762914629118_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549762864333428_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549762883154974_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549762841933017_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549762957368539_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/4/11/15549762933882046_2000X2000.jpg']",中性  ORIGINALS,9,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/22', 'goods_comment_comment': '颜色很正，很好看'}, {'goods_comment_star': 3, 'goods_comment_time': '2019/04/21', 'goods_comment_comment': ''}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/21', 'goods_comment_comment': '666666颜色很棒，质感也不错鸭'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/20', 'goods_comment_comment': '帽子有点点小，其他都很满意，挺好看的，舒适实用。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/17', 'goods_comment_comment': '这顶帽子我真的太太太喜欢了 颜色非常好看 希望网站上能够改进一下 下次能po图呀 非常喜欢！！'}]",https://www.adidas.com.cn/item/DV0206?locale=zh_CN
TIRO C40 CAP 足球帽子,DQ1073,¥99,0,黑/白,"[' ', 'OSFM']","[' 崇尚运动。这款帽子，正面缀经典三条纹，力求展现你对足球的热爱。内含衬里，佩戴舒适，搭配预成型弧形帽檐。 ', '均码，力求适合多数人使用', '棉', '预成型弧形帽檐', '可调节搭扣', 'Climalite汗带', '旨在适合艳阳天佩戴']","['https://img.adidas.com.cn/resources/2019/3/25/1553503538539490_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/1553503544136223_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535035411635_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535035457591977_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535035365123115_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/25/15535035477597529_2000X2000.jpg']",中性  运动表现  足球,10,men,0,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/04/22', 'goods_comment_comment': '喜欢这个经典款的帽子，很酷！ 很时尚！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/21', 'goods_comment_comment': '很不错哦很不错很不错很不错很不错很不错'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/18', 'goods_comment_comment': '很好，男友非常喜欢😘 满意，开心\U0001f973'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/14', 'goods_comment_comment': '很好，很帅，适合我，遮阳好 下巴都晒不到'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/04/10', 'goods_comment_comment': '不错，黑白各来了一顶，夏天还是比较热'}]",https://www.adidas.com.cn/item/DQ1073?locale=zh_CN
