产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Faux Suede Embroidered Cap,MZZ54027-black,£7.50,£10.00,black,['onesize'],"['Bring your accessories a-game with boohooMAN', ""Add attitude to your look with the latest from our accessories edit. Give a heads up to slogan snapbacks and beanies, layer up in a statement scarf or snood and carry your everyday essentials in a heavy duty backpack. Fashion's finishing touches are all in the accessories."", '100% Polyester. Faux Suede Embroidered Cap. Model Is 6\'1"" And Wears Size Onesize.']","['https://i1.adis.ws/i/boohooamplience/mzz54027_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz54027_black_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz54027_black_xl_2']",16,mens,1,https://www.boohoo.com/faux-suede-embroidered-cap/MZZ54027.html
Rib Knit Beanie Hat,MZZ57663-black,£4.50,£6.00,black,['onesize'],"['Add attitude with accessories for those fashion-forward finishing touches', ""It's all about accessories for injecting individuality into your look. Find your festival favourites from fedora hats and floral crowns to bumbags and body glitter, play up your partywear with a pop of pastel nail polish and make a statement in oversized sunglasses. Forget less is more, this season we're all for out-there hair, beauty and jewellery."", '100% Acrylic. Rib Knit Beanie Hat. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz57663_black_xl', 'https://i1.adis.ws/i/boohooamplience/mzz57663_black_xl_1']",1,mens,1,https://www.boohoo.com/rib-knit-beanie-hat/MZZ57663.html?color=105
3D Gold Embroidery Exclusive Trucker,MZZ59695-gold,£6.00,£8.00,gold,['onesize'],"['Bring your accessories a-game with boohooMAN', ""Add attitude to your look with the latest from our accessories edit. Give a heads up to slogan snapbacks and beanies, layer up in a statement scarf or snood and carry your everyday essentials in a heavy duty backpack. Fashion's finishing touches are all in the accessories."", 'Front: 100% Cotton Back: 100% Polyester. 3D Gold Embroidery Exclusive Trucker. One Size.']","['https://i1.adis.ws/i/boohooamplience/mzz59695_gold_xl', 'https://i1.adis.ws/i/boohooamplience/mzz59695_gold_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz59695_gold_xl_2', 'https://i1.adis.ws/i/boohooamplience/mzz59695_gold_xl_3']",4,mens,1,https://www.boohoo.com/3d-gold-embroidery-exclusive-trucker/MZZ59695.html?color=128
3D MAN Script Embroidered Suede Cap,MZZ55279-burgundy,£7.50,£10.00,burgundy,['onesize'],"['Bring your accessories a-game with boohooMAN', ""Add attitude to your look with the latest from our accessories edit. Give a heads up to slogan snapbacks and beanies, layer up in a statement scarf or snood and carry your everyday essentials in a heavy duty backpack. Fashion's finishing touches are all in the accessories.""]","['https://i1.adis.ws/i/boohooamplience/mzz55279_burgundy_xl', 'https://i1.adis.ws/i/boohooamplience/mzz55279_burgundy_xl_1', 'https://i1.adis.ws/i/boohooamplience/mzz55279_burgundy_xl_2', 'https://i1.adis.ws/i/boohooamplience/mzz55279_burgundy_xl_3']",7,mens,1,https://www.boohoo.com/3d-man-script-embroidered-suede-cap/MZZ55279.html?color=294
